type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_variation,1519,27.55,,,,,,,,,,,,,,,,,,,,,,NS012_74409_74399,Wet Sand Heather,,,,,
product,1520,31.6,Uniseks kraag,100 % verantwoorde merinoswol RWS*<br/>*Responsible Wool Standard<br/>1 OMVANG<br/>Geproduceerd in Spanje.<br/>Gauge 10.<br/>Gebreid in 1 x 1 ribboord.<br/>Gekamde draad.<br/>Zachte en warme stof.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301265&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301266&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301269&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Green Tea,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Hibiscus Red,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Moon Grey Heather,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue Heather,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Parma,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Petal Rose,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Volcano Grey Heather,RADIOBUTTONS,TRUE,
product_option,1520,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wet Sand Heather,RADIOBUTTONS,TRUE,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74411_74410,Black,,,,,One Size
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74412_74410,Green Tea,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74413_74410,Hibiscus Red,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74414_74410,Ivory,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74415_74410,Moon Grey Heather,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74416_74410,Navy Blue Heather,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74417_74410,Parma,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74418_74410,Petal Rose,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74419_74410,Volcano Grey Heather,,,,,
product_variation,1520,31.6,,,,,,,,,,,,,,,,,,,,,,NS013_74420_74410,Wet Sand Heather,,,,,
product,1521,17.1,Afgewassen uniseks T-shirt,100 % biologisch katoen<br/>XXS > 4XL<br/>Gekamd en ringgesponnen katoen.<br/>Fitted pasvorm.<br/>Zijnaden.<br/>Enzymgewassen.<br/>1 x 1 ribboord.<br/>Toon op toon nektape in jersey aan<br/>de binnenkant van de kraag.<br/>Halsopening met enkel stiksel.<br/>Zoom met dubbel stiksel aan de mouwuiteinden en de onderkant.<br/>Kleding geverfd na confectie: de kleuren kunnen per stuk licht verschillen. Dit product kan afgeven<br/>als het in contact komt met lichtgekleurde oppervlakken of kleding.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302353&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302345&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302346&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276670&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276671&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Coal Grey,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Mineral Grey,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Paprika,RADIOBUTTONS,TRUE,
product_option,1521,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Petal Rose,RADIOBUTTONS,TRUE,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74636,Washed Coal Grey,,,,,XXS
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74637,Washed Coal Grey,,,,,XS
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74638,Washed Coal Grey,,,,,S
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74639,Washed Coal Grey,,,,,M
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74640,Washed Coal Grey,,,,,L
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74641,Washed Coal Grey,,,,,XL
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74642,Washed Coal Grey,,,,,XXL
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74645_74643,Washed Coal Grey,,,,,3XL
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74646_74644,Washed Coal Grey,,,,,4XL
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74636,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74637,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74638,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74639,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74640,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74641,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74642,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74648_74643,Washed Mineral Grey,,,,,
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74647_74644,Washed Mineral Grey,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74636,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74637,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74638,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74639,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74640,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74641,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74642,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74649_74643,Washed Navy Blue,,,,,
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74650_74644,Washed Navy Blue,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74636,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74637,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74638,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74639,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74640,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74641,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74642,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74652_74643,Washed Organic Khaki,,,,,
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74651_74644,Washed Organic Khaki,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74636,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74637,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74638,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74639,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74640,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74641,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74642,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74653_74643,Washed Paprika,,,,,
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74654_74644,Washed Paprika,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74636,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74637,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74638,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74639,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74640,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74641,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74642,Washed Petal Rose,,,,,
product_variation,1521,17.1,,,,,,,,,,,,,,,,,,,,,,NS315_74656_74643,Washed Petal Rose,,,,,
product_variation,1521,21.8,,,,,,,,,,,,,,,,,,,,,,NS315X_74655_74644,Washed Petal Rose,,,,,
product,1522,8.35,T-shirt kids,100 % biologisch katoen<br/>2/4 jaar > 12/14 jaar<br/>Gekamd katoen.<br/>Rechte snit.<br/>Zacht gevoel.<br/>Enzymgewassen stof.<br/>1 x 1 ribboord aan de kraag.<br/>Dubbel stiksel aan de mouwuiteinden en de onderkant.<br/>Schouderversteviging.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=482562&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=482562&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=482529&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301125&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301118&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301122&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,2/4 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,4/6 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 ans,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Cherry,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Hibiscus Red,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Jade Green,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Moon Grey Heather,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Peacock Blue,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Petal Rose,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Raspberry Sorbet,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,Raw Natural,RADIOBUTTONS,TRUE,
product_option,1522,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74590,Black,,,,,2/4 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74594,Black,,,,,4/6 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74596,Black,,,,,6/8 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74600,Black,,,,,8/10 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74602,Black,,,,,10/12 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74608_74606,Black,,,,,12/14 ans
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74590,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74594,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74596,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74600,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74602,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74609_74606,Dark Cherry,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74590,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74594,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74596,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74600,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74602,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84767_74606,Hibiscus Red,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74590,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74594,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74596,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74600,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74602,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74610_74606,Ivory,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74590,Jade Green,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74594,Jade Green,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74596,Jade Green,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74600,Jade Green,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74602,Jade Green,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74611_74606,Jade Green,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74591,Moon Grey Heather,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74595,Moon Grey Heather,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74597,Moon Grey Heather,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74601,Moon Grey Heather,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74603,Moon Grey Heather,,,,,
product_variation,1522,8.75,,,,,,,,,,,,,,,,,,,,,,NS307A_74612_74607,Moon Grey Heather,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74590,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74594,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74596,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74600,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74602,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74613_74606,Navy Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74590,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74594,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74596,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74600,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74602,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74614_74606,Peacock Blue,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74590,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74594,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74596,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74600,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74602,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74615_74606,Petal Rose,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74590,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74594,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74596,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74600,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74602,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_74616_74606,Raspberry Sorbet,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74590,Raw Natural,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74594,Raw Natural,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74596,Raw Natural,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74600,Raw Natural,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74602,Raw Natural,,,,,
product_variation,1522,8.35,,,,,,,,,,,,,,,,,,,,,,NS307C_84768_74606,Raw Natural,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74592,White,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74593,White,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74598,White,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74599,White,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74604,White,,,,,
product_variation,1522,7.35,,,,,,,,,,,,,,,,,,,,,,NS307_74617_74605,White,,,,,
product,1523,16.15,Afgewassen dames T-shirt,100 % biologisch katoen<br/>XS > XXL<br/>Gekamd en ringgesponnen katoen.<br/>Fitted pasvorm.<br/>Zijnaden.<br/>Enzymgewassen.<br/>1 x 1 ribboord.<br/>Nektape in de hoofdstof in de kraag.<br/>Halsopening met enkel stiksel.<br/>Zoom met dubbel stiksel aan<br/>de mouwuiteinden en onderkant.<br/>Kleding geverfd na confectie: de kleuren kunnen per stuk licht verschillen. Dit product kan afgeven<br/>als het in contact komt met andere oppervlakken of kleding.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302337&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302342&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302335&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276671&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=313079&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=313078&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Coal Grey,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1523,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Mineral Grey,RADIOBUTTONS,TRUE,
