type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_media_gallery_image_url_31,product_media_gallery_image_url_32,product_media_gallery_image_url_33,product_media_gallery_image_url_34,product_media_gallery_image_url_35,product_media_gallery_image_url_36,product_media_gallery_image_url_37,product_media_gallery_image_url_38,product_media_gallery_image_url_39,product_media_gallery_image_url_40,product_media_gallery_image_url_41,product_media_gallery_image_url_42,product_media_gallery_image_url_43,product_variation_option_Size
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76707_53710,Dark Khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53703,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53704,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53705,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53706,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53707,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53708,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53709,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53713_53710,Forest Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53703,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53704,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53705,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53706,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53707,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53708,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53709,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76708_53710,Fuchsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53703,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53704,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53705,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53706,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53707,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53708,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53709,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76709_53710,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53703,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53704,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53705,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53706,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53707,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53708,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53709,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53714_53710,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53703,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53704,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53705,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53706,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53707,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53708,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53709,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76710_53710,Light Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53703,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53704,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53705,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53706,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53707,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53708,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53709,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76711_53710,Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53703,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53704,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53705,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53706,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53707,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53708,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53709,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53715_53710,Navy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53703,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53704,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53705,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53706,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53707,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53708,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53709,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53716_53710,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53703,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53704,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53705,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53706,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53707,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53708,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53709,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53717_53710,Oxford Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53703,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53704,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53705,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53706,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53707,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53708,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53709,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76712_53710,Purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53703,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53704,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53705,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53706,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53707,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53708,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53709,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53718_53710,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53703,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53704,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53705,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53706,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53707,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53708,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53709,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76713_53710,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53703,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53704,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53705,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53706,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53707,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53708,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53709,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_76714_53710,Tropical Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53703,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53704,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53705,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53706,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53707,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53708,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53709,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53719_53710,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53703,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53704,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53705,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53706,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53707,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53708,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53709,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_54856_53710,Wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53703,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53704,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53705,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53706,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53707,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53708,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53709,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_variation,610,30.76,,,,,,,,,,,,,,,,,,,K479_53720_53710,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product,611,24.74,Herensweater BIO ronde hals raglanmouwen,"Kleuren Clay, Snow Grey, Sage en Lemon Yellow : 80% katoen / 20% polyester. Gemaakt van 80% biologisch katoen en 20% gerecycled polyester. Kleuren Black, French Navy Heather, Grey Heather, Mossy Green, Navy, Ocean Blue Heather, Red, Storm Grey and Wine Heather : 80% katoen / 20% polyester. Gemaakt van 80% biologisch katoen en 20% polyester. French Terry. LST (Low Shrinkage Terry). Modieuze snit. Ribboord aan halsopening, mouwuiteinden en aan de onderkant. Nektape in twill aan de binnenzijde van de kraag en V-afwerking aan de halsopening. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201029&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201013&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201018&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201026&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201022&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201024&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201030&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201014&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201017&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201019&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372163&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Clay,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,French Navy Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Lemon Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Mossy Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Ocean Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,611,,,,,,,,,,,,,,,,,,,,,,Color,Snow Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
