type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_variation_option_Size,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35362_35368,Black,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35362_35361,Black,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35362_35363,Black,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35366,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35365,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35364,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35367,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35368,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35361,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39355_35363,Chocolate,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35366,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35365,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35364,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35367,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35368,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35361,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35369_35363,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35366,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35365,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35364,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35367,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35368,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35361,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35370_35363,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35366,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35365,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35364,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35367,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35368,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35361,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42795_35363,Forest Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35366,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35365,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35364,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35367,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35368,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35361,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42796_35363,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35366,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35365,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35364,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35367,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35368,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35361,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39356_35363,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35366,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35365,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35364,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35367,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35368,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35361,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35371_35363,Light Royal Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35366,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35365,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35364,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35367,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35368,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35361,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_52237_35363,Light Sand,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35366,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35365,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35364,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35367,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35368,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35361,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42797_35363,Lime,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35366,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35365,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35364,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35367,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35368,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35361,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35372_35363,Navy,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35366,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35365,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35364,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35367,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35368,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35361,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35373_35363,Orange,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35366,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35365,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35364,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35367,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35368,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35361,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39357_35363,Oxford Grey,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35366,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35365,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35364,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35367,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35368,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35361,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42798_35363,Purple,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35366,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35365,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35364,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35367,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35368,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35361,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35374_35363,Red,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35366,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35365,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35364,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35367,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35368,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35361,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35375_35363,Sky Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35366,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35365,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35364,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35367,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35368,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35361,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_39358_35363,Tropical Blue,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35358,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35357,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35356,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35359,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35360,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35353,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356_35354_35355,White,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35366,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35365,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35364,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35367,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35368,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35361,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_42799_35363,Wine,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35366,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35365,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35364,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35367,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35368,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35361,Yellow,,,,,,,,,,,,,,,,,
product_variation,516,12,,,,,,,,,,,,,,,,,,,,,,,,K356C_35376_35363,Yellow,,,,,,,,,,,,,,,,,
product,517,12,T-shirt V-hals korte mouwen,"100% enzymbehandeld gekamd katoen. Ash Heather : 98% katoen / 2% viscose. Oxford Grey : 90% katoen / 10% viscose. Nektape (toon-op-toon voor White, Dark Grey voor Oxford Grey en Oxford Grey voor de overige kleuren). Getailleerde snit. Afwerking met dubbele stiksels. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=250439&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250439&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250462&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250458&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250461&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250453&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250456&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250457&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250474&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250459&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250455&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=250454&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372281&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372282&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ash Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Sand,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,517,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35390,Ash Heather,,,,,,,S,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35389,Ash Heather,,,,,,,M,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35388,Ash Heather,,,,,,,L,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35391,Ash Heather,,,,,,,XL,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35392,Ash Heather,,,,,,,XXL,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35385,Ash Heather,,,,,,,3XL,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_76618_35387,Ash Heather,,,,,,,4XL,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35390,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35389,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35388,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35391,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35392,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35385,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35386_35387,Black,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35390,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35389,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35388,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35391,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35392,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35385,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_39359_35387,Chocolate,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35393_35390,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35393_35389,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,517,12,,,,,,,,,,,,,,,,,,,,,,,,K357C_35393_35388,Dark Grey,,,,,,,,,,,,,,,,,
