type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Black / Lime,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Lime / White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Navy / Yellow,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Slate Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,Slate Grey / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_option,1218,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46358_43622,Beige / White,,,,,One Size,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43623_43622,Black,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46359_43622,Black / Lime,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46360_43622,Black / Orange,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43624_43622,Black / Red,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43625_43622,Black / White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43626_43622,Dark Grey / Black,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43627_43622,Forest Green / Beige,,,,,,,,,
product_variation,1218,1.3,,,,,,,,,,,,,,,,,KP124PROMO_78511_78507,Lime / White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43628_43622,Navy,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43629_43622,Navy / White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46365_43622,Navy / Yellow,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43630_43622,Red / White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43631_43622,Royal Blue / White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43632_43622,Slate Grey / Light Grey,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46366_43622,Slate Grey / Red,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_43633_43622,White,,,,,,,,,
product_variation,1218,3.26,,,,,,,,,,,,,,,,,KP124_46367_43622,White / Navy,,,,,,,,,
product,1219,2.56,Bob,100% licht katoen twill. Groot paneel voor eenvoudige bedrukking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Bob,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383870&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390801&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390800&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,
product_option,1219,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1219,2.56,,,,,,,,,,,,,,,,,KP125_77013_43618,Black,,,,,One Size,,,,
product_variation,1219,2.56,,,,,,,,,,,,,,,,,KP125_77014_43618,Dark Khaki,,,,,,,,,
product_variation,1219,2.56,,,,,,,,,,,,,,,,,KP125_43619_43618,Red / White,,,,,,,,,
product_variation,1219,2.56,,,,,,,,,,,,,,,,,KP125_43620_43618,Royal Blue / White,,,,,,,,,
product_variation,1219,2.56,,,,,,,,,,,,,,,,,KP125_43621_43618,White,,,,,,,,,
product,1220,8.04,Ademende sportmuts,"92% polyester / 8% elasthan. Soepele en ademende muts, ideaal voor de wintersport.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390798&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390798&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383869&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390799&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1220,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1220,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1220,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1220,8.04,,,,,,,,,,,,,,,,,KP127_46961_46960,Black,,,,,One Size,,,,
product_variation,1220,2.06,,,,,,,,,,,,,,,,,KP127PROMO_78513_78514,White,,,,,,,,,
product,1221,5.26,Ademende hoofdband,"92% polyester / 8% elasthan  Ademende hoofdband, ideaal voor de wintersport.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Hoofdband,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390797&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68366&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1221,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1221,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1221,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1221,5.26,,,,,,,,,,,,,,,,,KP128_46964_46963,Black,,,,,One Size,,,,
product_variation,1221,2.2,,,,,,,,,,,,,,,,,KP128PROMO_78516_78517,White,,,,,,,,,
product,1222,3,Pet Met 5 Panelen,100% sergé katoen. Pet met 5 panels en gecontrasteerde bies. Katoenen zweetbandje. Klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262432&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262432&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262430&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=262431&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68374&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68376&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Kelly Green / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Light Grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Navy / Sky Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Navy / Yellow,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Orange / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Red / White,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,White / Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1222,,,,,,,,,,,,,,,,,,,,Color,Yellow / Dark Grey,RADIOBUTTONS,TRUE,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_54165_46974,Black / Red,,,,,One Size,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46975_46974,Black / White,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_54166_46974,Dark Grey / Black,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_54167_46974,Forest Green / Beige,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46976_46974,Kelly Green / Black,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_54168_46974,Light Grey / Dark Grey,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46977_46974,Navy / Sky Blue,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_54169_46974,Navy / White,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46978_46974,Navy / Yellow,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46979_46974,Orange / Dark Grey,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46980_46974,Red / White,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46981_46974,Royal Blue / White,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46982_46974,White / Navy,,,,,,,,,
product_variation,1222,3,,,,,,,,,,,,,,,,,KP130_46983_46974,Yellow / Dark Grey,,,,,,,,,
product,1223,5,Pet 5 panelen Oeko-Tex,"100% dik gekamd katoen. Pet met 5 panelen. Sluiting aan de achterkant met metalen gesp. Oeko-Tex-certificaat.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390793&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390794&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213191&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213183&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390795&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,Shale Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1223,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60370_60369,Black,,,,,One Size,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60371_60369,Navy,,,,,,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60372_60369,Red,,,,,,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60373_60369,Royal Blue,,,,,,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60374_60369,Shale Grey,,,,,,,,,
product_variation,1223,5,,,,,,,,,,,,,,,,,KP133_60375_60369,White,,,,,,,,,
product,1224,7.74,Pet 6 panelen van biologisch katoen,Pet met 6 panelen van 100% katoen. Gemaakt van 100% biologisch katoen. Verstelbaar door middel van klittenbandsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390790&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390792&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213202&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Color,Shale Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1224,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1224,7.74,,,,,,,,,,,,,,,,,KP134_60377_60376,Black,,,,,One Size,,,,
product_variation,1224,7.74,,,,,,,,,,,,,,,,,KP134_60378_60376,Navy,,,,,,,,,
product_variation,1224,7.74,,,,,,,,,,,,,,,,,KP134_60379_60376,Royal Blue,,,,,,,,,
product_variation,1224,7.74,,,,,,,,,,,,,,,,,KP134_60380_60376,Shale Grey,,,,,,,,,
product_variation,1224,7.74,,,,,,,,,,,,,,,,,KP134_60381_60376,White,,,,,,,,,
product,1225,7.74,Pet 5 panelen van biologisch katoen,Pet met 5 panelen van 100% katoen. Gemaakt van 100% biologisch katoen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390787&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390788&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213179&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=213194&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390789&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Color,Shale Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1225,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_variation,1225,7.74,,,,,,,,,,,,,,,,,KP135_60383_60382,Black,,,,,One Size,,,,
product_variation,1225,7.74,,,,,,,,,,,,,,,,,KP135_60384_60382,Navy,,,,,,,,,
product_variation,1225,7.74,,,,,,,,,,,,,,,,,KP135_60385_60382,Royal Blue,,,,,,,,,
product_variation,1225,7.74,,,,,,,,,,,,,,,,,KP135_60386_60382,Shale Grey,,,,,,,,,
product_variation,1225,7.74,,,,,,,,,,,,,,,,,KP135_60387_60382,White,,,,,,,,,
product,1226,4.54,Truckerpet - 5 panelen,"100% zwaar geborsteld katoen op frontpaneel en zonneklep, mesh 100% polyester. 5 panelen. Verstelbare druksluiting van plastic. Camouflage kleuren : 85% katoen/ 15% viscose.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=390786&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390786&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390784&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390785&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383860&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383859&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68399&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68397&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68396&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Black / Fuchsia,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Black / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Red / Red,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / Royal Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,Rustic Orange / Beige,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,White / French Red / Reflex Blue,RADIOBUTTONS,TRUE,,,,,
product_option,1226,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49332_49331,Black,,,,,One Size,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60388_49331,Black / Fuchsia,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60389_49331,Black / Light Grey,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60391_49331,Dark Grey / Light Grey,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49334_49331,Forest Green / Light Grey,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49335_49331,Navy,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60394_49331,Navy / White,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49336_49331,Red / Red,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49337_49331,Royal Blue / Royal Blue,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60395_49331,Rustic Orange / Beige,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49339_49331,White,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_49338_49331,White / Black,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_64119_49331,White / French Red / Reflex Blue,,,,,,,,,
product_variation,1226,4.54,,,,,,,,,,,,,,,,,KP137_60396_49331,White / Red,,,,,,,,,
product,1227,4.66,Snapback Pet - 5 Panelen,100% twillkatoen. 5 panelen. Platte zonneklep. Verstelbare druksluiting van plastic.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383858&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390781&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390783&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390782&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68406&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68411&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68410&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Dark Grey / Light Grey,RADIOBUTTONS,TRUE,,,,,
product_option,1227,,,,,,,,,,,,,,,,,,,,Color,Forest Green / Black,RADIOBUTTONS,TRUE,,,,,
