type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_variation_option_Size,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_option,1421,,,,,,,,,,,,,,,,,,,,,Color,Vintage Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Color,Vintage Denim,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Color,Vintage Marsala,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1421,,,,,,,,,,,,,,,,,,,,,Color,Vintage Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60630,Vintage Charcoal,,,,,,,,,,,,,,,,,,XS,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60631,Vintage Charcoal,,,,,,,,,,,,,,,,,,S,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60632,Vintage Charcoal,,,,,,,,,,,,,,,,,,M,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60633,Vintage Charcoal,,,,,,,,,,,,,,,,,,L,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60634,Vintage Charcoal,,,,,,,,,,,,,,,,,,XL,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60635,Vintage Charcoal,,,,,,,,,,,,,,,,,,XXL,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60637_60636,Vintage Charcoal,,,,,,,,,,,,,,,,,,3XL,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60630,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60631,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60632,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60633,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60634,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60635,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60638_60636,Vintage Denim,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60630,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60631,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60632,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60633,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60634,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60635,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60639_60636,Vintage Marsala,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60630,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60631,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60632,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60633,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60634,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60635,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1421,47.16,,,,,,,,,,,,,,,,,,KV2315_60640_60636,Vintage Navy,,,,,,,,,,,,,,,,,,,,,,,
product,1422,137.5,Damesjeans Marion Straight,"Maak kennis met Lee® Marion Straight, de regular-fit jeans met rechte pijpen en een comfortabele hoge taille voor een heel flatterende pasvorm. <br/>Night Sky: 85,5% katoen/ 13% polyester /1,5% elasthan. Fris blauw denim met een vrolijke red cast. Op vakkundige wijze handmatig bewerkt met intense ingedragen delen en lichte natuurlijke slijtageplekken rond de sluiting. Authentieke tabakskleurige stiksels en cognackleurige leren Lee® patch op de achterkant. Bevat niet-textieldeeltjes van dierlijke oorsprong.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=68927&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Lee,Kleding,Jean,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68927&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68928&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Color,Black Rinse,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W26/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W27/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W27/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W28/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W28/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W29/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W29/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W30/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W30/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W31/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W31/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W32/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W32/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W33/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Size,W34/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Color,Night Sky,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1422,,,,,,,,,,,,,,,,,,,,,Color,Rinse,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52279,Black Rinse,,,,,,,,,,,,,,,,,,W26/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52280,Black Rinse,,,,,,,,,,,,,,,,,,W27/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52281,Black Rinse,,,,,,,,,,,,,,,,,,W27/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52282,Black Rinse,,,,,,,,,,,,,,,,,,W28/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52283,Black Rinse,,,,,,,,,,,,,,,,,,W28/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52284,Black Rinse,,,,,,,,,,,,,,,,,,W29/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52285,Black Rinse,,,,,,,,,,,,,,,,,,W29/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52286,Black Rinse,,,,,,,,,,,,,,,,,,W30/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52287,Black Rinse,,,,,,,,,,,,,,,,,,W30/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52288,Black Rinse,,,,,,,,,,,,,,,,,,W31/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52289,Black Rinse,,,,,,,,,,,,,,,,,,W31/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52290,Black Rinse,,,,,,,,,,,,,,,,,,W32/L31,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52291,Black Rinse,,,,,,,,,,,,,,,,,,W32/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52292,Black Rinse,,,,,,,,,,,,,,,,,,W33/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_52294_52293,Black Rinse,,,,,,,,,,,,,,,,,,W34/L33,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52279,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52280,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52281,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52282,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52283,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52284,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52285,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52286,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52287,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52288,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52289,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52290,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52291,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52292,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,137.5,,,,,,,,,,,,,,,,,,L301_57635_52293,Night Sky,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78149,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78150,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78151,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78152,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78153,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78154,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78155,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78156,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78157,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78158,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78159,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78160,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78161,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78162,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product_variation,1422,125.12,,,,,,,,,,,,,,,,,,L301C_78164_78163,Rinse,,,,,,,,,,,,,,,,,,,,,,,
product,1423,125.12,Damesjeans Elly Slim,"De perfecte slim jeans, met een iets hogere taille en perfect geplaatste achterzakken voor een heel flatterend achteraanzicht. Een comfortabel, veelzijdig model dat bij alles past. <br/>New Black Rinse:  9 3/4 oz 65% katoen / 17% polyester / 16% viscose / 2% elasthan. Denim stretch. Elegante bronze knoop en klinknagels. Toon op toon stiksels. Lee® logo in leer op de achterzijde. Bevat niet-textieldeeltjes van dierlijke oorsprong.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=68934&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Lee,Kleding,Jean,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68934&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68930&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163496&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163498&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=163497&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414248&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414246&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414245&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414244&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414243&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Color,Feels Like Indigo,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W26/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W27/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W27/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W28/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W28/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W29/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W29/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W30/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W30/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W31/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W31/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W32/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W32/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W33/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1423,,,,,,,,,,,,,,,,,,,,,Size,W34/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57636,Feels Like Indigo,,,,,,,,,,,,,,,,,,W26/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57637,Feels Like Indigo,,,,,,,,,,,,,,,,,,W27/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57638,Feels Like Indigo,,,,,,,,,,,,,,,,,,W27/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57639,Feels Like Indigo,,,,,,,,,,,,,,,,,,W28/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57640,Feels Like Indigo,,,,,,,,,,,,,,,,,,W28/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57641,Feels Like Indigo,,,,,,,,,,,,,,,,,,W29/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57642,Feels Like Indigo,,,,,,,,,,,,,,,,,,W29/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57643,Feels Like Indigo,,,,,,,,,,,,,,,,,,W30/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57644,Feels Like Indigo,,,,,,,,,,,,,,,,,,W30/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57645,Feels Like Indigo,,,,,,,,,,,,,,,,,,W31/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57646,Feels Like Indigo,,,,,,,,,,,,,,,,,,W31/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57647,Feels Like Indigo,,,,,,,,,,,,,,,,,,W32/L31,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57648,Feels Like Indigo,,,,,,,,,,,,,,,,,,W32/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57649,Feels Like Indigo,,,,,,,,,,,,,,,,,,W33/L33,,,,,
product_variation,1423,125.12,,,,,,,,,,,,,,,,,,L305_83641_57650,Feels Like Indigo,,,,,,,,,,,,,,,,,,W34/L33,,,,,
product,1424,115.86,Damesjeans Scarlett Skinny,"De Lee® Scarlett, de ultieme 5-pocket skinny met een normale taille, een superflatterende achterkant en een gestroomlijnde skinny fit van bovenbenen tot enkels.  <br/>High Blue 11 3/4 oz - 70.6% katoen / 27,6% polyester / 1,8% elasthan: high stretch denim, in een stonewashed blaux met op vakkundige wijzige handmatig aangebrachte intese gedragen delen. Antieke klinknagels en licht bruine leren patch, contrastnaden. <br/>Rinse 11 1/2Oz - 76% katoen / 22%polyester / 2% elasthan. Onze gloednieuwe nieuwe wassing in diep indigo en is perfect voor onze super stretch denim. Een frisse nette afwerking. Antieke knoop en klinknagels , goudkleurige contraststiksels, vintage leder 90's Lee patch. Avintage leather 90's Lee back patch. Bevat niet-textieldeeltjes van dierlijke oorsprong.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=68945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Lee,Kleding,Jean,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68941&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369204&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369203&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369202&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369201&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369200&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369199&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369198&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369197&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369213&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369212&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369211&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369209&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369208&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369207&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369206&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=369205&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Color,Black Rinse,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W26/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W27/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W27/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W28/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W28/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W29/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W29/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W30/L31,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,1424,,,,,,,,,,,,,,,,,,,,,Size,W30/L33,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
