type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_variation_option_Size
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed black,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Ivory,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Jade Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Parma,RADIOBUTTONS,TRUE,,,,,,
product_option,1623,,,,,,,,,,,,,,,,,,,,Color,Washed Pomelo,RADIOBUTTONS,TRUE,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75314,Washed black,,,,,,,,,,XS
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75315,Washed black,,,,,,,,,,S
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75316,Washed black,,,,,,,,,,M
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75317,Washed black,,,,,,,,,,L
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75318,Washed black,,,,,,,,,,XL
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75320_75319,Washed black,,,,,,,,,,XXL
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75314,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75315,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75316,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75317,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75318,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75321_75319,Washed Ivory,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75314,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75315,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75316,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75317,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75318,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75322_75319,Washed Jade Green,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75314,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75315,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75316,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75317,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75318,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75323_75319,Washed Navy Blue,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75314,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75315,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75316,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75317,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75318,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75324_75319,Washed Organic Khaki,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75314,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75315,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75316,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75317,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75318,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75325_75319,Washed Parma,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75314,Washed Pomelo,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75315,Washed Pomelo,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75316,Washed Pomelo,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75317,Washed Pomelo,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75318,Washed Pomelo,,,,,,,,,,
product_variation,1623,31.05,,,,,,,,,,,,,,,,,NS715_75326_75319,Washed Pomelo,,,,,,,,,,
product,1624,58.9,Chino French Terry heren,74 % biologisch katoen / 25 % conventioneel katoen / 1 % elasthan<br/>S > 3XL<br/>Stretchstof.<br/>Voelt fluweelzacht aan.<br/>Geweven kledingstuk met French Terry-effect aan de binnenkant.<br/>Gulp met knooplijst en metalen knopen.<br/>Twee zijzakken.<br/>Tailleband met riemlussen en elastiek aan de zijkanten.<br/>Twee omzoomde zakken met metalen knopen en verstevigde hoeken op de achterkant.<br/>Twee platte aanrijgkoordjes aan<br/>de binnenkant.<br/>Kleding in één stuk geverfd na montage: kleurverschillen mogelijk tussen de producten.<br/>Dit product kan afgeven als het in contact komt met lichtgekleurde oppervlakken of kleding.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301675&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301675&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301672&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301480&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301666&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301673&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301674&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301671&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301669&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301489&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Color,Washed Iron grey,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1624,,,,,,,,,,,,,,,,,,,,Color,Washed Wet Sand,RADIOBUTTONS,TRUE,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75280,Washed Iron grey,,,,,,,,,,S
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75281,Washed Iron grey,,,,,,,,,,M
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75282,Washed Iron grey,,,,,,,,,,L
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75283,Washed Iron grey,,,,,,,,,,XL
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75284,Washed Iron grey,,,,,,,,,,XXL
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75286_75285,Washed Iron grey,,,,,,,,,,3XL
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75280,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75281,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75282,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75283,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75284,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75287_75285,Washed Navy Blue,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75280,Washed Wet Sand,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75281,Washed Wet Sand,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75282,Washed Wet Sand,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75283,Washed Wet Sand,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75284,Washed Wet Sand,,,,,,,,,,
product_variation,1624,58.9,,,,,,,,,,,,,,,,,NS705_75288_75285,Washed Wet Sand,,,,,,,,,,
product,1625,39.25,Heren short Terry Towel,80 % biologisch katoen / 20 % gerecycled polyester post-consumer<br/>S > 3XL<br/>Geproduceerd in Portugal.<br/>In spons.<br/>Elastische tailleband met aanrijgkoordjes.<br/>Enzymgewassen.<br/>Fake fantasie.<br/>Opgezette zak op de achterkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=480638&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457147&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457149&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457146&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Almond Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Mineral Grey,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Organic Khaki,RADIOBUTTONS,TRUE,,,,,,
product_option,1625,,,,,,,,,,,,,,,,,,,,Color,Riviera Blue,RADIOBUTTONS,TRUE,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75383,Almond Green,,,,,,,,,,S
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75384,Almond Green,,,,,,,,,,M
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75385,Almond Green,,,,,,,,,,L
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75386,Almond Green,,,,,,,,,,XL
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75387,Almond Green,,,,,,,,,,XXL
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75389_75388,Almond Green,,,,,,,,,,3XL
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75383,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75384,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75385,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75386,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75387,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75390_75388,Ivory,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75383,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75384,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75385,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75386,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75387,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_75391_75388,Mineral Grey,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75383,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75384,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75385,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75386,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75387,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82134_75388,Navy Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75383,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75384,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75385,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75386,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75387,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82135_75388,Organic Khaki,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75383,Riviera Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75384,Riviera Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75385,Riviera Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75386,Riviera Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75387,Riviera Blue,,,,,,,,,,
product_variation,1625,39.25,,,,,,,,,,,,,,,,,NS727_82136_75388,Riviera Blue,,,,,,,,,,
product,1626,26.75,Dames short Terry Towel,80 % biologisch katoen / 20 % gerecycled polyester post-consumer<br/>XS > XL<br/>Geproduceerd in Portugal.<br/>In spons.<br/>Enzymgewassen.<br/>Elastische tailleband.<br/>Twee zijzakken.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=434579&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=434579&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457245&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=434584&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=451144&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=434580&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=441709&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457142&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=480646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302270&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=302271&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=457145&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Apricot,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Candy Rose,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Ivory,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Malachite Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Parma,RADIOBUTTONS,TRUE,,,,,,
product_option,1626,,,,,,,,,,,,,,,,,,,,Color,Riviera Blue,RADIOBUTTONS,TRUE,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75397_75392,Apricot,,,,,,,,,,XS
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75397_75393,Apricot,,,,,,,,,,S
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75397_75394,Apricot,,,,,,,,,,M
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75397_75395,Apricot,,,,,,,,,,L
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75397_75396,Apricot,,,,,,,,,,XL
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75398_75392,Candy Rose,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75398_75393,Candy Rose,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75398_75394,Candy Rose,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75398_75395,Candy Rose,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75398_75396,Candy Rose,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75399_75392,Ivory,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75399_75393,Ivory,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75399_75394,Ivory,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75399_75395,Ivory,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_75399_75396,Ivory,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82137_75392,Malachite Green,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82137_75393,Malachite Green,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82137_75394,Malachite Green,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82137_75395,Malachite Green,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82137_75396,Malachite Green,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82138_75392,Parma,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82138_75393,Parma,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82138_75394,Parma,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82138_75395,Parma,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82138_75396,Parma,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82139_75392,Riviera Blue,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82139_75393,Riviera Blue,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82139_75394,Riviera Blue,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82139_75395,Riviera Blue,,,,,,,,,,
product_variation,1626,26.75,,,,,,,,,,,,,,,,,NS728_82139_75396,Riviera Blue,,,,,,,,,,
product,1627,42.8,Casual damesbroek,"65 % TENCEL™ Lyocell / 35 % biologisch katoen<br/>XS > XXL<br/>Casual snit.<br/>Voelt fluweelzacht aan.<br/>Elastische tailleband met aanrijgkoordje met metalen uiteinden.<br/>Twee omzoomde zakken voor- en<br/>achteraan.<br/>Verstevigde hoeken aan de zakken.<br/>Verstevigend biesstiksel aan het kruis vooraan, op de achterkant, opzij en tussen de benen.<br/>Kleding in één stuk geverfd na montage: Mogelijke kleurverschillen tussen de producten.<br/>The colour may rub off on contact with light surfaces. Dit product kan afgeven als het in contact komt met lichtgekleurde oppervlakken of kleding.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301821&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301821&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301608&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301609&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301610&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301607&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301606&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301611&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1627,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
