type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82039_82052,Grizzly brown heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82039_82054,Grizzly brown heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82040,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82044,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82046,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82048,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82050,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82052,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,34.44,,,,,,,,,,,,,KNS901A_82042_82054,Moon Grey Heather,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82006,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82007,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82008,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82009,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82010,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82011,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82017_82012,Navy Blue,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82006,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82007,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82008,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82009,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82010,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82011,Organic khaki,,,,,,,,,,,,,,
product_variation,1170,30.66,,,,,,,,,,,,,KNS901_82018_82012,Organic khaki,,,,,,,,,,,,,,
product,1171,89.06,Unikseksjasje met capuchon,"87% polyester (35% gerecycled) / 13% polyamide. Drukknopen electrostatic paint en metaal.  Waterafstotende stof. Plastic ritsen en metalen trekker. Zijzakken met omgekeerde ritsen (waterproof). Capuchon met panelen, gevoerd met geruite ripstop polyamide. Klittenbandstrook onder aan de mouwuiteinden + halve elastiek. Binnenvoering in loszittende ripstop op de achterkant voor eenvoudige personalisatie.<br/>Afgewerkt met een biesje aan de mouwinzet, de zijkant van de kleding en de. Binnenkant van de mouwen. Verluchtingsgaatjes onder de mouwen achteraan. Elastische boord, aanrijgkoordjes met stopper opzij.  Knooplijst met drukknopen in het midden vooraan.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=407549&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407549&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407547&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407548&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407545&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407551&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407542&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407550&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407543&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407546&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=407544&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408086&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=408087&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,1171,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Color,Deep Forest,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Color,Sky Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1171,,,,,,,,,,,,,,,,Color,Wet Sand,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81994,Black,,,,,XS,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81995,Black,,,,,S,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81996,Black,,,,,M,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81997,Black,,,,,L,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81998,Black,,,,,XL,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_81999,Black,,,,,XXL,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82001_82000,Black,,,,,3XL,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81994,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81995,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81996,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81997,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81998,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_81999,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82002_82000,Deep Forest,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81994,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81995,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81996,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81997,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81998,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_81999,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82003_82000,Navy Blue,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81994,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81995,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81996,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81997,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81998,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_81999,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82004_82000,Sky Grey,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81994,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81995,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81996,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81997,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81998,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_81999,Wet Sand,,,,,,,,,,,,,,
product_variation,1171,89.06,,,,,,,,,,,,,KNS600_82005_82000,Wet Sand,,,,,,,,,,,,,,
product,1172,5.74,Ecologische shopper,100% biologish katoen. Bladprint of naturel effren tas met effren. Contrasterende hengsels. Grote zijvouw aan de zij- en onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397929&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397933&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397931&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1172,,,,,,,,,,,,,,,,Color,Blue flowers / Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1172,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1172,,,,,,,,,,,,,,,,Color,Green leaves / Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1172,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1172,5.74,,,,,,,,,,,,,KINS112_82141_82140,Blue flowers / Natural,,,,,One Size,,,,,,,,,
product_variation,1172,5.74,,,,,,,,,,,,,KINS112_82142_82140,Green leaves / Natural,,,,,,,,,,,,,,
product_variation,1172,4.76,,,,,,,,,,,,,KINS112N_84084_84083,Natural,,,,,,,,,,,,,,
product,1173,15.54,Gerecyclede duffeltas,"Black Night 285 gsm canvas : 67% gerecycled katoen / 30% gerecycled polyester / 3% andere vezels. Ecume 285 gsm canvas : 75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De handgrepen van 4,25 cm in contrasterende kleuren zijn rondom de tas gestikt. Voorvak met ritssluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397936&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397936&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397934&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397935&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1173,,,,,,,,,,,,,,,,Color,Black Night / Ethnic Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1173,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1173,,,,,,,,,,,,,,,,Color,Ecume / Ethnic Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1173,15.54,,,,,,,,,,,,,KINS101_82154_82153,Black Night / Ethnic Black,,,,,One Size,,,,,,,,,
product_variation,1173,15.54,,,,,,,,,,,,,KINS101_82155_82153,Ecume / Ethnic Blue,,,,,,,,,,,,,,
product,1174,10.1,Gerecyclede shopper,"Black Night 285 gsm canvas : 67% gerecycled katoen / 30% gerecycled polyester / 3% andere vezels. Pebble Grey 285 gsm canvas : 75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De comfortabele hengsels hebben een contrasterende kleur met Japans motief. Ze zijn 60 cm lang en 4,25 cm breed.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397910&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397910&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397911&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1174,,,,,,,,,,,,,,,,Color,Black Night / Nippon Ecru,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1174,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1174,,,,,,,,,,,,,,,,Color,Pebble Grey / Nippon Ecru,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1174,10.1,,,,,,,,,,,,,KINS115_82160_82159,Black Night / Nippon Ecru,,,,,One Size,,,,,,,,,
product_variation,1174,10.1,,,,,,,,,,,,,KINS115_82161_82159,Pebble Grey / Nippon Ecru,,,,,,,,,,,,,,
product,1175,10.1,Gerecyclede shopper met platte bodem,"75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De comfortabele hengels hebben een motief van gevlochten lijnen ze zijn 60 cm lang en 4,25 cm breed.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=398532&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398532&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1175,,,,,,,,,,,,,,,,Color,Ecume / Curve Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1175,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1175,,,,,,,,,,,,,,,,Color,Hemp / Curve Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1175,10.1,,,,,,,,,,,,,KINS116_82163_82162,Ecume / Curve Black,,,,,One Size,,,,,,,,,
product_variation,1175,10.1,,,,,,,,,,,,,KINS116_82164_82162,Hemp / Curve Black,,,,,,,,,,,,,,
product,1176,7.1,Gerecyclede shopper,"75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De comfortabele hengels hebben een contrasterende kleur met etnisch motief. Ze zijn 60 cm lang en 4,25 cm breed.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=398531&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398531&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398534&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398533&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398529&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=398530&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1176,,,,,,,,,,,,,,,,Color,Ecume / Ethnic Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1176,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1176,,,,,,,,,,,,,,,,Color,Ecume / Ethnic Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1176,,,,,,,,,,,,,,,,Color,Pebble Grey / Ethnic Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1176,7.1,,,,,,,,,,,,,KINS117_82166_82165,Ecume / Ethnic Blue,,,,,One Size,,,,,,,,,
product_variation,1176,7.1,,,,,,,,,,,,,KINS117_82167_82165,Ecume / Ethnic Red,,,,,,,,,,,,,,
product_variation,1176,7.1,,,,,,,,,,,,,KINS117_82168_82165,Pebble Grey / Ethnic Black,,,,,,,,,,,,,,
product,1177,13.54,Grote gerecyclede shopper met neep,Black Night 285 gsm canvas : 67% gerecycled katoen / 30% gerecycled polyester / 3% andere vezels. Ecume 285 gsm canvas : 75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De contrasterende hengsels zijn over de hele tas vastgenaaid. Binnenvak met ritssluiting om uw sleutels en telefoon veilig op de bergen. Magnetische knoopsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397918&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397918&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397919&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397917&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397916&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1177,,,,,,,,,,,,,,,,Color,Black Night / Nippon Ecru,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1177,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1177,,,,,,,,,,,,,,,,Color,Ecume / Nippon Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1177,13.54,,,,,,,,,,,,,KINS114_82157_82156,Black Night / Nippon Ecru,,,,,One Size,,,,,,,,,
product_variation,1177,13.54,,,,,,,,,,,,,KINS114_82158_82156,Ecume / Nippon Black,,,,,,,,,,,,,,
product,1178,10.24,Grote gerecyclede shopper,"Black Night 285 gsm canvas : 67% gerecycled katoen / 30% gerecycled polyester / 3% andere vezels. Ecume 285 gsm canvas : 75% gerecycled katoen / 22% gerecycled polyester / 3% andere vezels. De comfortabele hengsels hebben een contrasterende kleur met etnisch motief. Ze zijn 60 cm lang en 4,25 cm breed.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=397897&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397897&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397898&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397899&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397900&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,1178,,,,,,,,,,,,,,,,Color,Black Night / Ethnic Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1178,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1178,,,,,,,,,,,,,,,,Color,Ecume / Ethnic Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1178,,,,,,,,,,,,,,,,Color,Ecume / Ethnic Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,1178,10.24,,,,,,,,,,,,,KINS118_82170_82169,Black Night / Ethnic Black,,,,,One Size,,,,,,,,,
product_variation,1178,10.24,,,,,,,,,,,,,KINS118_82171_82169,Ecume / Ethnic Blue,,,,,,,,,,,,,,
product_variation,1178,10.24,,,,,,,,,,,,,KINS118_82172_82169,Ecume / Ethnic Red,,,,,,,,,,,,,,
product,1179,4.16,Orlando - Pet 6 Panelen,"100% zwaar geborsteld katoen twill. Klep met contrasterende bies. Verstelbare sluiting met een zilverkleurige metalen gesp. *3 kleursamenstellingen met extra contrastkleur onder de klep. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383895&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,K-up,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383895&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390849&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=390850&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383891&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383894&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68179&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68184&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68183&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383892&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383893&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Beige / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / White / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Black / Yellow / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Burgundy / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Chocolate / Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Cumin Yellow / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Dark Grey / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Dark Grey / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Dark Grey / Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Dark Khaki / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Dark Pink / Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Forest Green / Beige,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Fuchsia / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Ice Mint / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Kelly Green / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Khaki / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Lemon Yellow / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Light Grey / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Light Violet / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Lime / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Matcha Green / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Navy / Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,1179,,,,,,,,,,,,,,,,Color,Navy / Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
