type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_variation_option_Size
product,1913,24,Supima® damespolo korte mouwen,"95% katoen / 5% elasthan. Piquétricot van Supima® katoen. Heel fijne, zachte en zijdeachtige stof van grote kwaliteit. Kraag in 1x1 ribboord, ton-sur-ton nektape aan de binnenkant van de kraag. Ton-sur-ton lijst met 2 knopen. Versteviging van de schoudernaad met een silicone bandje. De mouwuiteinden en onderkant zijn afgewerkt met een zoompje met dubbel stiksel. Geen merklabel in de kraag, maar enkel een maatlabel voor eenvoudige personalisatie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=356234&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban Premium,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356234&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356233&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356232&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356230&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356229&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356231&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356228&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356139&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356140&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356138&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=356136&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278437&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=278435&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=373044&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,
product_option,1913,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75725,Black,,,,,,,,,,XS
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75726,Black,,,,,,,,,,S
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75727,Black,,,,,,,,,,M
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75728,Black,,,,,,,,,,L
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75729,Black,,,,,,,,,,XL
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75731_75730,Black,,,,,,,,,,XXL
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75725,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75726,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75727,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75728,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75729,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75732_75730,Deep Navy,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75725,White,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75726,White,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75727,White,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75728,White,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75729,White,,,,,,,,,,
product_variation,1913,24,,,,,,,,,,,,,,,,,,,PK201_75733_75730,White,,,,,,,,,,
product,1914,33.36,Trainingskit,"2 koepels + 3 harde dwarsliggers + 2 clips. Koepel 15cm hoog, lengte  dwarsligger 152 cm",https://media.europeancatalog.com/ws.php?act=download&mamfileid=228381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228380&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1914,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1914,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1914,33.36,,,,,,,,,,,,,,,,,,,PA642_39231_39230,Yellow,,,,,,,,,,One Size
product,1915,2.74,Clips,Plastic clips voor de trainingskit en platte hoepel.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70085&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70085&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1915,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1915,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1915,2.74,,,,,,,,,,,,,,,,,,,PA644_39038_39037,Black,,,,,,,,,,One Size
product,1916,4.34,Cones,Kegel in soepel PVC. Hoogte 18 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70087&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70087&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1916,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1916,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1916,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1916,4.34,,,,,,,,,,,,,,,,,,,PA645_39040_39039,Red,,,,,,,,,,One Size
product_variation,1916,4.34,,,,,,,,,,,,,,,,,,,PA645_39041_39039,Yellow,,,,,,,,,,
product,1917,29,Afbakenkit 40,Kegelvormige afbakingskit eenvoudig te transporteren. Spel van 40 koepelttjes in 4x10 kleuren. Hoogte 5 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228379&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1917,,,,,,,,,,,,,,,,,,,,,,Color,Red / Yellow / Green / Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1917,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1917,29,,,,,,,,,,,,,,,,,,,PA646_39233_39232,Red / Yellow / Green / Royal Blue,,,,,,,,,,One Size
product,1918,17.36,Afbakenkit 20,Kegelvormige afbakingskit eenvoudig te transporteren. Spel van 20 koepeltjes in 4x5 kleuren. Hoogte 5 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228378&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228378&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1918,,,,,,,,,,,,,,,,,,,,,,Color,Red / Yellow / Royal Blue / White,RADIOBUTTONS,TRUE,,,,,,
product_option,1918,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1918,17.36,,,,,,,,,,,,,,,,,,,PA647_39235_39234,Red / Yellow / Royal Blue / White,,,,,,,,,,One Size
product,1919,2.34,Harde pionnen,Gemaakt van PE. Verkrijgbaar in 2 verschillende hoogtes:  23cm en 30cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70093&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70093&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1919,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1919,,,,,,,,,,,,,,,,,,,,,,Size,23 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1919,,,,,,,,,,,,,,,,,,,,,,Size,30 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1919,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1919,2.34,,,,,,,,,,,,,,,,,,,PA650_39048_39046,Red,,,,,,,,,,23 cm
product_variation,1919,3.34,,,,,,,,,,,,,,,,,,,PA650X_39207_39205,Red,,,,,,,,,,30 cm
product_variation,1919,2.34,,,,,,,,,,,,,,,,,,,PA650_39047_39046,Yellow,,,,,,,,,,
product_variation,1919,3.34,,,,,,,,,,,,,,,,,,,PA650X_39206_39205,Yellow,,,,,,,,,,
product,1920,35.4,Afbakenkit x 60,100% polyethyleen lage dichtheid. Kegeltjeskit met drager. Set van 60 kegeltjes (15 stuks x 4 verschillende kleuren) van 5 cm hoog. Goede zichtbaarheid voor trainingen binnen of op gras.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70094&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70094&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1920,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue / White / Red / Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1920,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1920,35.4,,,,,,,,,,,,,,,,,,,PA651_54536_54535,Royal Blue / White / Red / Yellow,,,,,,,,,,One Size
product,1921,7.7,Slalompaal,Ø 25 mm. Hoogte 152 cm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70095&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70095&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1921,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1921,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1921,7.7,,,,,,,,,,,,,,,,,,,PA652_39053_39052,Yellow,,,,,,,,,,One Size
product,1922,2.8,Flat Hoop,"Polypropylene, Ø 30cm / Ø 50cm / Ø 60cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70096&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70096&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Size,30 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Size,50 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Size,60 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1922,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1922,2.8,,,,,,,,,,,,,,,,,,,PA653_39184_39180,Green,,,,,,,,,,30 cm
product_variation,1922,4.1,,,,,,,,,,,,,,,,,,,PA653X_40218_40213,Green,,,,,,,,,,50 cm
product_variation,1922,4.9,,,,,,,,,,,,,,,,,,,PA653XX_40225_40226,Green,,,,,,,,,,60 cm
product_variation,1922,2.8,,,,,,,,,,,,,,,,,,,PA653_39183_39180,Red,,,,,,,,,,
product_variation,1922,4.1,,,,,,,,,,,,,,,,,,,PA653X_40217_40213,Red,,,,,,,,,,
product_variation,1922,4.9,,,,,,,,,,,,,,,,,,,PA653XX_40224_40226,Red,,,,,,,,,,
product_variation,1922,2.8,,,,,,,,,,,,,,,,,,,PA653_39182_39180,Royal Blue,,,,,,,,,,
product_variation,1922,4.1,,,,,,,,,,,,,,,,,,,PA653X_40216_40213,Royal Blue,,,,,,,,,,
product_variation,1922,4.9,,,,,,,,,,,,,,,,,,,PA653XX_40223_40226,Royal Blue,,,,,,,,,,
product_variation,1922,2.8,,,,,,,,,,,,,,,,,,,PA653_39181_39180,Yellow,,,,,,,,,,
product_variation,1922,4.1,,,,,,,,,,,,,,,,,,,PA653X_40215_40213,Yellow,,,,,,,,,,
product_variation,1922,4.9,,,,,,,,,,,,,,,,,,,PA653XX_40222_40226,Yellow,,,,,,,,,,
product,1923,3.34,Hoop,"Polypropylene, buis 19mm. Ø 50cm / Ø 60cm / Ø 70cm / Ø 80cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70099&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70099&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70097&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=260810&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Size,50 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Size,60 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Size,70 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Size,80 cm,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1923,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1923,3.34,,,,,,,,,,,,,,,,,,,PA656_39191_39187,Green,,,,,,,,,,50 cm
product_variation,1923,3.44,,,,,,,,,,,,,,,,,,,PA656X_40195_40189,Green,,,,,,,,,,60 cm
product_variation,1923,3.94,,,,,,,,,,,,,,,,,,,PA656XX_40203_40198,Green,,,,,,,,,,70 cm
product_variation,1923,4.16,,,,,,,,,,,,,,,,,,,PA656XXX_40211_40207,Green,,,,,,,,,,80 cm
product_variation,1923,3.34,,,,,,,,,,,,,,,,,,,PA656_39190_39187,Red,,,,,,,,,,
product_variation,1923,3.44,,,,,,,,,,,,,,,,,,,PA656X_40194_40189,Red,,,,,,,,,,
product_variation,1923,3.94,,,,,,,,,,,,,,,,,,,PA656XX_40202_40198,Red,,,,,,,,,,
product_variation,1923,4.16,,,,,,,,,,,,,,,,,,,PA656XXX_40210_40207,Red,,,,,,,,,,
product_variation,1923,3.34,,,,,,,,,,,,,,,,,,,PA656_39189_39187,Royal Blue,,,,,,,,,,
product_variation,1923,3.44,,,,,,,,,,,,,,,,,,,PA656X_40193_40189,Royal Blue,,,,,,,,,,
product_variation,1923,3.94,,,,,,,,,,,,,,,,,,,PA656XX_40201_40198,Royal Blue,,,,,,,,,,
product_variation,1923,4.16,,,,,,,,,,,,,,,,,,,PA656XXX_40209_40207,Royal Blue,,,,,,,,,,
product_variation,1923,3.34,,,,,,,,,,,,,,,,,,,PA656_39188_39187,Yellow,,,,,,,,,,
product_variation,1923,3.44,,,,,,,,,,,,,,,,,,,PA656X_40192_40189,Yellow,,,,,,,,,,
product_variation,1923,3.94,,,,,,,,,,,,,,,,,,,PA656XX_40200_40198,Yellow,,,,,,,,,,
product_variation,1923,4.16,,,,,,,,,,,,,,,,,,,PA656XXX_40208_40207,Yellow,,,,,,,,,,
product,1924,56.06,Snelheidsladder,"Dubbele snelheidsladder. 10 verstelbare laten over een lengte van 4 meter. Ideaal om de snelheid te verhogen, verbetering van de coordinatie en evenwicht. Geleverd in tas.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70100&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70100&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1924,,,,,,,,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1924,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1924,56.06,,,,,,,,,,,,,,,,,,,PA658_48146_48145,Black / Yellow,,,,,,,,,,One Size
product,1925,30,Shape- And Sprinttrainer,12 latten 6 meter lang en 50 cm breed. Geleverd in een tas.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228377&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228377&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1925,,,,,,,,,,,,,,,,,,,,,,Color,White / Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1925,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_variation,1925,30,,,,,,,,,,,,,,,,,,,PA660_39055_39054,White / Red,,,,,,,,,,One Size
product,1926,3.46,Tag Belt,Verstelbare trainingsriem met gesp en twee stroken die vastzitten met klittenband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70108&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70108&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70109&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1926,,,,,,,,,,,,,,,,,,,,,,Color,Black / Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1926,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1926,,,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1926,,,,,,,,,,,,,,,,,,,,,,Color,Black / Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1926,,,,,,,,,,,,,,,,,,,,,,Color,Black / Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1926,3.46,,,,,,,,,,,,,,,,,,,PA666_43995_39060,Black / Green,,,,,,,,,,One Size
product_variation,1926,3.46,,,,,,,,,,,,,,,,,,,PA666_39208_39060,Black / Red,,,,,,,,,,
product_variation,1926,3.46,,,,,,,,,,,,,,,,,,,PA666_43996_39060,Black / Royal Blue,,,,,,,,,,
product_variation,1926,3.46,,,,,,,,,,,,,,,,,,,PA666_39061_39060,Black / Yellow,,,,,,,,,,
product,1927,4.06,Patch,"Bandje met klittenbandsluiting. Aanvoerder: White / Royal Blue (Kapitein" of letter "C" afhankelijk van beschikbaarheid), Coach: Red, Assistent Coach: Yellow, Medisch Personeel: Green en Trainer: Withe (Black of Red tekst afhankelijk van beschikbaarheid).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=228376&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Accessoires,Armhouders,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228376&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=228375&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Color,White / Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1927,,,,,,,,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,,,,,
product_variation,1927,4.06,,,,,,,,,,,,,,,,,,,PA677_39220_39217,Green,,,,,,,,,,One Size
product_variation,1927,4.06,,,,,,,,,,,,,,,,,,,PA677_39218_39217,Red,,,,,,,,,,
product_variation,1927,4.06,,,,,,,,,,,,,,,,,,,PA677_39221_39217,White,,,,,,,,,,
product_variation,1927,4.06,,,,,,,,,,,,,,,,,,,PA677C_39225_39222,White / Royal Blue,,,,,,,,,,
product_variation,1927,4.06,,,,,,,,,,,,,,,,,,,PA677_39219_39217,Yellow,,,,,,,,,,
product,1928,2.74,Elastisch Armbandje Met Etiket,70% polyester / 30% elasthan. Neutraal armbandje. Witte klittenbandsluiting. Ideaal om te personaliseren dankzij het transparante etikethouder.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198593&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Accessoires,Armhouders,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198593&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=205171&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196129&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=205172&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Green,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,,,,,
product_option,1928,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47222_47221,Black,,,,,,,,,,One Size
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47223_47221,Fluorescent Orange,,,,,,,,,,
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47224_47221,Fluorescent Yellow,,,,,,,,,,
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47225_47221,Green,,,,,,,,,,
product_variation,1928,2.74,,,,,,,,,,,,,,,,,,,PA678_47226_47221,Sporty Red,,,,,,,,,,
