type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product,929,16.34,Rustieke shopper/reistas,Grote shopper van katoen en jute (juco) met contrasterende onderzijde van jutecanvas. Juco en jutecanvas zijn weefsels met een rustieke look. Binnenzak met rits. Magneetsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383678&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383678&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383679&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383682&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383681&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210435&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210436&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210437&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383680&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,929,,,,,,,,,,,Color,Patriot Blue / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,929,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,929,,,,,,,,,,,Color,Rustic Natural / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,929,16.34,,,,,,,,KI0258_60210_60209,Patriot Blue / Natural,,,,,,,,,,One Size,,
product_variation,929,15.16,,,,,,,,KI0258N_60211_60208,Rustic Natural / Natural,,,,,,,,,,,,
product,930,19,"Grote, rustieke shopper/reistas","Grote reistas van canvas en katoen, met plooi en contrasterende hengsels van 55 cm. Het jucoweefsel geeft de tas een rustieke look.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383675&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383676&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210434&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206458&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67637&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,930,,,,,,,,,,,Color,Patriot Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,930,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,930,,,,,,,,,,,Color,Rustic Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,930,19,,,,,,,,KI0260_60214_60213,Patriot Blue,,,,,,,,,,One Size,,
product_variation,930,18.44,,,,,,,,KI0260N_60215_60212,Rustic Natural,,,,,,,,,,,,
product,931,6.56,Klassieke shopper van biologisch katoen,Klassieke shopper van 100% katoen. Gemaakt van 100% biologisch katoen. Lange toon-op-toon hengsels van 70 cm in dezelfde stof. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206461&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206461&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,931,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,931,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,931,,,,,,,,,,,Color,Curcuma,RADIOBUTTONS,TRUE,,,,,,,,
product_option,931,,,,,,,,,,,Color,Metal Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,931,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,931,,,,,,,,,,,Color,Navy Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,931,6.56,,,,,,,,KI0262C_69987_69988,Black,,,,,,,,,,One Size,,
product_variation,931,6.56,,,,,,,,KI0262C_69990_69988,Curcuma,,,,,,,,,,,,
product_variation,931,6.56,,,,,,,,KI0262C_69992_69988,Metal Grey,,,,,,,,,,,,
product_variation,931,4.16,,,,,,,,KI0262_60217_60216,Natural,,,,,,,,,,,,
product_variation,931,6.56,,,,,,,,KI0262C_69994_69988,Navy Blue,,,,,,,,,,,,
product,932,2.1,Stokbroodtas,"Stokbroodtas van katoen, sluiting met koord, ideaal voor 1 stokbrood. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,932,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,932,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,932,2.1,,,,,,,,KI0265_54071_54070,Natural,,,,,,,,,,One Size,,
product,933,4.6,Flessentas van jute,"Flessentas van jutecanvas, met 2 hengsels en een transparant venster vooraan. Voor 1 fles.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67641&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,933,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,933,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,933,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,933,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,933,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,933,4.6,,,,,,,,KI0267C_62843_62841,Black / Silver,,,,,,,,,,One Size,,
product_variation,933,4.6,,,,,,,,KI0267C_62844_62841,Cherry Red / Gold,,,,,,,,,,,,
product_variation,933,4.14,,,,,,,,KI0267_54073_54072,Natural,,,,,,,,,,,,
product_variation,933,4.26,,,,,,,,KI0267N_62845_62842,Natural / Gold,,,,,,,,,,,,
product,934,5.8,Flessentas van jute,"Flessentas van jutecanvas, met 2 hengsels en een transparant venster vooraan. Voor 2 flessen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,934,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,934,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,934,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,934,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,934,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,934,5.8,,,,,,,,KI0268C_62848_62846,Black / Silver,,,,,,,,,,One Size,,
product_variation,934,5.8,,,,,,,,KI0268C_62849_62846,Cherry Red / Gold,,,,,,,,,,,,
product_variation,934,5.4,,,,,,,,KI0268_54075_54074,Natural,,,,,,,,,,,,
product_variation,934,5.56,,,,,,,,KI0268N_62850_62847,Natural / Gold,,,,,,,,,,,,
product,935,4.8,Flessentas van canvaskatoen,"Flessentas van canvaskatoen, 2 hengsels in dezelfde stof en kleur. Voor 1 fles. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67644&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,935,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,935,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,935,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,935,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,935,4.8,,,,,,,,KI0269_54078_54076,Black,,,,,,,,,,One Size,,
product_variation,935,4.8,,,,,,,,KI0269_62851_54076,Cherry Red,,,,,,,,,,,,
product_variation,935,4.06,,,,,,,,KI0269N_54079_54077,Natural,,,,,,,,,,,,
product,936,2.7,Stokbroodtas van biologisch katoen,Stokbroodtas van 100% katoen. Gemaakt van 100% biologisch katoen. Sluiting met koordje. Ideaal voor 1 stokbrood. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206463&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206463&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210430&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,936,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,936,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,936,2.7,,,,,,,,KI0270_60225_60224,Natural,,,,,,,,,,One Size,,
product,937,3.6,Shopper van jutecanvas - klein model,"Shopper van jutecanvas met katoenen hengsels. Klein model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331293&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331292&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,937,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,,
product_option,937,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76921_54082,Black,,,,,,,,,,One Size,,
product_variation,937,4.16,,,,,,,,KI0272C_62854_62852,Black / Silver,,,,,,,,,,,,
product_variation,937,4.16,,,,,,,,KI0272C_62855_62852,Cherry Red / Gold,,,,,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76922_54082,Ice Mint,,,,,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76923_54082,Light Rosewood,,,,,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76924_54082,Midnight Blue,,,,,,,,,,,,
product_variation,937,3.74,,,,,,,,KI0272N_82241_62853,Natural,,,,,,,,,,,,
product_variation,937,4.16,,,,,,,,KI0272C_82243_62852,Natural / Gold,,,,,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76925_54082,True Coral,,,,,,,,,,,,
product_variation,937,3.6,,,,,,,,KI0272_76926_54082,Turquoise,,,,,,,,,,,,
product,938,4.6,Shopper van jutecanvas - middelgroot model,"Shopper van jutecanvas met katoenen hengsels. Middelgroot model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331288&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331287&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,938,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,,
product_option,938,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76927_54084,Black,,,,,,,,,,One Size,,
product_variation,938,5.66,,,,,,,,KI0273C_62859_62857,Black / Silver,,,,,,,,,,,,
product_variation,938,5.66,,,,,,,,KI0273C_62860_62857,Cherry Red / Gold,,,,,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76928_54084,Ice Mint,,,,,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76929_54084,Light Rosewood,,,,,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76930_54084,Midnight Blue,,,,,,,,,,,,
product_variation,938,4.14,,,,,,,,KI0273N_82239_62858,Natural,,,,,,,,,,,,
product_variation,938,5.66,,,,,,,,KI0273C_82237_62857,Natural / Gold,,,,,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76931_54084,True Coral,,,,,,,,,,,,
product_variation,938,4.6,,,,,,,,KI0273_76932_54084,Turquoise,,,,,,,,,,,,
product,939,5.16,Shopper van jutecanvas - groot model,"Shopper van jutecanvas met katoenen hengsels. Groot model. Natural Kleur: Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1164/1, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67584&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331301&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331300&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,939,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Black / Silver,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Cherry Red / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Light Rosewood,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Midnight Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Natural / Gold,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,True Coral,RADIOBUTTONS,TRUE,,,,,,,,
product_option,939,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76933_54086,Black,,,,,,,,,,One Size,,
product_variation,939,5.9,,,,,,,,KI0274C_62864_62862,Black / Silver,,,,,,,,,,,,
product_variation,939,5.9,,,,,,,,KI0274C_62865_62862,Cherry Red / Gold,,,,,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76934_54086,Ice Mint,,,,,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76935_54086,Light Rosewood,,,,,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76936_54086,Midnight Blue,,,,,,,,,,,,
product_variation,939,4.44,,,,,,,,KI0274N_82245_62863,Natural,,,,,,,,,,,,
product_variation,939,5.9,,,,,,,,KI0274C_82247_62862,Natural / Gold,,,,,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76937_54086,True Coral,,,,,,,,,,,,
product_variation,939,5.16,,,,,,,,KI0274_76938_54086,Turquoise,,,,,,,,,,,,
product,940,5.24,Tweekleurige shopper,"Shopper van canvaskatoen, met plooi en hengsels in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,940,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,940,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,940,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,940,,,,,,,,,,,Color,Natural / Red,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,940,5.24,,,,,,,,KI0275_54089_54088,Natural / Black,,,,,,,,,,One Size,,
product_variation,940,5.24,,,,,,,,KI0275_54090_54088,Natural / Navy,,,,,,,,,,,,
product_variation,940,5.24,,,,,,,,KI0275_55263_54088,Natural / Red,,,,,,,,,,,,
product,941,5.24,Zakje van katoencanvas en jute,"Zakje van katoencanvas met een contrasterende onderzijde van natuurlijke, gelamineerde jute. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210429&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210429&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210428&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,941,,,,,,,,,,,Color,Arandano Red / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Black / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Cumin Yellow / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Dusty Light Green / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Ice Mint / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Light Sand / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Navy / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Sage / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_option,941,,,,,,,,,,,Color,Snow Grey / Natural,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_76939_60227,Arandano Red / Natural,,,,,,,,,,One Size,,
product_variation,941,5.24,,,,,,,,KI0276_76940_60227,Black / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_60228_60227,Cumin Yellow / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_60229_60227,Dusty Light Green / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_76941_60227,Ice Mint / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_76942_60227,Light Sand / Natural,,,,,,,,,,,,
product_variation,941,5.06,,,,,,,,KI0276N_60230_60226,Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_60231_60227,Navy / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_76943_60227,Sage / Natural,,,,,,,,,,,,
product_variation,941,5.24,,,,,,,,KI0276_76944_60227,Snow Grey / Natural,,,,,,,,,,,,
product,942,3.5,Platte shopper van canvas met contrasterend hengsel,Klassieke shopper van katoencanvas. Hengsels van katoen in een contrasterende kleur. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210427&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=83710&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Dark Pink,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Dusty Light Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Magenta,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Radiant Orchid,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Spicy Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Steel Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Surf Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_option,942,,,,,,,,,,,Color,Natural / Yellow,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60233_60232,Natural / Black,,,,,,,,,,One Size,,
product_variation,942,3.5,,,,,,,,KI0277_60236_60232,Natural / Cherry Red,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60237_60232,Natural / Dark Pink,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60238_60232,Natural / Dusty Light Green,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60239_60232,Natural / Kelly Green,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60234_60232,Natural / Magenta,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60240_60232,Natural / Navy,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60241_60232,Natural / Radiant Orchid,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60242_60232,Natural / Spicy Orange,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60243_60232,Natural / Steel Grey,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60235_60232,Natural / Surf Blue,,,,,,,,,,,,
product_variation,942,3.5,,,,,,,,KI0277_60244_60232,Natural / Yellow,,,,,,,,,,,,
