type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,869,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39685,Black,,,,,S,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39687,Black,,,,,M,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39688,Black,,,,,L,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39689,Black,,,,,XL,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39690,Black,,,,,XXL,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39691,Black,,,,,3XL,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39686_39692,Black,,,,,4XL,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39685,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39687,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39688,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39689,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39690,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39691,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76897_39692,Dark Grey,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39685,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39687,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39688,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39689,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39690,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39691,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_39693_39692,Navy,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39685,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39687,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39688,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39689,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39690,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39691,Red,,,,,,,,,,,,,,
product_variation,869,53.64,,,,,,,,,,,,,,,,,,K971_76898_39692,Red,,,,,,,,,,,,,,
product,870,35.2,Premium pullover V-hals,"87% katoen / 11% polyamide / 2% elasthan. V-hals en contrasterende gebreide strook binnenin. 1x1 ribboord aan halsopening, mouwuiteinden en onderkant. Elegante en comfortabele snit. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379036&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379036&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380979&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379035&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380980&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380982&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366932&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372373&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372372&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379034&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=380981&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Black Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Camel Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Candy Pink Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Light grey heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Mykonos Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,870,,,,,,,,,,,,,,,,,,,,,Color,Navy Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55657,Black Heather,,,,,XS,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55658,Black Heather,,,,,S,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55659,Black Heather,,,,,M,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55660,Black Heather,,,,,L,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55661,Black Heather,,,,,XL,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55662,Black Heather,,,,,XXL,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55665_55663,Black Heather,,,,,3XL,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55657,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55658,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55659,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55660,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55661,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55662,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55666_55663,Camel Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55657,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55658,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55659,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55660,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55661,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55662,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55667_55663,Candy Pink Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55657,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55658,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55659,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55660,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55661,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55662,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55664_55663,Light grey heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55657,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55658,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55659,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55660,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55661,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55662,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55668_55663,Mykonos Blue Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55657,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55658,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55659,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55660,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55661,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55662,Navy Heather,,,,,,,,,,,,,,
product_variation,870,35.2,,,,,,,,,,,,,,,,,,K982_55669_55663,Navy Heather,,,,,,,,,,,,,,
product,871,42.64,Premium cardigan met rits,87% katoen / 11% polyamide / 2% elasthan. Opstaande kraag en contrasterende gebreide strook binnenin. Dubbele 1x1 ribboord aan halsopening en een enkele aan de mouwuiteinden en onderkant. Elegante en comfortabele snit.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379030&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379030&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379029&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379026&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379025&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=366930&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=406394&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=406395&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Color,Light grey heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,871,,,,,,,,,,,,,,,,,,,,,Color,Navy Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55679,Light grey heather,,,,,XS,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55680,Light grey heather,,,,,S,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55681,Light grey heather,,,,,M,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55682,Light grey heather,,,,,L,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55683,Light grey heather,,,,,XL,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55684,Light grey heather,,,,,XXL,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55686_55685,Light grey heather,,,,,3XL,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55679,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55680,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55681,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55682,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55683,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55684,Navy Heather,,,,,,,,,,,,,,
product_variation,871,42.64,,,,,,,,,,,,,,,,,,K984_55687_55685,Navy Heather,,,,,,,,,,,,,,
product,872,34.86,Herencardigan van merinowol met knopen,100% extra fijne voorgekrompen wol. Speciale behandeling voor nog meer zachtheid. Warme en aangename stof. V-hals en toon-op-toon knopen. Dubbele 1x1 ribboord aan halsopening en in het midden vooraan en een enkele aan de mouwuiteinden en onderkant. Fitted pasvorm.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150623&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150623&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150622&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Color,Black Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,872,,,,,,,,,,,,,,,,,,,,,Color,Off White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55709,Black,,,,,XS,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55710,Black,,,,,S,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55711,Black,,,,,M,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55712,Black,,,,,L,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55713,Black,,,,,XL,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55714,Black,,,,,XXL,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55716_55715,Black,,,,,3XL,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55709,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55710,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55711,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55712,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55713,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55714,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55717_55715,Black Heather,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55709,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55710,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55711,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55712,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55713,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55714,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55718_55715,Deep Navy,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55709,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55710,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55711,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55712,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55713,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55714,Off White,,,,,,,,,,,,,,
product_variation,872,34.86,,,,,,,,,,,,,,,,,,K987_55719_55715,Off White,,,,,,,,,,,,,,
product,873,30.44,Damescardigan van merinowol met knopen,100% extra fijne voorgekrompen wol. Speciale behandeling voor nog meer zachtheid. Warme en aangename stof. V-hals en toon-op-toon knopen. Dubbele 1x1 ribboord aan halsopening en in het midden vooraan en een enkele aan de mouwuiteinden en onderkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150620&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=150621&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Color,Black Heather,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,873,,,,,,,,,,,,,,,,,,,,,Color,Off White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55720,Black Heather,,,,,XS,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55721,Black Heather,,,,,S,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55722,Black Heather,,,,,M,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55723,Black Heather,,,,,L,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55724,Black Heather,,,,,XL,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55727_55725,Black Heather,,,,,XXL,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55720,Off White,,,,,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55721,Off White,,,,,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55722,Off White,,,,,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55723,Off White,,,,,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55724,Off White,,,,,,,,,,,,,,
product_variation,873,30.44,,,,,,,,,,,,,,,,,,K988_55729_55725,Off White,,,,,,,,,,,,,,
