type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_variation,379,7.7,,,,,,,,,GI2000C_57335_1779,Gold,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57335_1775,Gold,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57335_1776,Gold,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57335_1777,Gold,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57335_1778,Gold,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57336_1779,Heather Cardinal x72,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57336_1775,Heather Cardinal x72,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57336_1776,Heather Cardinal x72,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57336_1777,Heather Cardinal x72,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57336_1778,Heather Cardinal x72,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57337_1779,Heather Navy (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57337_1775,Heather Navy (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57337_1776,Heather Navy (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57337_1777,Heather Navy (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57337_1778,Heather Navy (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1807_1779,Heliconia,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1807_1775,Heliconia,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1807_1776,Heliconia,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1807_1777,Heliconia,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1807_1778,Heliconia,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57338_1779,Ice Grey (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57338_1775,Ice Grey (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57338_1776,Ice Grey (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57338_1777,Ice Grey (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57338_1778,Ice Grey (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1787_1779,Indigo Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1787_1775,Indigo Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1787_1776,Indigo Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1787_1777,Indigo Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1787_1778,Indigo Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1795_1779,Iris Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1795_1775,Iris Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1795_1776,Iris Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1795_1777,Iris Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1795_1778,Iris Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57339_1779,Irish Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57339_1775,Irish Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57339_1776,Irish Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57339_1777,Irish Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57339_1778,Irish Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1809_1779,Jade Dome,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1809_1775,Jade Dome,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1809_1776,Jade Dome,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1809_1777,Jade Dome,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1809_1778,Jade Dome,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1819_1779,Kelly Green,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1819_1775,Kelly Green,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1819_1776,Kelly Green,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1819_1777,Kelly Green,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1819_1778,Kelly Green,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57340_1779,Kiwi (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57340_1775,Kiwi (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57340_1776,Kiwi (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57340_1777,Kiwi (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57340_1778,Kiwi (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1808_1779,Light Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1808_1775,Light Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1808_1776,Light Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1808_1777,Light Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1808_1778,Light Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57341_1779,Light Pink (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57341_1775,Light Pink (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57341_1776,Light Pink (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57341_1777,Light Pink (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57341_1778,Light Pink (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1802_1779,Lime,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1802_1775,Lime,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1802_1776,Lime,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1802_1777,Lime,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1802_1778,Lime,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1806_1779,Maroon,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1806_1775,Maroon,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1806_1776,Maroon,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1806_1777,Maroon,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1806_1778,Maroon,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57342_1779,Military Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57342_1775,Military Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57342_1776,Military Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57342_1777,Military Green (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57342_1778,Military Green (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1726_1724,Natural (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1726_1720,Natural (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1726_1721,Natural (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1726_1722,Natural (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1726_1723,Natural (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1781_1779,Navy,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1781_1775,Navy,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1781_1776,Navy,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1781_1777,Navy,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1781_1778,Navy,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CX_45106_45104,Navy,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57343_57327,Navy,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57343_57329,Navy,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1792_1779,Olive,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1792_1775,Olive,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1792_1776,Olive,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1792_1777,Olive,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1792_1778,Olive,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1810_1779,Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1810_1775,Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1810_1776,Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1810_1777,Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1810_1778,Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57344_1779,Orchid (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57344_1775,Orchid (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57344_1776,Orchid (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57344_1777,Orchid (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57344_1778,Orchid (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57345_1779,Pistachio (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57345_1775,Pistachio (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57345_1776,Pistachio (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57345_1777,Pistachio (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57345_1778,Pistachio (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1789_1779,Prairie Dust (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1789_1775,Prairie Dust (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1789_1776,Prairie Dust (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1789_1777,Prairie Dust (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1789_1778,Prairie Dust (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1804_1779,Purple (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1804_1775,Purple (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1804_1776,Purple (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1804_1777,Purple (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1804_1778,Purple (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1783_1779,Red,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1783_1775,Red,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1783_1776,Red,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1783_1777,Red,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1783_1778,Red,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CX_57347_45104,Red,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57346_57327,Red,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57346_57329,Red,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1782_1779,Royal Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1782_1775,Royal Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1782_1776,Royal Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1782_1777,Royal Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1782_1778,Royal Blue,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CX_57348_45104,Royal Blue,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57349_57327,Royal Blue,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57349_57329,Royal Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20628_1779,Safety Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20628_1775,Safety Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20628_1776,Safety Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20628_1777,Safety Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20628_1778,Safety Orange,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CX_57351_45104,Safety Orange,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57350_57327,Safety Orange,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57350_57329,Safety Orange,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20630_1779,Safety Yellow,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20630_1775,Safety Yellow,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20630_1776,Safety Yellow,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20630_1777,Safety Yellow,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_20630_1778,Safety Yellow,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CX_57353_45104,Safety Yellow,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57354_57327,Safety Yellow,,,,,,,
product_variation,379,11.1,,,,,,,,,GI2000CXX_57354_57329,Safety Yellow,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1794_1779,Sand,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1794_1775,Sand,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1794_1776,Sand,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1794_1777,Sand,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1794_1778,Sand,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1801_1779,Sapphire,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1801_1775,Sapphire,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1801_1776,Sapphire,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1801_1777,Sapphire,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1801_1778,Sapphire,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57355_1779,Sky (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57355_1775,Sky (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57355_1776,Sky (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57355_1777,Sky (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57355_1778,Sky (x72),,,,,,,
product_variation,379,7.06,,,,,,,,,GI2000A_1733_1731,Sport Grey,,,,,,,
product_variation,379,7.06,,,,,,,,,GI2000A_1733_1727,Sport Grey,,,,,,,
product_variation,379,7.06,,,,,,,,,GI2000A_1733_1728,Sport Grey,,,,,,,
product_variation,379,7.06,,,,,,,,,GI2000A_1733_1729,Sport Grey,,,,,,,
product_variation,379,7.06,,,,,,,,,GI2000A_1733_1730,Sport Grey,,,,,,,
product_variation,379,10.12,,,,,,,,,GI2000AX_45103_45102,Sport Grey,,,,,,,
product_variation,379,10.12,,,,,,,,,GI2000AXX_57356_57326,Sport Grey,,,,,,,
product_variation,379,10.12,,,,,,,,,GI2000AXX_57356_57328,Sport Grey,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1797_1779,Stone Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1797_1775,Stone Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1797_1776,Stone Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1797_1777,Stone Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1797_1778,Stone Blue,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1803_1779,Tan,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1803_1775,Tan,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1803_1776,Tan,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1803_1777,Tan,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_1803_1778,Tan,,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57357_1779,Tangerine (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57357_1775,Tangerine (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57357_1776,Tangerine (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57357_1777,Tangerine (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57357_1778,Tangerine (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57358_1779,Texas Orange (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57358_1775,Texas Orange (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57358_1776,Texas Orange (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57358_1777,Texas Orange (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57358_1778,Texas Orange (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57359_1779,Vegas Gold (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57359_1775,Vegas Gold (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57359_1776,Vegas Gold (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57359_1777,Vegas Gold (x72),,,,,,,
product_variation,379,7.7,,,,,,,,,GI2000C_57359_1778,Vegas Gold (x72),,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1725_1724,White,,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1725_1720,White,,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1725_1721,White,,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1725_1722,White,,,,,,,
product_variation,379,6.26,,,,,,,,,GI2000_1725_1723,White,,,,,,,
product_variation,379,8.98,,,,,,,,,GI2000X_45101_45100,White,,,,,,,
product_variation,379,8.98,,,,,,,,,GI2000XX_59234_59232,White,,,,,,,
product_variation,379,8.98,,,,,,,,,GI2000XX_59234_59233,White,,,,,,,
product,380,15.2,Ultra Cotton™ Classic Fit Adult Long Sleeve T-Shirt,"100% voorgekrompen katoen (Safety Green/Orange: 50% katoen / 50% polyester, Sport Grey: 90% katoen / 10% polyester). Nektape van schouder tot schouder.  Mouwuiteinden in rib.  Onderkant met dubbele stiksels. Ruime tubulaire snit. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 68255, OeTI.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=388755&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Gildan,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=388755&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=388756&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=411096&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=411095&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=411094&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,380,,,,,,,,,,,,Color,Ash,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Cardinal Red,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Dark Chocolate,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Dark Heather,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Light Blue,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Safety Orange,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Safety Yellow,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,Sport Grey,RADIOBUTTONS,TRUE,,,
product_option,380,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,
product_variation,380,15.2,,,,,,,,,GI2400A_57361_1827,Ash,,,,,,,
product_variation,380,15.2,,,,,,,,,GI2400A_57361_1828,Ash,,,,,,,
product_variation,380,15.2,,,,,,,,,GI2400A_57361_1829,Ash,,,,,,,
product_variation,380,15.2,,,,,,,,,GI2400A_57361_1830,Ash,,,,,,,
product_variation,380,15.2,,,,,,,,,GI2400A_57361_1831,Ash,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1838_1833,Black,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1838_1834,Black,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1838_1835,Black,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1838_1836,Black,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1838_1837,Black,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_23211_1833,Cardinal Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_23211_1834,Cardinal Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_23211_1835,Cardinal Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_23211_1836,Cardinal Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_23211_1837,Cardinal Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57362_1833,Charcoal,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57362_1834,Charcoal,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57362_1835,Charcoal,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57362_1836,Charcoal,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57362_1837,Charcoal,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_8967_1833,Dark Chocolate,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_8967_1834,Dark Chocolate,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_8967_1835,Dark Chocolate,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_8967_1836,Dark Chocolate,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_8967_1837,Dark Chocolate,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57363_1833,Dark Heather,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57363_1834,Dark Heather,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57363_1835,Dark Heather,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57363_1836,Dark Heather,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57363_1837,Dark Heather,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57364_1833,Forest Green,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57364_1834,Forest Green,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57364_1835,Forest Green,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57364_1836,Forest Green,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_57364_1837,Forest Green,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1844_1833,Gold,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1844_1834,Gold,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1844_1835,Gold,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1844_1836,Gold,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1844_1837,Gold,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1843_1833,Light Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1843_1834,Light Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1843_1835,Light Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1843_1836,Light Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1843_1837,Light Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1839_1833,Navy,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1839_1834,Navy,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1839_1835,Navy,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1839_1836,Navy,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1839_1837,Navy,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1842_1833,Orange,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1842_1834,Orange,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1842_1835,Orange,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1842_1836,Orange,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1842_1837,Orange,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1840_1833,Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1840_1834,Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1840_1835,Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1840_1836,Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1840_1837,Red,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1841_1833,Royal Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1841_1834,Royal Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1841_1835,Royal Blue,,,,,,,
product_variation,380,16.96,,,,,,,,,GI2400C_1841_1836,Royal Blue,,,,,,,
