type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Ivory,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Jade Green,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,
product_option,1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Pomelo,RADIOBUTTONS,TRUE,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74969,Washed black,,,,,XXS
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74970,Washed black,,,,,XS
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74971,Washed black,,,,,S
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74972,Washed black,,,,,M
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74973,Washed black,,,,,L
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74974,Washed black,,,,,XL
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74975,Washed black,,,,,XXL
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74976,Washed black,,,,,3XL
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74978_74977,Washed black,,,,,4XL
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74969,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74970,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74971,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74972,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74973,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74974,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74975,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74976,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74979_74977,Washed Ivory,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74969,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74970,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74971,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74972,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74973,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74974,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74975,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74976,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74980_74977,Washed Jade Green,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74969,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74970,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74971,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74972,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74973,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74974,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74975,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74976,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74981_74977,Washed Navy Blue,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74969,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74970,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74971,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74972,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74973,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74974,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74975,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74976,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74982_74977,Washed Organic Khaki,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74969,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74970,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74971,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74972,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74973,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74974,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74975,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74976,Washed Pomelo,,,,,
product_variation,1573,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS417_74983_74977,Washed Pomelo,,,,,
product,1574,62.6,Uniseks  sweater Terry280 met capuchon,"100 % biologisch katoen<br/>XXS > 4XL<br/>Geproduceerd in Portugal.<br/>Gekamd en ringgesponnen katoen.<br/>Fitted pasvorm.<br/>Ongeborsteld fleece (French Terry) aan de binnenkant.<br/>Halvemaan op de achterkant.<br/>Capuchon met 3 zijden gevoerd in de hoofdstof.<br/>Toon op toon plat koord met uiteinden van gerecycled metaal.<br/>Overlocksteek aan de hals, aan de mouwinzetten, aan de zoom en aan de mouwboorden.<br/>1 x 1 ribboord aan de mouwen, de halsopening en de zoom.<br/>Halsopening met nektape met kepermotief aan de binnenkant.<br/>Kleding geverfd na confectie: de kleuren kunnen per stuk licht<br/>verschillen. Dit product kan afgeven als het in contact komt met<br/>lichtgekleurde oppervlakken of kleding",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301940&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301940&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301963&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301927&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301918&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301943&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301958&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301954&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301952&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301955&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=480567&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=322045&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276039&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed black,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXS,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Ivory,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Jade Green,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,
product_option,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Pomelo,RADIOBUTTONS,TRUE,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74954,Washed black,,,,,XXS
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74955,Washed black,,,,,XS
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74956,Washed black,,,,,S
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74957,Washed black,,,,,M
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74958,Washed black,,,,,L
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74959,Washed black,,,,,XL
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74960,Washed black,,,,,XXL
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74961,Washed black,,,,,3XL
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74963_74962,Washed black,,,,,4XL
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74954,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74955,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74956,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74957,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74958,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74959,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74960,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74961,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74964_74962,Washed Ivory,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74954,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74955,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74956,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74957,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74958,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74959,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74960,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74961,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74965_74962,Washed Jade Green,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74954,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74955,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74956,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74957,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74958,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74959,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74960,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74961,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74966_74962,Washed Navy Blue,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74954,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74955,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74956,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74957,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74958,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74959,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74960,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74961,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74967_74962,Washed Organic Khaki,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74954,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74955,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74956,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74957,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74958,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74959,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74960,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74961,Washed Pomelo,,,,,
product_variation,1574,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS416_74968_74962,Washed Pomelo,,,,,
product,1575,37.9,Uniseks oversized Terry280 Sweater,"100 % biologisch katoen<br/>XS > XXL<br/>Geproduceerd in Portugal.<br/>Gekamd en ringgesponnen katoen.<br/>Oversized model met afhangende schouders<br/>en pofmouwen.<br/>Ongeborsteld fleece (French Terry)<br/>aan de binnenkant.<br/>Halvemaan op de achterkant.<br/>Overlocksteek aan de hals, aan de mouwinzetten, aan de zoom en aan de mouwboorden.<br/>1 x 1 ribboord aan de mouwen en de zoom.<br/>Halsopening met nektape met kepermotief aan de binnenkant.<br/>Kleding geverfd na confectie: de kleuren kunnen per stuk licht verschillen. Dit product kan afgeven als het in contact komt met lichtgekleurde oppervlakken of kleding.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=301989&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Native Spirit,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301989&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301995&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301976&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301991&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301992&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301993&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301994&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=301381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=409043&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed black,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Ivory,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Jade Green,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Navy Blue,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Organic Khaki,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Parma,RADIOBUTTONS,TRUE,
product_option,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Pomelo,RADIOBUTTONS,TRUE,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74941,Washed black,,,,,XS
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74942,Washed black,,,,,S
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74943,Washed black,,,,,M
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74944,Washed black,,,,,L
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74945,Washed black,,,,,XL
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74947_74946,Washed black,,,,,XXL
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74941,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74942,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74943,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74944,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74945,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74948_74946,Washed Ivory,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74949_74941,Washed Jade Green,,,,,
product_variation,1575,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NS415_74949_74942,Washed Jade Green,,,,,
