type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_option,2518,,,,,,,,,,,,Size,40 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,41 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,42 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,43 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,44 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,46 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2518,,,,,,,,,,,,Size,47 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074_83856_83844,Black / Grey / Red,36 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074_83856_83845,Black / Grey / Red,37 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074_83856_83846,Black / Grey / Red,38 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074_83856_83847,Black / Grey / Red,39 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83848,Black / Grey / Red,40 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83849,Black / Grey / Red,41 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83850,Black / Grey / Red,42 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83851,Black / Grey / Red,43 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83852,Black / Grey / Red,44 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074X_83857_83853,Black / Grey / Red,45 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074XX_83858_83854,Black / Grey / Red,46 EU,,,,,,,,,,,,,
product_variation,2518,111.82,,,,,,,,UPRI11074XX_83858_83855,Black / Grey / Red,47 EU,,,,,,,,,,,,,
product,2519,105.06,Veiligheidsschoenen Lisbona,"Lage veiligheidsschoenen, lichtgewicht en comfortabel van U-Power, productlijn Red Industry, met schacht van uiterst slijtvaste PUTEK® PLUS, waterafstotend en ademend, AirToe Composite neus, perforatiebestendig en PU/PU-zool, slijtvast, oliewerend, antislip en antistatisch. Anti-vermoeidheidsvoetbed WOW2. S3 CI SRC ESD",https://media.europeancatalog.com/ws.php?act=download&mamfileid=421537&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,U-Power,Schoenen & Accessoires,Veiligheidsschoenen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=421537&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=421181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2519,,,,,,,,,,,,Color,Black / Grey / Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,36 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,37 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,38 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,39 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,40 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,41 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,42 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,43 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,44 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,46 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2519,,,,,,,,,,,,Size,47 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074_83886_83874,Black / Grey / Red,36 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074_83886_83875,Black / Grey / Red,37 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074_83886_83876,Black / Grey / Red,38 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074_83886_83877,Black / Grey / Red,39 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83878,Black / Grey / Red,40 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83879,Black / Grey / Red,41 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83880,Black / Grey / Red,42 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83881,Black / Grey / Red,43 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83882,Black / Grey / Red,44 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074X_83887_83883,Black / Grey / Red,45 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074XX_83888_83884,Black / Grey / Red,46 EU,,,,,,,,,,,,,
product_variation,2519,105.06,,,,,,,,UPRI21074XX_83888_83885,Black / Grey / Red,47 EU,,,,,,,,,,,,,
product,2520,101.94,Veiligheidsschoenen Nero,"Lage veiligheidsschoenen, lichtgewicht en comfortabel van U-Power, productlijn Red Industry, met schacht van zacht, getrommeld volnerfleder, waterafstotend, AirToe Composite neus, perforatiebestendig en PU/PU-zool, slijtvast, oliewerend, antislip en antistatisch. Anti-vermoeidheidsvoetbed WOW2. S3 CI SRC ESD",,U-Power,Schoenen & Accessoires,Veiligheidsschoenen,,,,,,,,,,,,,,,,,
product_option,2520,,,,,,,,,,,,Color,Black / Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,36 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,37 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,38 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,39 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,40 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,41 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,42 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,43 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,44 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,45 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,46 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2520,,,,,,,,,,,,Size,47 EU,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154_83871_83859,Black / Grey,36 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154_83871_83860,Black / Grey,37 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154_83871_83861,Black / Grey,38 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154_83871_83862,Black / Grey,39 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83863,Black / Grey,40 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83864,Black / Grey,41 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83865,Black / Grey,42 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83866,Black / Grey,43 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83867,Black / Grey,44 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154X_83872_83868,Black / Grey,45 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154XX_83873_83869,Black / Grey,46 EU,,,,,,,,,,,,,
product_variation,2520,101.94,,,,,,,,UPRI20154XX_83873_83870,Black / Grey,47 EU,,,,,,,,,,,,,
product,2521,102.92,Atom herenbroek,"90% nylon / 10 Spandex. Broek in U-4-stof (U-Power 4 way stretch), zeer comfortabel, sterk, zacht op de huid, waterafstotend, ademend en sneldrogend. Voorzien van twee grote voorzakken, elastische boord verstelbaar met een innovatief verborgen systeem. Benadrukte achterpas voor een betere bescherming van de onderrug, en rode reflecterende band op de achterste riemlus.  Zijdelingse gereedschapszakken, multifunctioneel met verbogen badgezakje, twee achterzakken waarvan één met klepje en de andere met veiligheidssluiting met klittenband, twee opbergzakken voor kniekussens met eenvoudige opening, en zoomversteving, alles in sterke 600D-polyoxford. Twee zakken met ritssluiting ter hoogte van de zijzak en de rechter voorzak. Driedubbel gestikte naden. Krasbestendige knoop, YKK-ritssluiting, Slim Fit.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=421646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,U-Power,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=421646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2521,,,,,,,,,,,,Color,Asphalt Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Color,Black Carbon,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2521,,,,,,,,,,,,Color,Deep Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83774,Asphalt Grey,XS,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83775,Asphalt Grey,S,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83776,Asphalt Grey,M,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83777,Asphalt Grey,L,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83778,Asphalt Grey,XL,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83779,Asphalt Grey,XXL,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83780,Asphalt Grey,3XL,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83781,Asphalt Grey,4XL,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83783_83782,Asphalt Grey,5XL,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83774,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83775,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83776,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83777,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83778,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83779,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83780,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83781,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83784_83782,Black Carbon,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83774,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83775,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83776,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83777,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83778,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83779,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83780,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83781,Deep Blue,,,,,,,,,,,,,,
product_variation,2521,102.92,,,,,,,,UPPE145_83785_83782,Deep Blue,,,,,,,,,,,,,,
product,2522,102.92,Atom damesbroek,"90% nylon / 10 Spandex. Broek in U-4-stof (U-Power 4 way stretch), zeer comfortabel, sterk, zacht op de huid, waterafstotend, ademend en sneldrogend. Voorzien van twee grote voorzakken, elastische boord verstelbaar met een innovatief verborgen systeem. Benadrukte achterpas voor een betere bescherming van de onderrug, en rode reflecterende band op de achterste riemlus.  Zijdelingse gereedschapszak, multifunctionele zak met verborgen badgezakje, twee achterzakken waarvan één met klepje en de andere met veiligheidssluiting met klittenband. Twee zakken met ritssluiting ter hoogte van de zijzak en de rechter voorzak. Driedubbel gestikte naden. Krasbestendige knoop, YKK-ritssluiting, Slim Fit.",,U-Power,Kleding,Broek/Kuitbroek,,,,,,,,,,,,,,,,,
product_option,2522,,,,,,,,,,,,Color,Black Carbon,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2522,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83786,Black Carbon,XS,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83787,Black Carbon,S,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83788,Black Carbon,M,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83789,Black Carbon,L,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83790,Black Carbon,XL,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83791,Black Carbon,XXL,,,,,,,,,,,,,
product_variation,2522,102.92,,,,,,,,UPPE145L_83793_83792,Black Carbon,3XL,,,,,,,,,,,,,
product,2523,67.88,Jeans Traffic,"Broek van elastische spijkerstof. 2 grote voorzakken met elastische technische kussentjes; muntenzakje, zijdelingse gereedschapszak, multifunctionele zijzak met ruimte mobiele telefoon, 2 achterzakken met Free Pocket-systeem, waarvan één met veiligheidssluiting met rits. Technische elastische inzetstukken op de zijkant en op het kniegewricht; met klittenband verstelbare boord. Driedubbel gestikte naden.",,U-Power,Kleding,Broek/Kuitbroek,,,,,,,,,,,,,,,,,
product_option,2523,,,,,,,,,,,,Color,Rust Jeans,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,44 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,46 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,48 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,50 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,52 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,54 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,56 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,58 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2523,,,,,,,,,,,,Size,60 IT,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84052,Rust Jeans,44 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84053,Rust Jeans,46 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84054,Rust Jeans,48 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84055,Rust Jeans,50 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84056,Rust Jeans,52 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84057,Rust Jeans,54 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84058,Rust Jeans,56 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84059,Rust Jeans,58 IT,,,,,,,,,,,,,
product_variation,2523,67.88,,,,,,,,UPST071_84061_84060,Rust Jeans,60 IT,,,,,,,,,,,,,
product,2524,104.32,Heren Pluton jas,"90% nylon / 10 Spandex. Jas in U-4-stof (U-Power 4 way stretch), zeer comfortabel, sterk, zacht op de huid, waterafstotend, ademend en sneldrogend. Voorzien van twee voorzakken en een zakje met rits op de borst voor de mobiele telefoon. Twee grote binnenzakken. Verstelbare, verborgen capuchon. Elastische winddichte manchetten. Verstelbaar koord in de zak. Gevormde zoom. Reflecterend strook op de achterkant van de kraag. Kan gecombineerd worden met de broek Atom.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=422002&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,U-Power,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422002&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=421135&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2524,,,,,,,,,,,,Color,Asphalt Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Color,Black Carbon,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2524,,,,,,,,,,,,Color,Deep Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83794,Asphalt Grey,S,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83795,Asphalt Grey,M,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83796,Asphalt Grey,L,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83797,Asphalt Grey,XL,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83798,Asphalt Grey,XXL,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83799,Asphalt Grey,3XL,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83800,Asphalt Grey,4XL,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83802_83801,Asphalt Grey,5XL,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83794,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83795,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83796,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83797,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83798,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83799,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83800,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83803_83801,Black Carbon,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83794,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83795,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83796,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83797,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83798,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83799,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83800,Deep Blue,,,,,,,,,,,,,,
product_variation,2524,104.32,,,,,,,,UPPE178_83804_83801,Deep Blue,,,,,,,,,,,,,,
product,2525,104.32,Dames Pluton jas,"90% nylon / 10 Spandex. Jas in U-4-stof (U-Power 4 way stretch), zeer comfortabel, sterk, zacht op de huid, waterafstotend, ademend en sneldrogend. Voorzien van twee voorzakken en een zakje met rits op de borst voor de mobiele telefoon. Twee grote binnenzakken. Verstelbare, verborgen capuchon. Elastische winddichte manchetten. Verstelbaar koord in de zak. Gevormde zoom. Reflecterend strook op de achterkant van de kraag. Kan gecombineerd worden met de broek Atom.",,U-Power,Kleding,Jas,,,,,,,,,,,,,,,,,
product_option,2525,,,,,,,,,,,,Color,Black Carbon,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2525,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83805,Black Carbon,XS,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83806,Black Carbon,S,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83807,Black Carbon,M,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83808,Black Carbon,L,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83809,Black Carbon,XL,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83810,Black Carbon,XXL,,,,,,,,,,,,,
product_variation,2525,104.32,,,,,,,,UPPE178L_83812_83811,Black Carbon,3XL,,,,,,,,,,,,,
product,2526,138.14,Softshell jas Space,"96% polyester / 4% elasthan. Jas in Softshell met U-Tex-membraan waardoor de stof waterdicht, ademend en winddicht is. Zeer comfortabele en sterke jas met een zachte voering van microfleece. Voorsluiting met waterdichte rits. Voorgevormde mouwen voor optimale pasvorm, verstelbare en afneembare capuchon, met klittenband verstelbare manchetten en elastische winddichte manchetten met duimgat. Met twee voorzakken met fluo ritssluiting en verstelbaar koord aan de binnenkant. Een borstzakje voor de mobiele telefoon met Free Sound-technologie en fluo ritssluiting. Twee grote binnenzakken. Extra warmtegelaste zak op de linkermouw. Gevormde zoom. Reflecterende strook op de achterkant van de kraag. Ton-sur-ton logo U-Power.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=422004&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,U-Power,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=422004&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=421106&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,2526,,,,,,,,,,,,Color,Asphalt Grey,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2526,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2526,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2526,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2526,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2526,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
