type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_option_Size
product_variation,234,6.48,,,,,,,,CGTU01TC_56441_56430,Ash,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56441_56429,Ash,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56441_56427,Ash,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56441_56433,Ash,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56441_56437,Ash,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56440_56420,Ash,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56434,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56430,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56429,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56427,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56433,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56442_56437,Atoll,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56443_56420,Atoll,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56434,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56430,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56429,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56427,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56433,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56445_56437,Azure,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56444_56420,Azure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56434,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56430,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56429,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56427,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56433,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56446_56437,Bear Brown,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56447_56420,Bear Brown,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56434,Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56430,Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56429,Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56427,Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56433,Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56449_56437,Black,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56448_56420,Black,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56448_56423,Black,,,,,,,4XL
product_variation,234,8.1,,,,,,,,CGTU01TCX_56448_56424,Black,,,,,,,5XL
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56434,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56430,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56429,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56427,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56433,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56506_56437,Black Pure,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56507_56420,Black Pure,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56434,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56430,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56429,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56427,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56433,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56450_56437,Bottle Green,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56451_56420,Bottle Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56434,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56430,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56429,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56427,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56433,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56453_56437,Burgundy,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56452_56420,Burgundy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56434,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56430,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56429,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56427,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56433,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56454_56437,Cobalt Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56455_56420,Cobalt Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56434,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56430,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56429,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56427,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56433,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56457_56437,Dark Grey,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56456_56420,Dark Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56434,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56430,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56429,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56427,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56433,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56458_56437,Deep Red,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56459_56420,Deep Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56434,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56430,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56429,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56427,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56433,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56461_56437,Denim,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56460_56420,Denim,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56434,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56430,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56429,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56427,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56433,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56462_56437,Diva Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56463_56420,Diva Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56434,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56430,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56429,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56427,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56433,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56465_56437,Electric Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56464_56420,Electric Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56434,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56430,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56429,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56427,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56433,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56466_56437,Fire Red,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56467_56420,Fire Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56434,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56430,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56429,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56427,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56433,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56469_56437,Fuchsia,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56468_56420,Fuchsia,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56434,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56430,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56429,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56427,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56433,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56470_56437,Gold,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56471_56420,Gold,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56434,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56430,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56429,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56427,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56433,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56473_56437,Kelly Green,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56472_56420,Kelly Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56434,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56430,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56429,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56427,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56433,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56474_56437,Light Navy,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56475_56420,Light Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56434,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56430,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56429,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56427,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56433,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56477_56437,Millennial Khaki,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56476_56420,Millennial Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56434,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56430,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56429,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56427,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56433,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56478_56437,Millennial Pink,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56479_56420,Millennial Pink,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56434,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56430,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56429,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56427,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56433,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56481_56437,Natural,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56480_56420,Natural,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56434,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56430,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56429,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56427,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56433,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_61318_56437,Navy,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_61319_56420,Navy,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56434,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56430,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56429,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56427,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56433,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56510_56437,Navy Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56511_56420,Navy Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56511_56423,Navy Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56511_56424,Navy Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56434,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56430,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56429,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56427,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56433,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56482_56437,Orange,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56483_56420,Orange,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56434,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56430,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56429,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56427,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56433,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56485_56437,Orchid Green,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56484_56420,Orchid Green,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56434,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56430,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56429,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56427,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56433,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56486_56437,Pistachio,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56487_56420,Pistachio,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56434,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56430,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56429,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56427,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56433,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56489_56437,Radiant Purple,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56488_56420,Radiant Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56434,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56430,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56429,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56427,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56433,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56490_56437,Real Turquoise,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56491_56420,Real Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56434,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56430,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56429,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56427,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56433,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56493_56437,Red,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56492_56420,Red,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56492_56423,Red,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56492_56424,Red,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56434,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56430,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56429,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56427,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56433,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56494_56437,Royal Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56495_56420,Royal Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56495_56423,Royal Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56495_56424,Royal Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56434,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56430,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56429,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56427,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56433,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56497_56437,Sand,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56496_56420,Sand,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56434,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56430,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56429,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56427,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56433,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56498_56437,Sky Blue,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56499_56420,Sky Blue,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56434,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56430,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56429,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56427,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56433,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56501_56437,Solar Yellow,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56500_56420,Solar Yellow,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56434,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56430,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56429,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56427,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56433,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56502_56437,Sport Grey,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56503_56420,Sport Grey,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56503_56423,Sport Grey,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56503_56424,Sport Grey,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56434,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56430,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56429,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56427,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56433,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56505_56437,Turquoise,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56504_56420,Turquoise,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56434,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56430,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56429,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56427,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56433,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56509_56437,Urban Khaki,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56508_56420,Urban Khaki,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56434,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56430,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56429,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56427,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56433,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56513_56437,Urban Purple,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56512_56420,Urban Purple,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56434,Used Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56430,Used Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56429,Used Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56427,Used Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56433,Used Black,,,,,,,
product_variation,234,6.48,,,,,,,,CGTU01TC_56514_56437,Used Black,,,,,,,
product_variation,234,8.1,,,,,,,,CGTU01TCX_56515_56420,Used Black,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56435,White,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56431,White,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56428,White,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56426,White,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56432,White,,,,,,,
product_variation,234,5.06,,,,,,,,CGTU01T_56516_56436,White,,,,,,,
product_variation,234,6.3,,,,,,,,CGTU01TX_56517_56421,White,,,,,,,
product_variation,234,6.3,,,,,,,,CGTU01TX_56517_56422,White,,,,,,,
product_variation,234,6.3,,,,,,,,CGTU01TX_56517_56425,White,,,,,,,
product,235,7.52,#E190 Men's T-shirt,"100% voorgekrompen ringgesponnen katoen (Ash: 99% voorgekrompen ringgesponnen katoen / 1% viscose, Sport Grey: 85% voorgekrompen ringgesponnen katoen / 15% viscose). Nektape in de kraag. Fijne afwerking in ribboord voor een moderne look. Tubulair model. Moderne klassieke snit. Gesatineerd etiket. Oeko-Tex 100-certificaat. #basictshirt #trendy #ringspun Gecertificeerd STANDARD 100 by OEKO-TEX®N° 1501003X, Centexbel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=154021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=154021&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=154020&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=274249&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,235,,,,,,,,,,,Color,Apricot,RADIOBUTTONS,TRUE,,,
product_option,235,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,
product_option,235,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,
product_option,235,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,
