type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_45494_41304,Dark Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_45494_42146,Dark Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41297,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41299,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41300,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41301,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41302,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41303,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_41304,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41308_42146,Sporty Navy,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41297,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41299,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41300,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41301,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41302,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41303,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_41304,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41309_42146,Sporty Red,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41297,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41299,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41300,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41301,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41302,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41303,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_41304,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41310_42146,Sporty Royal Blue,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41297,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41299,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41300,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41301,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41302,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41303,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_41304,White,,,,,
product_variation,1727,13.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA136_41311_42146,White,,,,,
product,1728,11.54,Kinder-rugbyshort,100% polyester. Elastische tailleband. Binnen trekkoord. Versterkte naden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249180&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249185&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,6/8 years (6/8 ans),RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,8/10 years (8/10 ans),RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,10/12 years (10/12 ans),RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,12/14 years (12/14 ans),RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Green,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Royal Blue,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,
product_option,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42090_42092,Black,,,,,6/8 years (6/8 ans)
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42090_42094,Black,,,,,8/10 years (8/10 ans)
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42090_42089,Black,,,,,10/12 years (10/12 ans)
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42090_42091,Black,,,,,12/14 years (12/14 ans)
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42093_42092,Dark Green,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42093_42094,Dark Green,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42093_42089,Dark Green,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42093_42091,Dark Green,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_45495_42092,Dark Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_45495_42094,Dark Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_45495_42089,Dark Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_45495_42091,Dark Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42096_42092,Sporty Navy,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42096_42094,Sporty Navy,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42096_42089,Sporty Navy,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42096_42091,Sporty Navy,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42097_42092,Sporty Red,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42097_42094,Sporty Red,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42097_42089,Sporty Red,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42097_42091,Sporty Red,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42098_42092,Sporty Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42098_42094,Sporty Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42098_42089,Sporty Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42098_42091,Sporty Royal Blue,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42099_42092,White,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42099_42094,White,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42099_42089,White,,,,,
product_variation,1728,11.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA137_42099_42091,White,,,,,
product,1729,22.3,Elite Rugby short,100% sergé polyester. Elastische tailleband met anti-slip band van silicone aan de binnenkant. Inzetstuk van polyester ter hoogte van het boven- en binnenbeen voor een optimaal comfort. Verstevigde naden met dubbele stiksels.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397005&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397005&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197080&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395627&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=397004&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Royal Blue,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Red,RADIOBUTTONS,TRUE,
product_option,1729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45548,Black,,,,,XS
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45550,Black,,,,,S
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45551,Black,,,,,M
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45552,Black,,,,,L
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45553,Black,,,,,XL
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45554,Black,,,,,XXL
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45555,Black,,,,,3XL
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45549_45556,Black,,,,,4XL
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45548,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45550,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45551,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45552,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45553,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45554,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45555,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45557_45556,Dark Royal Blue,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45548,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45550,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45551,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45552,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45553,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45554,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45555,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_55468_45556,Sporty Navy,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45548,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45550,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45551,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45552,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45553,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45554,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45555,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45558_45556,Sporty Red,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45548,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45550,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45551,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45552,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45553,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45554,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45555,White,,,,,
product_variation,1729,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA138_45559_45556,White,,,,,
product,1730,35.04,Herenbermuda,96% polyester / 4% elasthan. Waterafstotende soepele stof voor een optimaal comfort. Getailleerde snit. Riemlussen. 2 diepe zijzakken en 2 achterzakken met klep.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=308886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,Bermuda/Short,https://media.europeancatalog.com/ws.php?act=download&mamfileid=308886&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198685&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193286&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196135&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395657&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201945&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196137&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196136&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198051&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198612&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198683&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (36 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (38 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (40 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (42 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (44 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (46 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (48 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (50 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (52 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (54 FR),RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Navy,RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,sporty grey,RADIOBUTTONS,TRUE,
product_option,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47080,Black,,,,,42 NL (36 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47081,Black,,,,,44 NL (38 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47078,Black,,,,,46 NL (40 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47082,Black,,,,,48 NL (42 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47083,Black,,,,,50 NL (44 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47084,Black,,,,,52 NL (46 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47085,Black,,,,,54 NL (48 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47086,Black,,,,,56 NL (50 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47087,Black,,,,,58 NL (52 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47079_47088,Black,,,,,60 NL (54 FR)
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47080,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47081,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47078,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47082,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47083,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47084,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47085,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47086,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47087,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47089_47088,Dark Navy,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47080,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47081,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47078,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47082,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47083,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47084,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47085,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47086,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47087,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_60748_47088,sporty grey,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47080,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47081,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47078,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47082,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47083,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47084,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47085,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47086,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47087,White,,,,,
product_variation,1730,35.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA149_47090_47088,White,,,,,
