type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30,product_variation_option_Size
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_3947,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_3948,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_3949,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_35248,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_35249,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76786_35250,Ice Mint,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_53905,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3944,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3945,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3946,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3947,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3948,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_3949,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_35248,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_35249,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46210_35250,Kelly Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_53905,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3944,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3945,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3946,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3947,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3948,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_3949,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_35248,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_35249,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59629_35250,Light khaki,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_53905,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3944,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3945,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3946,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3947,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3948,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_3949,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_35248,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_35249,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46211_35250,Light Royal Blue,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_53905,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3944,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3945,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3946,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3947,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3948,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_3949,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_35248,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_35249,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_60972_35250,Marl Storm Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_53905,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3944,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3945,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3946,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3947,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3948,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_3949,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_35248,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_35249,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_3951_35250,Navy,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_53905,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3944,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3945,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3946,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3947,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3948,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_3949,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_35248,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_35249,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35256_35250,Orange,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_53905,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3944,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3945,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3946,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3947,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3948,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_3949,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_35248,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_35249,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76787_35250,Pale Pink,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_53905,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3944,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3945,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3946,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3947,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3948,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_3949,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_35248,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_35249,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76788_35250,Pistachio Green,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_53905,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3944,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3945,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3946,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3947,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3948,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_3949,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_35248,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_35249,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_42766_35250,Purple,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_53905,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3944,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3945,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3946,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3947,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3948,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_3949,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_35248,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_35249,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76789_35250,Sage,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_53905,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3944,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3945,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3946,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3947,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3948,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_3949,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_35248,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_35249,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35257_35250,Silver,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_53905,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3944,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3945,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3946,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3947,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3948,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_3949,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_35248,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_35249,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_76790_35250,True Indigo,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_53905,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3944,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3945,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3946,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3947,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3948,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_3949,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_35248,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_35249,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_59631_35250,Urban Grey,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_53904,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3941,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3937,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3938,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3939,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3940,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_3942,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_35223,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_35224,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551_3943_35225,White,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_53905,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3944,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3945,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3946,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3947,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3948,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_3949,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_35248,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_35249,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35258_35250,Wine,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_53905,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3944,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3945,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3946,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3947,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3948,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_3949,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_35248,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_35249,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_46212_35250,Yellow,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_53905,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3944,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3945,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3946,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3947,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3948,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_3949,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_35248,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_35249,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product_variation,669,19.96,,,,,,,,,,,,,,,,,,,K551C_35259_35250,Zinc,,,,,,,,,,,,,,,,,,,,,,,
product,670,20,Damesblouse met 3/4 mouwen,"65% polyester / 35% popelinekatoen. Gemakkelijk in onderhoud (EasyCare). Kraag zonder knopen. Toon-op-toon knopen. Borstzakje links in v-vorm. 1 extra knoop. Afgerond boord aan de onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=455360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=455358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Color,Angora,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
product_option,670,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,,
