type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13
product,323,149.98,Jas gevoerd met DUCK-sherpa,"100% katoen. Voering: 100% sherpa-polyester. Voering van de mouw: 100% nylon met polyestervulling Licht én bestand tegen alle vlekken.  Drievoudige capuchon. Verwassen jasje met lange mouwen, verstelbare knooplijsten aan de manchetten, binnenin manchetten in ribtricot en zakken om de handen warm te houden. Verschillende zakken. Versterkte naden.<br/>",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392263&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392262&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392258&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392259&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394177&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394188&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394189&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394178&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394176&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394175&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394179&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo
product_option,323,,,,,,,,,,,,,Color,Rinsed Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,323,,,,,,,,,,,,,Color,Rinsed Brown Duck,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82753,Rinsed Black,,,,,S,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82754,Rinsed Black,,,,,M,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82755,Rinsed Black,,,,,L,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82756,Rinsed Black,,,,,XL,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82757,Rinsed Black,,,,,XXL,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82759_82758,Rinsed Black,,,,,3XL,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82753,Rinsed Brown Duck,,,,,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82754,Rinsed Brown Duck,,,,,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82755,Rinsed Brown Duck,,,,,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82756,Rinsed Brown Duck,,,,,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82757,Rinsed Brown Duck,,,,,,,,,,,,,,,
product_variation,323,149.98,,,,,,,,,,DK0A4XUX_82760_82758,Rinsed Brown Duck,,,,,,,,,,,,,,,
product,324,175.16,Jas DUCK RENEGADE,"100% polyester in Duck Tough Max™ canvas.  Stevig, comfortabel en beschermend. De jas heeft een verborgen stormflap, gesealde naden en een olie- en waterafstotende coating. Verstevigingen aan de voornaamste punten.  Ruimteplooien in de oksels.  Borstzak en binnenzak. Capuchon. Standaard, licht nauwsluitende snit voor meer beweginsvrijheid.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392264&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394187&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394180&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394181&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428014&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428013&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428012&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428011&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428009&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=428010&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,
product_option,324,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,324,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,324,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,324,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,324,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,324,,,,,,,,,,,,,Color,Timber,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82765_82761,Black,,,,,M,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82765_82762,Black,,,,,L,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82765_82763,Black,,,,,XL,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82765_82764,Black,,,,,XXL,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82766_82761,Timber,,,,,,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82766_82762,Timber,,,,,,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82766_82763,Timber,,,,,,,,,,,,,,,
product_variation,324,175.16,,,,,,,,,,DK0A4Y5B_82766_82764,Timber,,,,,,,,,,,,,,,
product,325,69.32,Fleece nylon jasje,"100% nylon / 100% polyester. Buitenzijde 100% nylon, voering 100% polyester. Fleece nylon jasje met capuchon in ripstop. Aangenaam om te dragen en scheurbestendig. Waterdichte jas. Past zich perfect aan dankzij de elastische mouwuiteinden en het aanrijgkoordje. Capuchon. Volledige rits. Zakken om de handen te warmen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=403490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Dickies,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403490&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,325,,,,,,,,,,,,,Color,DARK NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82772_82767,Black,,,,,S,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82772_82768,Black,,,,,M,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82772_82769,Black,,,,,L,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82772_82770,Black,,,,,XL,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82772_82771,Black,,,,,XXL,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82773_82767,DARK NAVY,,,,,,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82773_82768,DARK NAVY,,,,,,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82773_82769,DARK NAVY,,,,,,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82773_82770,DARK NAVY,,,,,,,,,,,,,,,
product_variation,325,69.32,,,,,,,,,,DK0A4YDX_82773_82771,DARK NAVY,,,,,,,,,,,,,,,
product,326,29.68,Verstelbare bob Flexfit,"100% polyester. Deze bob is een ideaal, casual, alledaags accessoire. Deze versie biedt een praktisch veiligheidskoord met een dop erop, wat niet alleen natuurliefhebbers zal aanspreken. De bucket hat wordt graag gekreukeld en heeft een klassieke schuine rand met decoratieve parallelle naden. Hij is gemaakt van stevig polyesterweefsel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387972&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Bob,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387972&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,326,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,326,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,326,,,,,,,,,,,,,Color,HEATHER GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,326,29.68,,,,,,,,,,FL5003AB_82565_82564,BLACK,,,,,One Size,,,,,,,,,,
product_variation,326,29.68,,,,,,,,,,FL5003AB_82566_82564,HEATHER GREY,,,,,,,,,,,,,,,
product,327,10.36,Tweekleurige pet Retro Trucker,60% katoen / 40% polyester. Deze tweekleurige pet met een achterkant in tricot en een drukknoopsluiting heeft alles van een truckerspet. Toch heeft Retro Trucker 2-Tone een originele touch met zijn lager model en een voorkant in canvas in plaats van het klassieke schuimrubber. De middennaad op de voorkant maakt de casual look helemaal af.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,BROWN / KHAKI,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Buck / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Caramel / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Charcoal / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Charcoal / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Charcoal / Neon Green,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Charcoal / Neon Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Coyote Brown / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Darkgrey / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Evergreen / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Heather / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Heather / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Khaki / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Mossgreen / Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Navy / Silver,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Navy / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Rustic Orange  / Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,327,,,,,,,,,,,,,Color,Silver / White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82613_82612,Black / White,,,,,One Size,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82614_82612,BROWN / KHAKI,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82615_82612,Buck / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82616_82612,Caramel / Black,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82617_82612,Charcoal / Black,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82618_82612,Charcoal / Navy,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82619_82612,Charcoal / Neon Green,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82620_82612,Charcoal / Neon Orange,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82621_82612,Coyote Brown / Black,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82622_82612,Darkgrey / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82623_82612,Evergreen / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82624_82612,Heather / Black,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82625_82612,Heather / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82626_82612,Khaki / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82627_82612,Mossgreen / Khaki,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82628_82612,Navy / Silver,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82629_82612,Navy / White,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82630_82612,Rustic Orange  / Khaki,,,,,,,,,,,,,,,
product_variation,327,10.36,,,,,,,,,,FL6606T_82631_82612,Silver / White,,,,,,,,,,,,,,,
product,328,10.36,Foampet Trucker,100% polyester. Ideaal voor zeefdruk. Dikte van 6 mm. Pet Trucker van hoogwaardig schuimrubber. Plastic drukknoop in dezelfde kleur als de mesh. Bijpassende onderklep.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387973&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387973&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Black / White / Back,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Black / White / Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Navy / White / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Red / White / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Red / White / Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,328,,,,,,,,,,,,,Color,Royal / White / Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82568_82567,Black / White / Back,,,,,One Size,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82569_82567,Black / White / Red,,,,,,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82570_82567,Navy / White / Navy,,,,,,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82571_82567,Red / White / Black,,,,,,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82573_82567,Red / White / Royal,,,,,,,,,,,,,,,
product_variation,328,10.36,,,,,,,,,,FL6005FW_82574_82567,Royal / White / Royal,,,,,,,,,,,,,,,
product,329,17.26,Retro truckerspet Multicam,98% katoen / 2% elasthan. Op zonnige dagen gaat er niets boven een truckerspet! Het ademende mesh aan de achterkant zorgt ervoor dat transpiratievocht wordt afgevoerd voordat het zelfs maar zichtbaar is. De pet is verstelbaar dankzij een drukknoopsluiting. Deze retroversie van de Trucker heeft vooraan ook een Multicam®-camouflage.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387959&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387959&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387957&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387958&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Color,Arid / BROWN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Color,BLACK MULTICAM,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Color,MULTICAM,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Color,Multicam Arid / TAN,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,329,,,,,,,,,,,,,Color,Multicam Tropic,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,329,17.26,,,,,,,,,,FL6606MC_82607_82606,Arid / BROWN,,,,,One Size,,,,,,,,,,
product_variation,329,17.26,,,,,,,,,,FL6606MC_82608_82606,BLACK MULTICAM,,,,,,,,,,,,,,,
product_variation,329,17.26,,,,,,,,,,FL6606MC_82609_82606,MULTICAM,,,,,,,,,,,,,,,
product_variation,329,17.26,,,,,,,,,,FL6606MC_82610_82606,Multicam Arid / TAN,,,,,,,,,,,,,,,
product_variation,329,17.26,,,,,,,,,,FL6606MC_82611_82606,Multicam Tropic,,,,,,,,,,,,,,,
product,330,17.26,Pet Flexfit in biologisch katoen,98% katoen / 2% elasthan. Met deze pet heeft Flexfit zichzelf vernieuwd door een biokatoenen versie te ontwerpen van een van zijn klassiekers. De versterkte voorkant en de ronde rand zorgen voor een authentieke look bij elke outfit. De gepatenteerde Flexfifit-technologie garandeert een perfect comfort in elke situatie.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387953&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387952&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,Burnt Olive,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,DARK NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,Pale Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,330,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82584_82582,BLACK,,,,,S/M,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82584_82583,BLACK,,,,,L/XL,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82585_82582,Burnt Olive,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82585_82583,Burnt Olive,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82586_82582,DARK GREY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82586_82583,DARK GREY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82587_82582,DARK NAVY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82587_82583,DARK NAVY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82588_82582,NAVY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82588_82583,NAVY,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82589_82582,Pale Grey,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82589_82583,Pale Grey,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82590_82582,RED,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82590_82583,RED,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82591_82582,WHITE,,,,,,,,,,,,,,,
product_variation,330,17.26,,,,,,,,,,FL6277OC_82591_82583,WHITE,,,,,,,,,,,,,,,
product,331,10.36,Pet Retro Trucker,"60% katoen / 40% polyester. Een meer sportieve versie van de klassieke pet: met zijn lage model, zijn licht gebogen rand en voorkant in canvas met middennaad herneemt de Retro Trucker de stijl van de klassieke pet en de snapback. De bijpassende mesh aan de achterkant verraadt echter dat dit wel degelijk een Trucker is.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387951&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,FLEXFIT,Headwear & Accessoires,Cap,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387951&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387956&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,BLACK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,BUCK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,Caramel,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,CRANBERRY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,DARK GREY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,Evergreen,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,KHAKI,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,MAROON,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,NAVY,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,PINK,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,RED,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,SILVER,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,331,,,,,,,,,,,,,Color,WHITE,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82593_82592,BLACK,,,,,One Size,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82594_82592,BUCK,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82595_82592,Caramel,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82596_82592,CRANBERRY,,,,,,,,,,,,,,,
product_variation,331,10.36,,,,,,,,,,FL6606_82597_82592,DARK GREY,,,,,,,,,,,,,,,
