type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_option,1084,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1084,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1084,,,,,,,,,,,,,,,Color,Snow Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1084,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1084,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48527_48523,Black,,,,,One Size,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48537_48523,Black / Burnt Lime,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48536_48523,Black / Orange,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48535_48523,Black / Red,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48531_48523,Bottle Green,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_76969_48523,Burgundy,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48532_48523,Burnt Lime,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_76970_48523,Light Sand,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48528_48523,Navy,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48529_48523,Orange,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_76971_48523,Pale Pink,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48525_48523,Red,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_62929_48523,Reflex blue/White/French red,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48526_48523,Royal Blue,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_76972_48523,Sage,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48534_48523,Sky Blue,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48530_48523,Slate Grey,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_76973_48523,Snow Grey,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48533_48523,True Yellow,,,,,,,,,,,,,,,
product_variation,1084,10.16,,,,,,,,,,,,KI2007_48524_48523,White,,,,,,,,,,,,,,,
product,1085,5.44,Tasje van katoen,100% katoen. Tasje van canvaskatoen met ritssluiting.Ideaal voor make-upborstels of pennen Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210720&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210720&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168969&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1085,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1085,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1085,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1085,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1085,5.44,,,,,,,,,,,,KI0737_64467_64465,Black,,,,,One Size,,,,,,,,,,
product_variation,1085,4.94,,,,,,,,,,,,KI0737N_64468_64466,Natural,,,,,,,,,,,,,,,
product_variation,1085,5.44,,,,,,,,,,,,KI0737_64469_64465,White,,,,,,,,,,,,,,,
product,1086,4.46,Tas met twee vakken,"100% katoen. Tas met twee vakken, waarvan één van canvaskatoen en het tweede van katoenmesh, beide met een ritssluiting.Bestaat in twee formaten Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=142145&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142145&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1086,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1086,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1086,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1086,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1086,4.46,,,,,,,,,,,,KI0738S_64412_64409,Black,,,,,S,,,,,,,,,,
product_variation,1086,4.56,,,,,,,,,,,,KI0738M_64413_64410,Black,,,,,M,,,,,,,,,,
product_variation,1086,4.46,,,,,,,,,,,,KI0738N_64414_64408,Natural,,,,,,,,,,,,,,,
product_variation,1086,4.36,,,,,,,,,,,,KI0738NM_64415_64411,Natural,,,,,,,,,,,,,,,
product,1087,4.8,Omkeerbaar tasje,100% katoen. Omkeerbaar accessoiretasje van katoencanvas. Contrasterende kleur aan weerskanten.  Bestaat in twee formaten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210714&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210714&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193399&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1087,,,,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1087,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1087,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1087,4.8,,,,,,,,,,,,KI0740S_64264_64261,Natural / Black,,,,,S,,,,,,,,,,
product_variation,1087,6,,,,,,,,,,,,KI0740M_64263_64262,Natural / Black,,,,,M,,,,,,,,,,
product,1088,4.74,Tasje met ritssluiting,100% katoen. Tasje van canvaskatoen met een metalen ritssluiting. Bestaat in twee formaten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210712&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210712&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Color,Dusty Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1088,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1088,4.74,,,,,,,,,,,,KI0742S_64269_64266,Black,,,,,S,,,,,,,,,,
product_variation,1088,5.66,,,,,,,,,,,,KI0742M_64272_64267,Black,,,,,M,,,,,,,,,,
product_variation,1088,4.74,,,,,,,,,,,,KI0742S_64270_64266,Dusty Pink,,,,,,,,,,,,,,,
product_variation,1088,5.66,,,,,,,,,,,,KI0742M_64273_64267,Dusty Pink,,,,,,,,,,,,,,,
product_variation,1088,4.4,,,,,,,,,,,,KI0742NS_64274_64265,Natural,,,,,,,,,,,,,,,
product_variation,1088,5.34,,,,,,,,,,,,KI0742NM_64275_64268,Natural,,,,,,,,,,,,,,,
product_variation,1088,4.74,,,,,,,,,,,,KI0742S_64271_64266,Navy,,,,,,,,,,,,,,,
product_variation,1088,5.66,,,,,,,,,,,,KI0742M_64276_64267,Navy,,,,,,,,,,,,,,,
product,1089,5.9,Katoenen koordjestas met sneeuwmanmotief,220 g/m² 100% katoen. Katoenen tas met trekkoord en gedrukte sneeuwpop. 38x45cm.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168966&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210708&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1089,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1089,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1089,,,,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1089,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1089,5.9,,,,,,,,,,,,KI0745_63211_63209,Black,,,,,One Size,,,,,,,,,,
product_variation,1089,5.9,,,,,,,,,,,,KI0745_63212_63209,Cherry Red,,,,,,,,,,,,,,,
product_variation,1089,4.56,,,,,,,,,,,,KI0745N_63213_63210,Natural,,,,,,,,,,,,,,,
product,1090,5.8,Katoenen koordjestas met dennenmotief,220 g/m². 100% katoen. Katoenen tas met trekkoord en gedrukte dennenboom. 38x45cm.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168965&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210707&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1090,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1090,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1090,,,,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1090,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1090,5.8,,,,,,,,,,,,KI0746_62910_62909,Black,,,,,One Size,,,,,,,,,,
product_variation,1090,5.8,,,,,,,,,,,,KI0746_62911_62909,Cherry Red,,,,,,,,,,,,,,,
product_variation,1090,4.2,,,,,,,,,,,,KI0746N_62912_62908,Natural,,,,,,,,,,,,,,,
product,1091,2.44,Katoenen koordjestas,"100% katoen, tas met een touwkoordsluiting. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=168964&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168964&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210706&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1091,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1091,2.44,,,,,,,,,,,,KI0747S_76962_76954,Black,,,,,S,,,,,,,,,,
product_variation,1091,2.76,,,,,,,,,,,,KI0747M_76961_76956,Black,,,,,M,,,,,,,,,,
product_variation,1091,4.06,,,,,,,,,,,,KI0747_62915_62914,Black,,,,,L,,,,,,,,,,
product_variation,1091,5.5,,,,,,,,,,,,KI0747XL_76960_76959,Black,,,,,XL,,,,,,,,,,
product_variation,1091,2.44,,,,,,,,,,,,KI0747S_76963_76954,Cherry Red,,,,,,,,,,,,,,,
product_variation,1091,2.76,,,,,,,,,,,,KI0747M_76964_76956,Cherry Red,,,,,,,,,,,,,,,
product_variation,1091,4.06,,,,,,,,,,,,KI0747_62916_62914,Cherry Red,,,,,,,,,,,,,,,
product_variation,1091,5.5,,,,,,,,,,,,KI0747XL_76965_76959,Cherry Red,,,,,,,,,,,,,,,
product_variation,1091,1.84,,,,,,,,,,,,KI0747NS_76968_76955,Natural,,,,,,,,,,,,,,,
product_variation,1091,2.24,,,,,,,,,,,,KI0747NM_76967_76957,Natural,,,,,,,,,,,,,,,
product_variation,1091,3.06,,,,,,,,,,,,KI0747N_62917_62913,Natural,,,,,,,,,,,,,,,
product_variation,1091,3.96,,,,,,,,,,,,KI0747NXL_76966_76958,Natural,,,,,,,,,,,,,,,
product,1092,4.56,Tasje met marineprint voor accessoires,"70% jute / 30% katoen. Tasje voor accessoires of toilettas van katoen en jute, met een ritssluiting.Past perfect bij de handtas met marineprint KI0283.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210704&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210704&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210702&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,
product_option,1092,,,,,,,,,,,,,,,Color,Natural / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1092,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1092,4.56,,,,,,,,,,,,KI0752_64282_64281,Natural / Navy,,,,,One Size,,,,,,,,,,
product,1093,86.96,Cabinetrolley met 4 zwenkwieltjes,"100% polycarbonaat. Cabin size trolleytas. Deze trolley van aluminium, met een origineel design dat het reliëf van de Pico de Aneto in de Pyreneeën voorstelt, kreeg 4 zwenkwieltjes en beschermingspootjes aan de zijkant om de koffer op zijn zijkant te kunnen plaatsen.De hoeken zijn gemaakt van rubber, voor een betere bescherming. Voor meer comfort uitgerust met: bovenaan een verlengbare handgreep en opzij een handgreep, een uittrekbare riem aan de voorkant om een aktetas te vervoeren, twee binnenvakken waarvan één met een bevestigingsriem en een andere met een ritssluiting en zakken voor accessoires.Voor uw veiligheid werd deze trolley uitgerust met een TSA-cijferslot.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210677&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210675&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210679&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210676&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=177363&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210678&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176210&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,
product_option,1093,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1093,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1093,86.96,,,,,,,,,,,,KI0838_62924_62923,Black,,,,,One Size,,,,,,,,,,
product,1094,86.96,Cabinetrolley 'Geoline' met 4 zwenkwieltjes,"100% polycarbonaat. Cabin size trolleytas. Deze trolley van aluminium, met een geometrisch 'Geoline' design, kreeg 4 zwenkwieltjes en opzij beschermingspootjes om de koffer op zijn zijkant te kunnen plaatsen.De hoeken zijn gemaakt van rubber, voor een betere bescherming. Voor meer comfort uitgerust met: bovenaan een verlengbare handgreep en een handgreep aan de zijkant, een uittrekbare riem aan de voorkant om een aktentas te vervoeren, twee binnenvakken waarvan één met een bevestigingsriem en een andere met een ritssluiting en zakken voor accessoires.Voor uw veiligheid werd deze trolley uitgerust met een TSA-cijferslot.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=410864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=410864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=410865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=410866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210674&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210670&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210673&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210671&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210672&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168961&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176209&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,
product_option,1094,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1094,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1094,86.96,,,,,,,,,,,,KI0839_62926_62925,Black,,,,,One Size,,,,,,,,,,
product,1095,200,Waterdichte trolleytas 'Blackline' - Groot formaat,"100 % polyester / 100% PVC. Grote trolleytas van polyvinylchloride en polyester. De tas met een inhoud van 125 liter werd volledig gemaakt van waterdichte materialen en kreeg een waterdichte ritssluiting.De handige tas kreeg een schoenenvak opzij, een ritszak op de voorzijde en een grote ritszak van mesh voor accessoires aan de binnenkant.Voor een gemakkelijk vervoer werd hij uitgerust met twee drukriemen en handgrepen aan weerszijden.De stevige tas kreeg beschermende hoekverstevigingen, een beschermende stang op de achterzijde van de trolley, en een half harde bodem met een plastic handgreep die dienst doet als poot.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=383648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Trolley,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383648&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383650&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383649&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210663&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210669&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210664&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210665&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210667&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210668&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210666&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383652&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=383651&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,1095,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1095,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1095,200,,,,,,,,,,,,KI0840_64284_64283,Black,,,,,One Size,,,,,,,,,,
product,1096,109.94,Antidiefstalrugzak van polyester.,"100 % polyester. Waarvan 50% gerecycled polyester. Rugzak met ritssluiting tegen diefstal dankzij een TSA-cijferslot . Zijzak met een anti-diefstalkabeltje en een binnenzak met een RFID-bescherming. Gewatteerde verstevigingen op de achterzijde, gewatteerde, aanpasbare schouderbanden en een regelbare borstriem, twee riemen onder de tas, twee zijzakken, een oplaadzak met een USB-poort en een micro-USB-poort (kabel inbegrepen). Twee ritszakken op de schouderbanden en een afneembare, gewatteerde schouderriem. Het hoofdvak van de tas is van het rugvak gescheiden door mesh met een ritssluiting. Het rugvak heeft een vak voor een computer van max. 15 en een gewatteerd vak voor een tablet tot 11", een zak van mesh en twee uitneembare ritstasjes voor kabeltjes en accessoires.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=277853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277853&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=277861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210638&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210636&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210637&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210635&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168958&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176340&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=176318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,
product_option,1096,,,,,,,,,,,,,,,Color,Graphite Grey Heather / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,1096,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,1096,109.94,,,,,,,,,,,,KI0931_64292_64291,Graphite Grey Heather / Black,,,,,One Size,,,,,,,,,,
