type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_variation_option_Size,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9
product,2070,58.78,Men's herringbone waistcoat,50% polyester / 45% wol / 5% vezelmix. Gesatineerde achterkant en voering. 5 knopen. Verstelbaar lint op de achterkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268796&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268757&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268758&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2070,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,
product_option,2070,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61762,Brown,,,,,,,,XS,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61760,Brown,,,,,,,,S,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61759,Brown,,,,,,,,M,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61758,Brown,,,,,,,,L,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61761,Brown,,,,,,,,XL,,,
product_variation,2070,58.78,,,,,,,,,,PR625_65094_61763,Brown,,,,,,,,XXL,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61762,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61760,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61759,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61758,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61761,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61764_61763,Charcoal,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61762,Navy,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61760,Navy,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61759,Navy,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61758,Navy,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61761,Navy,,,,,,,,,,,
product_variation,2070,58.78,,,,,,,,,,PR625_61765_61763,Navy,,,,,,,,,,,
product,2071,58.78,Ladies' Herringbone waistcoat,50% polyester / 45% wol / 5% vezelmix. Gesatineerde achterkant en voering. 4 knopen. Verstelbaar lint op de achterkant.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268793&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268793&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268792&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268795&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2071,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,
product_option,2071,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61770,Brown,,,,,,,,XS,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61768,Brown,,,,,,,,S,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61767,Brown,,,,,,,,M,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61766,Brown,,,,,,,,L,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61769,Brown,,,,,,,,XL,,,
product_variation,2071,58.78,,,,,,,,,,PR626_65095_61771,Brown,,,,,,,,XXL,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61770,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61768,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61767,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61766,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61769,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61772_61771,Charcoal,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61770,Navy,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61768,Navy,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61767,Navy,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61766,Navy,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61769,Navy,,,,,,,,,,,
product_variation,2071,58.78,,,,,,,,,,PR626_61773_61771,Navy,,,,,,,,,,,
product,2072,9.46,Chefs Skull Cap,65% polyester / 35% katoen (Navy/White 100% katoen met geprinte strepen). Platte bovenkant. Elastisch aan de achterkant. Industriel reinigen tot 85°C en huiselijk reinigen tot 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Headwear & Accessoires,Kokspet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268362&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268361&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268360&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2072,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2072,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,2072,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,,,,,,
product_option,2072,,,,,,,,,,,,,Color,Black Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,2072,,,,,,,,,,,,,Color,Indigo Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,2072,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2072,9.46,,,,,,,,,,PR653_47735_41813,Black,,,,,,,,One Size,,,
product_variation,2072,9.46,,,,,,,,,,PR653_47736_41813,Black / White,,,,,,,,,,,
product_variation,2072,9.46,,,,,,,,,,PR653_57916_41813,Black Denim,,,,,,,,,,,
product_variation,2072,9.46,,,,,,,,,,PR653_65048_41813,Indigo Denim,,,,,,,,,,,
product_variation,2072,9.46,,,,,,,,,,PR653_41814_41813,White,,,,,,,,,,,
product,2073,32.14,Short Sleeve Chefs Jacket,65% polyester / 35% katoen twill. Overslagsluiting met 10 knopen. Hoge kwaliteits knopen van hars met lange levensduur. Pennenhouder op de linkermouw. Unisex model.  Industrieel reinigen tot 85°C. Huiselijk reinigen tot 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=274253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=274253&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=274252&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268359&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2073,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Color,Steel,RADIOBUTTONS,TRUE,,,,,,,
product_option,2073,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25660,Black,,,,,,,,XS,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25647,Black,,,,,,,,S,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25648,Black,,,,,,,,M,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25649,Black,,,,,,,,L,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25650,Black,,,,,,,,XL,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_25651,Black,,,,,,,,XXL,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_52402,Black,,,,,,,,3XL,,,
product_variation,2073,32.14,,,,,,,,,,PR656_32909_52403,Black,,,,,,,,4XL,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25660,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25647,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25648,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25649,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25650,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_25651,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_52402,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_61774_52403,Steel,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25660,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25647,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25648,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25649,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25650,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_25651,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_52402,White,,,,,,,,,,,
product_variation,2073,32.14,,,,,,,,,,PR656_25661_52403,White,,,,,,,,,,,
product,2074,34.52,Chefs Jacket,65% polyester / 35% katoen twill. Overslagsluiting met 10 knopen. Hoge kwaliteits knopen van hars met lange levensduur. Unisex model. Industrieel reinigen tot 85°C. Huiselijk reinigen tot 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268358&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268357&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268381&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2074,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Color,Steel,RADIOBUTTONS,TRUE,,,,,,,
product_option,2074,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25667,Black,,,,,,,,XS,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25662,Black,,,,,,,,S,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25663,Black,,,,,,,,M,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25664,Black,,,,,,,,L,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25665,Black,,,,,,,,XL,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25666,Black,,,,,,,,XXL,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_25669,Black,,,,,,,,3XL,,,
product_variation,2074,34.52,,,,,,,,,,PR657_32910_52404,Black,,,,,,,,4XL,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25667,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25662,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25663,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25664,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25665,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25666,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_25669,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_61775_52404,Steel,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25667,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25662,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25663,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25664,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25665,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25666,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_25669,White,,,,,,,,,,,
product_variation,2074,34.52,,,,,,,,,,PR657_25668_52404,White,,,,,,,,,,,
product,2075,39.24,Denim chef's jacket,60% katoen / 40% polyester. Eindelijk een alternatief voor het wit dat meestal in restaurantkeukens te zien is. Gekruiste sluiting aan de voorkant. Knooplijst met 10 knopen. Maokraag.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268354&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268356&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2075,,,,,,,,,,,,,Color,Black Denim,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2075,,,,,,,,,,,,,Color,Grey Denim,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57923,Black Denim,,,,,,,,XS,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57921,Black Denim,,,,,,,,S,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57920,Black Denim,,,,,,,,M,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57919,Black Denim,,,,,,,,L,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57922,Black Denim,,,,,,,,XL,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57924,Black Denim,,,,,,,,XXL,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57925_57918,Black Denim,,,,,,,,3XL,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57923,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57921,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57920,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57919,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57922,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57924,Grey Denim,,,,,,,,,,,
product_variation,2075,39.24,,,,,,,,,,PR660_57926_57918,Grey Denim,,,,,,,,,,,
product,2076,30.96,Studded Front Short Sleeve Chef's Jacket,65% polyester / 35% katoen twill. Zachte stof. Eenvoudig uit te trekken dankzij de drukknopen. Mao kraag met overstiksels. Industrieel wasbaar tot 85°C. Huiselijk reinigen tot 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268352&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268352&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268353&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268351&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268350&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2076,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2076,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48389,Black,,,,,,,,XS,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48390,Black,,,,,,,,S,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48391,Black,,,,,,,,M,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48387,Black,,,,,,,,L,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48392,Black,,,,,,,,XL,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_48393,Black,,,,,,,,XXL,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48388_57927,Black,,,,,,,,3XL,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48389,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48390,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48391,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48387,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48392,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_48393,White,,,,,,,,,,,
product_variation,2076,30.96,,,,,,,,,,PR664_48394_57927,White,,,,,,,,,,,
product,2077,33.82,Long Sleeve Press Stud Chef's Jacket,65% polyester / 35% katoen twill. Zachte stof. Eenvoudig uit te trekken dankzij de drukknopen. Mao kraag met overstiksels. Industrieel wasbaar tot 85°C. Huiselijk reinigen tot 60°C.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268349&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268348&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=268386&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,
product_option,2077,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,2077,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48397,Black,,,,,,,,XS,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48398,Black,,,,,,,,S,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48399,Black,,,,,,,,M,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48395,Black,,,,,,,,L,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48400,Black,,,,,,,,XL,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_48401,Black,,,,,,,,XXL,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48396_57928,Black,,,,,,,,3XL,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48397,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48398,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48399,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48395,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48400,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_48401,White,,,,,,,,,,,
product_variation,2077,33.82,,,,,,,,,,PR665_48402_57928,White,,,,,,,,,,,
product,2078,35.26,'Orchid' Beauty and Spa Tunic,100% polyester met strech effect. Tuniek voor beauty - spa instituten met 'Mao' kraag. Korte mouwen. A-symmetrische sluiting door middel van 8 knopen in de vorm van staafjes. Zijsplitjes. Vouwnaden op de rug voor extra bewegingsruimte. Naden om de vrouwelijke vormen te accentureren. Easy Care.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395894&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Premier,Kleding,Schort/Tuniek/Werkblouse,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395894&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=395893&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,2078,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Size,S (10 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Size,M (12 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Size,L (14 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Size,XL (16 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Size,XXL (18 UK),RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Color,Hot Pink,RADIOBUTTONS,TRUE,,,,,,,
product_option,2078,,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
