type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_option_Size
product,2711,5.7,Signalisatie 2 banden vest,100% polyester. Lichte ademende stof. Twee 5 cm brede reflectiebanden rond het lichaam. Conform aan de Amerikaanse Nationale Norm ANSI/ISEA 107-2004 en Europese EN ISO20471:2013 Klasse 2.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2711,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53110_53107,Hi Vis Orange,,,,,,,,,,,,,,,M
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53110_53106,Hi Vis Orange,,,,,,,,,,,,,,,L
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53110_53108,Hi Vis Orange,,,,,,,,,,,,,,,XL
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53110_53109,Hi Vis Orange,,,,,,,,,,,,,,,XXL
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53110_53105,Hi Vis Orange,,,,,,,,,,,,,,,3XL
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53111_53107,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53111_53106,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53111_53108,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53111_53109,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2711,5.7,,,,,,,,,,,YHVW102_53111_53105,Hi Vis Yellow,,,,,,,,,,,,,,,
product,2712,5.08,Gilet with Reflective Hem & Strips,"100% polyester. Velcro® sluiting. Twee reflecterende banden van 2,5 cm over het lichaam. Hi Vis Yellow en Hi Vis Orange EN1150:1999.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72720&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Size,4/6 years (S) (4/6 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Size,7/9 years (M) (7/9 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Size,10/12 years (L) (10/12 ans),RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Maroon,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Paramedic Green,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Raspberry,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Sapphire,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2712,,,,,,,,,,,,,,Color,Sky,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62453_62452,Hi Vis Orange,,,,,,,,,,,,,,,4/6 years (S) (4/6 ans)
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62453_62451,Hi Vis Orange,,,,,,,,,,,,,,,7/9 years (M) (7/9 ans)
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62453_62450,Hi Vis Orange,,,,,,,,,,,,,,,10/12 years (L) (10/12 ans)
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62454_62452,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62454_62451,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62454_62450,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_65081_62452,Lime,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_65081_62451,Lime,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_65081_62450,Lime,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82195_62452,Maroon,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82195_62451,Maroon,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82195_62450,Maroon,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82196_62452,Navy,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82196_62451,Navy,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82196_62450,Navy,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82197_62452,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82197_62451,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82197_62450,Paramedic Green,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62455_62452,Pink,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62455_62451,Pink,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62455_62450,Pink,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82198_62452,Purple,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82198_62451,Purple,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82198_62450,Purple,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82199_62452,Raspberry,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82199_62451,Raspberry,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82199_62450,Raspberry,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62456_62452,Royal Blue,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62456_62451,Royal Blue,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_62456_62450,Royal Blue,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82200_62452,Sapphire,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82200_62451,Sapphire,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82200_62450,Sapphire,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82201_62452,Sky,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82201_62451,Sky,,,,,,,,,,,,,,,
product_variation,2712,5.08,,,,,,,,,,,YHVW102CH_82201_62450,Sky,,,,,,,,,,,,,,,
product,2713,8.76,Hoge zichtbaarheid vest van gerecycleerd gaas,"100% polyester. 100% gerecycled polyester. Gemaakt van petflessen.  Gemaakt van ademende, licht gebreide gaas. 5 cm brede reflectieband rond het lichaam en over elke schouder. Velcro® sluiting vooraan. Conform aan de Amerikaanse Nationale Norm ANSI/ISEA 107-2004 en Europese EN ISO20471:2013 Klasse 2 : enkel Hi-Vis Orange en H-Vis Yellow.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72724&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393736&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394408&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394417&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394416&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394415&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394414&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394413&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394412&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394410&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394411&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=394409&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2713,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Pink,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2713,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65082_53114,Black,,,,,,,,,,,,,,,M
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65082_53113,Black,,,,,,,,,,,,,,,L
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65082_53115,Black,,,,,,,,,,,,,,,XL
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65082_53116,Black,,,,,,,,,,,,,,,XXL
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65082_53112,Black,,,,,,,,,,,,,,,3XL
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65083_53114,Grey,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65083_53113,Grey,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65083_53115,Grey,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65083_53116,Grey,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65083_53112,Grey,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_58904_53114,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_58904_53113,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_58904_53115,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_58904_53116,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_58904_53112,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_53117_53114,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_53117_53113,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_53117_53115,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_53117_53116,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_53117_53112,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65084_53114,Lime,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65084_53113,Lime,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65084_53115,Lime,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65084_53116,Lime,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65084_53112,Lime,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65085_53114,Navy,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65085_53113,Navy,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65085_53115,Navy,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65085_53116,Navy,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65085_53112,Navy,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65086_53114,Pink,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65086_53113,Pink,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65086_53115,Pink,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65086_53116,Pink,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65086_53112,Pink,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65087_53114,Red,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65087_53113,Red,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65087_53115,Red,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65087_53116,Red,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65087_53112,Red,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65088_53114,Royal Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65088_53113,Royal Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65088_53115,Royal Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65088_53116,Royal Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65088_53112,Royal Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65089_53114,Sky Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65089_53113,Sky Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65089_53115,Sky Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65089_53116,Sky Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65089_53112,Sky Blue,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65090_53114,White,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65090_53113,White,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65090_53115,White,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65090_53116,White,,,,,,,,,,,,,,,
product_variation,2713,8.76,,,,,,,,,,,YHVW120_65090_53112,White,,,,,,,,,,,,,,,
product,2714,69.54,Kensington - Hi-Vis jacket,"100% waterafstotend polyester, met fleecevoering en wattering in 100% polyester. 2 reflecterende v-vormige stroken (5 cm breed) op het lichaam en de armen, voor een betere zichtbaarheid. Opstaande kraag met ingewerkte kinbescherming. Borstzakje met rits. 2 handverwarmende ritszakken opzij. 1 opgenaaide zak in de vaste fleecevoering. Reflecterende biesjes onderaan de mouwen en het kledingstuk. Blinde drukkersrits onderaan het kledingstuk (binnenkant). Conform aan de norm EN ISO 20471:2013 van klasse 3 (enkel kleuren Hi-Vis Yellow en Hi-Vis Orange) en aan de norm inzake signalisatiekledij van de spoorwegen UK GO/RT 3279 Issue 8:2013 (enkel Hi-Vis Orange).",https://media.europeancatalog.com/ws.php?act=download&mamfileid=72735&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72735&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72740&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72737&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=72738&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,2714,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58918,Black,,,,,,,,,,,,,,,XS
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58916,Black,,,,,,,,,,,,,,,S
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58915,Black,,,,,,,,,,,,,,,M
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58914,Black,,,,,,,,,,,,,,,L
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58917,Black,,,,,,,,,,,,,,,XL
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58919,Black,,,,,,,,,,,,,,,XXL
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58920_58913,Black,,,,,,,,,,,,,,,3XL
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58918,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58916,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58915,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58914,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58917,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58919,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58922_58913,Hi Vis Orange,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58918,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58916,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58915,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58914,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58917,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58919,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58924_58913,Hi Vis Yellow,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58918,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58916,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58915,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58914,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58917,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58919,Navy,,,,,,,,,,,,,,,
product_variation,2714,69.54,,,,,,,,,,,YHVW706_58921_58913,Navy,,,,,,,,,,,,,,,
