type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_variation_option_Size
product_variation,833,26.86,,,,,,,,,,,,,,,,,,,,,,,,,K907A_73985_73974,Green Marble Heather,,,,,,,,,,,,
product_variation,833,26.86,,,,,,,,,,,,,,,,,,,,,,,,,K907A_73985_73975,Green Marble Heather,,,,,,,,,,,,
product_variation,833,26.86,,,,,,,,,,,,,,,,,,,,,,,,,K907A_73985_73976,Green Marble Heather,,,,,,,,,,,,
product_variation,833,26.86,,,,,,,,,,,,,,,,,,,,,,,,,K907A_73985_73977,Green Marble Heather,,,,,,,,,,,,
product_variation,833,26.86,,,,,,,,,,,,,,,,,,,,,,,,,K907A_73985_73978,Green Marble Heather,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_73970,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_4501,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_4502,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_4503,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_8164,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_23706,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_34210,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73986_34211,Green Olive,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_73970,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_4501,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_4502,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_4503,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_8164,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_23706,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_34210,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_42764_34211,Kelly Green,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_73970,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_4501,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_4502,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_4503,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_8164,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_23706,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_34210,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46227_34211,Lime,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_73970,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_4501,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_4502,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_4503,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_8164,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_23706,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_34210,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23708_34211,Natural,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_73970,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_4501,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_4502,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_4503,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_8164,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_23706,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_34210,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_23720_34211,Navy,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_73970,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_4501,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_4502,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_4503,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_8164,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_23706,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_34210,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46228_34211,Orange,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_73970,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_4501,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_4502,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_4503,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_8164,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_23706,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_34210,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_69600_34211,Pale Pink,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_73970,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_4501,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_4502,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_4503,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_8164,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_23706,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_34210,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46229_34211,Purple,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_73970,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_4501,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_4502,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_4503,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_8164,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_23706,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_34210,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4504_34211,Red,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_73970,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_4501,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_4502,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_4503,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_8164,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_23706,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_34210,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_34397_34211,Royal Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_73970,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_4501,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_4502,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_4503,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_8164,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_23706,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_34210,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73988_34211,Sage,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_73970,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_4501,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_4502,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_4503,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_8164,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_23706,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_34210,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_4507_34211,Sky Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_73970,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_4501,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_4502,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_4503,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_8164,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_23706,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_34210,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73989_34211,Snow Grey,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_73970,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_4501,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_4502,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_4503,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_8164,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_23706,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_34210,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_48596_34211,Tropical Blue,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_73970,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_4501,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_4502,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_4503,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_8164,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_23706,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_34210,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_34211,True Indigo,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_73970,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4501,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4502,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4503,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_8164,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_23706,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_34210,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_34211,White,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_73970,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4501,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4502,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4503,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_8164,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_23706,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_34210,Yellow,,,,,,,,,,,,
product_variation,833,23.14,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_34211,Yellow,,,,,,,,,,,,
product,834,17,Microfleece met rits,"100% microfleece polyester. Ritssluiting en 2 ritszakken aan de voorkant.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379062&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379052&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379053&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379057&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379058&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379061&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379065&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379066&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372654&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372653&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379050&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379049&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379054&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379059&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379060&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49078,Black,,,,,,,,,,,,XS
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49070,Black,,,,,,,,,,,,S
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49072,Black,,,,,,,,,,,,M
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49073,Black,,,,,,,,,,,,L
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49074,Black,,,,,,,,,,,,XL
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49075,Black,,,,,,,,,,,,XXL
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49076,Black,,,,,,,,,,,,3XL
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49077,Black,,,,,,,,,,,,4XL
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49078,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49070,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49072,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49073,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49074,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49075,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49076,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49077,Convoy Grey,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49078,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49070,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49072,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49073,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49074,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49075,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49076,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49077,Navy,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49078,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49070,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49072,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49073,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49074,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49075,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49076,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49077,Red,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49078,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49070,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49072,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49073,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49074,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49075,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49076,Royal Blue,,,,,,,,,,,,
product_variation,834,17,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49077,Royal Blue,,,,,,,,,,,,
