type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_option,2314,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2314,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6418,Black,S,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6419,Black,M,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6420,Black,L,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6421,Black,XL,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6422,Black,XXL,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6423,Black,3XL,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_13721_6424,Black,4XL,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6418,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6419,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6420,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6421,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6422,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6423,White,,,,,,,,,,,,,
product_variation,2314,32.26,,,,,,,RU934M_6425_6424,White,,,,,,,,,,,,,
product,2315,28.26,Ladies' Ss Polycotton Poplin Shirt,"65% polyester / 35% gekamd katoen popline. Classic fit. Easy Care. Klassieke kraag met knoop. Knopen toon op toon. Reserveknoop. Open borstzakje links. Afgeronde onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387687&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387687&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387686&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2315,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2315,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6432,Black,XS,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6427,Black,S,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6428,Black,M,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6429,Black,L,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6430,Black,XL,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6435_6431,Black,XXL,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6432,White,,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6427,White,,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6428,White,,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6429,White,,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6430,White,,,,,,,,,,,,,
product_variation,2315,28.26,,,,,,,RU935F_6433_6431,White,,,,,,,,,,,,,
product,2316,29.04,Men's Ss Polycotton Poplin Shirt,"65% polyester / 35% gekamd katoen popline. Classic fit. Easy Care. Klassieke verstevigde kraag. Inzetstuk op de achterkant met 2 plooitjes. Knopen toon op toon. Reserveknoop. Open borstzakje links. Rechte onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387689&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387689&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387688&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2316,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2316,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6436,Black,S,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6437,Black,M,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6438,Black,L,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6439,Black,XL,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6440,Black,XXL,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6441,Black,3XL,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6445_6442,Black,4XL,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6436,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6437,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6438,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6439,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6440,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6441,White,,,,,,,,,,,,,
product_variation,2316,29.04,,,,,,,RU935M_6443_6442,White,,,,,,,,,,,,,
product,2317,33.56,Ladies' Ls Pure Cotton Easy Care Poplin Shirt,"100% katoen popeline. Classic fit. Easy Care. Klassieke kraag met een enkele knoop. Knopen toon op toon. Open borstzakje links. Verstelbare, afgeronde mouwuiteinden met 2 knopen. Afgeronde onderkant. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387691&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387691&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387690&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2317,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2317,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6451,Black,XS,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6446,Black,S,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6447,Black,M,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6448,Black,L,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6449,Black,XL,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6452_6450,Black,XXL,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6451,White,,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6446,White,,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6447,White,,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6448,White,,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6449,White,,,,,,,,,,,,,
product_variation,2317,33.56,,,,,,,RU936F_6453_6450,White,,,,,,,,,,,,,
product,2318,34.5,Men's Ls Pure Cotton Easy Care Poplin Shirt,"100% katoen popeline.  Classic fit. Easy Care. Klassieke verstevigde kraag. Verstelbare, afgeronde mouwuiteinden met 2 knopen en een knoop op de mouw. Inzetstuk op de achterkant met 2 plooitjes. Knopen toon op toon. Open borstzakje links. Rechte snit. Reserveknoopjes Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387693&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387693&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387692&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2318,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2318,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6455,Black,S,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6456,Black,M,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6457,Black,L,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6458,Black,XL,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6459,Black,XXL,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6460,Black,3XL,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6462_6461,Black,4XL,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6455,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6456,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6457,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6458,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6459,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6460,White,,,,,,,,,,,,,
product_variation,2318,34.5,,,,,,,RU936M_6463_6461,White,,,,,,,,,,,,,
product,2319,30.42,Ladies' Ss Pure Cotton Easy Care Poplin Shirt,"100% katoen popeline. Classic fit. Easy Care. Klassieke kraag met een enkele knoop. Knopen toon op toon.  Open borstzakje links. Afgeronde onderkant. Reserveknoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387695&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387695&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387694&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2319,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2319,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6470,Black,XS,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6465,Black,S,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6466,Black,M,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6467,Black,L,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6468,Black,XL,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6471_6469,Black,XXL,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6470,White,,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6465,White,,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6466,White,,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6467,White,,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6468,White,,,,,,,,,,,,,
product_variation,2319,30.42,,,,,,,RU937F_6472_6469,White,,,,,,,,,,,,,
product,2320,31.32,Men's Ss Pure Cotton Easy Care Poplin Shirt,"100% katoen popeline. Classic fit. Easy Care. Klassieke verstevigde kraag. Inzetstuk op de achterkant met 2 plooitjes. Knopen toon op toon. Open borstzakje links. Rechte snit. Reserveknoopjes Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387697&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387697&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387696&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2320,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2320,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6474,Black,S,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6475,Black,M,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6476,Black,L,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6477,Black,XL,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6478,Black,XXL,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6479,Black,3XL,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6481_6480,Black,4XL,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6474,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6475,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6476,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6477,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6478,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6479,White,,,,,,,,,,,,,
product_variation,2320,31.32,,,,,,,RU937M_6482_6480,White,,,,,,,,,,,,,
product,2321,39.86,Ladies' 3/4 Sleeve Easy Care Fitted Shirt,"97% katoen / 3% elasthan poplin. Fitted model. Gladde stof met stretch zorgt voor comfort en mooie pasvorm. 1 knoopje aan de kraag. Plooitjes ter hoogte van de borst en aan de achterkant (halverwege). Mouwen kunnen omgeslagen worden. Afgeronde onderkant. Reserveknoopjes. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387699&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387699&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387698&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2321,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2321,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6623_6622,Black,XS,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6623_6618,Black,S,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6623_6619,Black,M,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6623_6620,Black,L,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6623_6621,Black,XL,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_17924_6622,Chocolate,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_17924_6618,Chocolate,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_17924_6619,Chocolate,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_17924_6620,Chocolate,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_17924_6621,Chocolate,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6624_6622,White,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6624_6618,White,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6624_6619,White,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6624_6620,White,,,,,,,,,,,,,
product_variation,2321,39.86,,,,,,,RU946F_6624_6621,White,,,,,,,,,,,,,
product,2322,41,Men's Long Sleeve Easy Care Fitted Shirt,"97% katoen / 3% elasthan poplin. Fitted model. Gladde stof met stretch zorgt voor comfort en mooie pasvorm. Open kraag met 1 knoopje. Rechte mouwuiteinden met 2 knopen en een knoop op de mouw. Afgeronde onderkant. Reserveknoopjes. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387701&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387701&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387700&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2322,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2322,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6630_6625,Black,S,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6630_6626,Black,M,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6630_6627,Black,L,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6630_6628,Black,XL,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6630_6629,Black,XXL,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_17922_6625,Chocolate,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_17922_6626,Chocolate,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_17922_6627,Chocolate,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_17922_6628,Chocolate,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_17922_6629,Chocolate,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6631_6625,White,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6631_6626,White,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6631_6627,White,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6631_6628,White,,,,,,,,,,,,,
product_variation,2322,41,,,,,,,RU946M_6631_6629,White,,,,,,,,,,,,,
product,2323,36.76,Ladies' Short Sleeve Easy Care Fitted Shirt,"97% gekamd katoen / 3% elasthan poplin. Fitted model. Gladde stof met stretch zorgt voor comfort en mooie pasvorm. 1 knoopje aan de kraag. Plooitjes ter hoogte van de borst en aan de achterkant (halverwege). Korte mouwen. Afgeronde onderkant. Reserveknoopjes. EasyCare. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Overhemd,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387703&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387702&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,
product_option,2323,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,,,,,,,
product_option,2323,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6637_6636,Black,XS,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6637_6632,Black,S,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6637_6633,Black,M,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6637_6634,Black,L,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6637_6635,Black,XL,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_17925_6636,Chocolate,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_17925_6632,Chocolate,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_17925_6633,Chocolate,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_17925_6634,Chocolate,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_17925_6635,Chocolate,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6638_6636,White,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6638_6632,White,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6638_6633,White,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6638_6634,White,,,,,,,,,,,,,
product_variation,2323,36.76,,,,,,,RU947F_6638_6635,White,,,,,,,,,,,,,
