type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4
product_variation,2411,13.54,,,,,,,,,,SC63402C_7498_7490,Royal Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7498_7491,Royal Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7492_7487,Sky Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7492_7488,Sky Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7492_7489,Sky Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7492_7490,Sky Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7492_7491,Sky Blue,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7495_7487,Sunflower,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7495_7488,Sunflower,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7495_7489,Sunflower,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7495_7490,Sunflower,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402C_7495_7491,Sunflower,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402_7486_7481,White,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402_7486_7482,White,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402_7486_7483,White,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402_7486_7484,White,,,,,,
product_variation,2411,13.54,,,,,,,,,,SC63402_7486_7485,White,,,,,,
product_variation,2411,15.64,,,,,,,,,,SC63402X_7508_7507,White,,,,,,
product_variation,2411,15.64,,,,,,,,,,SC63402XX_48445_48443,White,,,,,,
product_variation,2411,15.64,,,,,,,,,,SC63402XX_48445_48444,White,,,,,,
product,2412,11.18,65/35 Kids' polo shirt,"65% polyester / 35% katoen. Piquétricot, wasbaar op 60°C. Knooplijst met 2 ton-sur-ton knopen. Kraag en mouwuiteinden in ribboord. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=275844&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275844&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2412,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,3/4 Y (3/4 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,
product_option,2412,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58640,Black,3/4 Y (3/4 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58643,Black,5/6 Y (5/6 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58644,Black,7/8 Y (7/8 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58647,Black,9/11 Y (9/11 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58637,Black,12/13 Y (12/13 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58648_58638,Black,14/15 Y (14/15 ans),,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58640,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58643,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58644,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58647,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58637,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58649_58638,Heather Grey,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58640,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58643,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58644,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58647,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58637,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58650_58638,Navy,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58640,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58643,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58644,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58647,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58637,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58652_58638,Royal Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58640,Sky Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58643,Sky Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58644,Sky Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58647,Sky Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58637,Sky Blue,,,,,,
product_variation,2412,11.18,,,,,,,,,,SC63417C_58653_58638,Sky Blue,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58641,White,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58642,White,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58645,White,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58646,White,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58636,White,,,,,,
product_variation,2412,9.8,,,,,,,,,,SC63417_58654_58639,White,,,,,,
product,2413,16.16,Kids Classic Elasticated Cuff Jog Pants (64-051-0),"Heather Grey : 260 g/m². 80% katoen / 20% polyester. Elastische tailleband met aanrijgkoord rondom conform de EU-regelgeving voor kinderen. Zijzakken. Uiteinden met elastisch ribboord. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391148&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391148&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,
product_option,2413,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Size,5/6 Y (5/6 ans),RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Size,7/8 Y (7/8 ans),RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Size,9/11 Y (9/11 ans),RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Size,12/13 Y (12/13 ans),RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Size,14/15 Y (14/15 ans),RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Color,Deep Navy,RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,
product_option,2413,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_variation,2413,16.16,,,,,,,,,,SC64051_40537_40536,Black,5/6 Y (5/6 ans),,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40537_40538,Black,7/8 Y (7/8 ans),,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40537_40539,Black,9/11 Y (9/11 ans),,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40537_40540,Black,12/13 Y (12/13 ans),,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40537_58655,Black,14/15 Y (14/15 ans),,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40541_40536,Deep Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40541_40538,Deep Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40541_40539,Deep Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40541_40540,Deep Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40541_58655,Deep Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40542_40536,Heather Grey,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40542_40538,Heather Grey,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40542_40539,Heather Grey,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40542_40540,Heather Grey,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_40542_58655,Heather Grey,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_58656_40536,Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_58656_40538,Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_58656_40539,Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_58656_40540,Navy,,,,,,
product_variation,2413,16.16,,,,,,,,,,SC64051_58656_58655,Navy,,,,,,
product,2414,33.88,Lady Fit Oxford Shirt Short Sleeves (65-000-0),"70% katoen / 30% polyester. Getailleerd met plooitjes op de rug en op de borst. Toon op toon knoopjes behalve voor Oxford Blue en Oxford Grey = witte knoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391150&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391150&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391149&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2414,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,
product_option,2414,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38122,Black,XS,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38120,Black,S,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38119,Black,M,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38117,Black,L,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38121,Black,XL,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38118_38123,Black,XXL,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38122,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38120,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38119,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38117,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38121,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38124_38123,Navy,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38122,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38120,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38119,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38117,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38121,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000C_38125_38123,Oxford Grey,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16171,White,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16158,White,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16159,White,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16160,White,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16161,White,,,,,,
product_variation,2414,33.88,,,,,,,,,,SC65000_16172_16162,White,,,,,,
product,2415,37.14,Lady-fit Long Sleeve Oxford Shirt (65-002-0),"70% katoen / 30% polyester. Getailleerd met plooitjes op de rug en op de borst. Toon op toon knoopjes behalve voor Oxford Blue en Oxford Grey = witte knoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391152&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391152&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391151&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2415,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,
product_option,2415,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38132,Black,XS,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38130,Black,S,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38129,Black,M,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38127,Black,L,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38131,Black,XL,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38128_38133,Black,XXL,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38132,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38130,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38129,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38127,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38131,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38134_38133,Navy,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38132,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38130,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38129,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38127,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38131,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38136_38133,Oxford Blue,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38132,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38130,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38129,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38127,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38131,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002C_38135_38133,Oxford Grey,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16152,White,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16139,White,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16140,White,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16141,White,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16142,White,,,,,,
product_variation,2415,37.14,,,,,,,,,,SC65002_16153_16143,White,,,,,,
product,2416,35.62,Short Sleeve Oxford Shirt (65-112-0),"70% katoen / 30% polyester. Kraag met knoopjes. Borstzakje. Toon op toon knoopjes behalve voor Oxford Blue en Oxford Grey = witte knoopjes. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391154&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391154&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391153&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2416,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,
product_option,2416,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38141,Black,S,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38140,Black,M,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38139,Black,L,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38142,Black,XL,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38143,Black,XXL,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38138_38137,Black,3XL,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38141,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38140,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38139,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38142,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38143,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38144_38137,Navy,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38141,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38140,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38139,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38142,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38143,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38146_38137,Oxford Blue,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38141,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38140,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38139,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38142,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38143,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112C_38145_38137,Oxford Grey,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16128,White,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16129,White,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16130,White,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16131,White,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16132,White,,,,,,
product_variation,2416,35.62,,,,,,,,,,SC65112_16134_16133,White,,,,,,
product,2417,38.98,Long Sleeve Oxford Shirt (65-114-0),"70% katoen / 30% polyester. Kraag met knoopjes. Borstzakje. Toon op toon knoopjes behalve voor Oxford Blue en Oxford Grey = witte knoopjes. Ingezet rugpand met 2 vouwen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5295, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=391155&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Fruit of the Loom,Kleding,Overhemd,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391155&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=391156&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,2417,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Color,Oxford Blue,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,
product_option,2417,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38151,Black,S,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38150,Black,M,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38149,Black,L,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38152,Black,XL,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38153,Black,XXL,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38148_38147,Black,3XL,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38151,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38150,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38149,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38152,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38153,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38154_38147,Navy,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38151,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38150,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38149,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38152,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38153,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38156_38147,Oxford Blue,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38151,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38150,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38149,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38152,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38153,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114C_38155_38147,Oxford Grey,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16177,White,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16178,White,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16179,White,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16180,White,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16181,White,,,,,,
product_variation,2417,38.98,,,,,,,,,,SC65114_16519_16182,White,,,,,,
