type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_variation_option_Size
product_variation,28,7.24,,,,,,,,,,,,B34_14239_14238,Black,,,,,,One Size
product_variation,28,7.24,,,,,,,,,,,,B34_20748_14238,Chocolate,,,,,,
product_variation,28,7.24,,,,,,,,,,,,B34_14240_14238,Khaki,,,,,,
product_variation,28,7.24,,,,,,,,,,,,B34_51207_14238,Navy,,,,,,
product_variation,28,7.24,,,,,,,,,,,,B34_51208_14238,Olive Green,,,,,,
product_variation,28,7.24,,,,,,,,,,,,B34_14241_14238,Peeble,,,,,,
product_variation,28,7.24,,,,,,,,,,,,B34_51209_14238,White,,,,,,
product,29,8.02,Pom pom beanie,100% zachtgesponnen acryl. TearAway-label. Vol breisel met dikke rib. Afneembare pompon van imitatiebont.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219830&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219830&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,29,,,,,,,,,,,,,,,Color,Biscuit,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Oatmeal,RADIOBUTTONS,TRUE,,
product_option,29,,,,,,,,,,,,,,,Color,Orange rust,RADIOBUTTONS,TRUE,,
product_variation,29,8.02,,,,,,,,,,,,B412_77331_61076,Biscuit,,,,,,One Size
product_variation,29,8.02,,,,,,,,,,,,B412_61077_61076,Black,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_61078_61076,Classic Red,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_61079_61076,Fuchsia,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_61080_61076,Light Grey,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_77332_61076,Mustard,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_61081_61076,Navy,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_61082_61076,Oatmeal,,,,,,
product_variation,29,8.02,,,,,,,,,,,,B412_77333_61076,Orange rust,,,,,,
product,30,4.8,Heritage Beanie,"100% zachtaanvoelend acryl, TearAway-label voor een nieuw label, Vintage stijl, Ontwerp met boord voor optimale decoratie, Dubbellaags breisel",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219829&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219829&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Burgundy,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Grey,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Moss Green,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Mustard,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Petrol,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Antique Royal Blue,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,
product_option,30,,,,,,,,,,,,,,,Color,Heather Oatmeal,RADIOBUTTONS,TRUE,,
product_variation,30,4.8,,,,,,,,,,,,B425A_61056_59240,Antique Burgundy,,,,,,One Size
product_variation,30,4.8,,,,,,,,,,,,B425A_61058_59240,Antique Grey,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_61059_59240,Antique Moss Green,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_61060_59240,Antique Mustard,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_61061_59240,Antique Petrol,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_61062_59240,Antique Royal Blue,,,,,,
product_variation,30,4.58,,,,,,,,,,,,B425_51218_51210,Black,,,,,,
product_variation,30,4.58,,,,,,,,,,,,B425_51219_51210,French Navy,,,,,,
product_variation,30,4.58,,,,,,,,,,,,B425_51220_51210,Graphite Grey,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_59242_59240,Heather Grey,,,,,,
product_variation,30,4.8,,,,,,,,,,,,B425A_59243_59240,Heather Oatmeal,,,,,,
product,31,3.2,Muts Original Pull-On,"50 g. 100% Soft-Touch acryl (Heather Grey: 55% polyester / 45% acryl), met voering.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=367169&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367169&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,31,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,Stone,RADIOBUTTONS,TRUE,,
product_option,31,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,31,3.2,,,,,,,,,,,,B44_51228_51227,Black,,,,,,One Size
product_variation,31,3.2,,,,,,,,,,,,B44_51229_51227,Bottle Green,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51230_51227,Bright Royal,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51231_51227,Burgundy,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51232_51227,Classic Red,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51233_51227,French Navy,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51234_51227,Graphite Grey,,,,,,
product_variation,31,3.42,,,,,,,,,,,,B44A_62576_62575,Heather Grey,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51236_51227,Sky Blue,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51237_51227,Stone,,,,,,
product_variation,31,3.2,,,,,,,,,,,,B44_51238_51227,White,,,,,,
product,32,6.42,Thinsulate™ Patch Beanie,100% zacht aanvoelend acryl. Dubbellaags breisel. Thinsulate™-voering. Opzetstuk van katoenkeper voor bedrukking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219828&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219828&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,32,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,32,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,32,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,32,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_variation,32,6.42,,,,,,,,,,,,B440_61084_61083,Black,,,,,,One Size
product_variation,32,6.42,,,,,,,,,,,,B440_61085_61083,French Navy,,,,,,
product_variation,32,6.42,,,,,,,,,,,,B440_61086_61083,Graphite Grey,,,,,,
product,33,6.1,Snowstar® patch beanie,100% zacht aanvoelend acryl (Heather - 55% polyester/ 45% acryl). TearAway-label. Dubbellaags breisel. Geribde omslag. Tweekleurige pompon. Opzetstuk van katoenkeper voor bedrukking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219827&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219827&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,33,,,,,,,,,,,,,,,Color,Black / Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,Bottle Green / Off White,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,Bright Royal / Off White,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,Burgundy / Off White,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,Classic Red / Off White,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,French Navy / Light Grey,RADIOBUTTONS,TRUE,,
product_option,33,,,,,,,,,,,,,,,Color,Heather Grey / Black,RADIOBUTTONS,TRUE,,
product_variation,33,6.1,,,,,,,,,,,,B443_61089_61087,Black / Graphite Grey,,,,,,One Size
product_variation,33,6.1,,,,,,,,,,,,B443_61090_61087,Bottle Green / Off White,,,,,,
product_variation,33,6.1,,,,,,,,,,,,B443_61091_61087,Bright Royal / Off White,,,,,,
product_variation,33,6.1,,,,,,,,,,,,B443_61092_61087,Burgundy / Off White,,,,,,
product_variation,33,6.1,,,,,,,,,,,,B443_61093_61087,Classic Red / Off White,,,,,,
product_variation,33,6.1,,,,,,,,,,,,B443_61094_61087,French Navy / Light Grey,,,,,,
product_variation,33,6.56,,,,,,,,,,,,B443A_61095_61088,Heather Grey / Black,,,,,,
product,34,5.04,Original Patch Beanie,77 g. 100% zacht aanvoelend acryl. Applicatie van 5x10 cm in 100% katoen om de muts eenvoudig te personaliseren. Dubbellaags.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219826&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219826&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62566&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,
product_option,34,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,34,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,34,5.04,,,,,,,,,,,,B445_31820_31819,Black,,,,,,One Size
product_variation,34,5.04,,,,,,,,,,,,B445_51239_31819,Bottle Green,,,,,,
product_variation,34,5.04,,,,,,,,,,,,B445_51240_31819,Bright Royal,,,,,,
product_variation,34,5.04,,,,,,,,,,,,B445_51241_31819,Classic Red,,,,,,
product_variation,34,5.04,,,,,,,,,,,,B445_31821_31819,French Navy,,,,,,
product_variation,34,5.04,,,,,,,,,,,,B445_51242_31819,Graphite Grey,,,,,,
product_variation,34,5.04,,,,,,,,,,,,B445_51243_31819,White,,,,,,
product,35,5.64,Thinsulate™ beanie,100% zachtaanvoelend acryl (behalve Dark Graphite: 52% Acryl/48% Polyester). Dubbellaags breiwerk.  Thinsulate™-voering. Het gladde boord is makkelijk te decoreren.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219825&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219825&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62572&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62573&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=62577&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,
product_option,35,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,35,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,35,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,35,,,,,,,,,,,,,,,Color,Dark Graphite,RADIOBUTTONS,TRUE,,
product_option,35,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,35,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,
product_variation,35,5.64,,,,,,,,,,,,B447_30966_25402,Black,,,,,,One Size
product_variation,35,5.64,,,,,,,,,,,,B447_55856_25402,Bottle Green,,,,,,
product_variation,35,5.64,,,,,,,,,,,,B447_25404_25402,Dark Graphite,,,,,,
product_variation,35,5.64,,,,,,,,,,,,B447_25403_25402,French Navy,,,,,,
product_variation,35,6.56,,,,,,,,,,,,B447A_55857_55855,Heather Grey,,,,,,
product,36,4.02,Muts Original met omslag,"72 g. 100% Soft-Touch acryl (Heather Grey: 55% polyester / 45% acryl), met voering, met omslag.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219799&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219799&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,36,,,,,,,,,,,,,,,Color,Airforce Blue,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Antique Grey,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Bright Red,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Chocolate,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Classic Pink,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Fluorescent Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Fluorescent Pink,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Gold,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Heather Grey,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Lime Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Mint Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Mustard,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Olive Green,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Orange rust,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Plum,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Sapphire Blue,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Surf Blue,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,36,,,,,,,,,,,,,,,Color,Yellow,RADIOBUTTONS,TRUE,,
product_variation,36,4.02,,,,,,,,,,,,B45_51245_51244,Airforce Blue,,,,,,One Size
product_variation,36,4.26,,,,,,,,,,,,B45A_62578_62577,Antique Grey,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51247_51244,Black,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51248_51244,Bottle Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51249_51244,Bright Red,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51250_51244,Bright Royal,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51251_51244,Burgundy,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51252_51244,Chocolate,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51253_51244,Classic Pink,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51254_51244,Classic Red,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51255_51244,Coral,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51256_51244,Fluorescent Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51257_51244,Fluorescent Orange,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51258_51244,Fluorescent Pink,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51259_51244,Fluorescent Yellow,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51260_51244,French Navy,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51261_51244,Fuchsia,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51262_51244,Gold,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51263_51244,Graphite Grey,,,,,,
product_variation,36,4.26,,,,,,,,,,,,B45A_62579_62577,Heather Grey,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51265_51244,Kelly Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51266_51244,Light Grey,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51267_51244,Lime Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51268_51244,Mint Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51269_51244,Mustard,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51270_51244,Olive Green,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51271_51244,Orange,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51274_51244,Orange rust,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51272_51244,Plum,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51273_51244,Purple,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51275_51244,Sand,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51276_51244,Sapphire Blue,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51277_51244,Sky Blue,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51278_51244,Surf Blue,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51279_51244,White,,,,,,
product_variation,36,4.02,,,,,,,,,,,,B45_51280_51244,Yellow,,,,,,
product,37,5.5,Muts Snowstar®,"100% Soft-Touch acryl, met voering, dubbele stijl: wordt gedragen met of zonder omslag, gebreide omslag, tweekleurige pompon.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=367168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=367168&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,37,,,,,,,,,,,,,,,Color,Black / Graphite Grey,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Bottle Green / Off White,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Burgundy / Off White,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,French Navy / Light Grey,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Fuchsia / Off White,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Graphite Grey / Light Grey,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Heather Grey / Black,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Off White / Mocha,RADIOBUTTONS,TRUE,,
product_option,37,,,,,,,,,,,,,,,Color,Surf Blue / Off White,RADIOBUTTONS,TRUE,,
product_variation,37,5.5,,,,,,,,,,,,B450_51282_51281,Black / Graphite Grey,,,,,,One Size
product_variation,37,5.5,,,,,,,,,,,,B450_51283_51281,Bottle Green / Off White,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51284_51281,Burgundy / Off White,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51285_51281,French Navy / Light Grey,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51286_51281,Fuchsia / Off White,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51287_51281,Graphite Grey / Light Grey,,,,,,
product_variation,37,5.96,,,,,,,,,,,,B450A_62581_62580,Heather Grey / Black,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51289_51281,Off White / Mocha,,,,,,
product_variation,37,5.5,,,,,,,,,,,,B450_51290_51281,Surf Blue / Off White,,,,,,
product,38,6.78,Muts Snowstar® jacquard,"100% Soft-Spun acryl, jacquardmotief, klassieke stijl, met omslag.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219824&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Muts,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219824&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,38,,,,,,,,,,,,,,,Color,Black / Classic Red / White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,Burgundy / White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,Light Grey / Black / Off White,RADIOBUTTONS,TRUE,,
product_option,38,,,,,,,,,,,,,,,Color,Off White / Navy / Sky Blue,RADIOBUTTONS,TRUE,,
product_variation,38,6.78,,,,,,,,,,,,B456_51299_51298,Black / Classic Red / White,,,,,,One Size
product_variation,38,6.78,,,,,,,,,,,,B456_51300_51298,Black / White,,,,,,
product_variation,38,6.78,,,,,,,,,,,,B456_51301_51298,Burgundy / White,,,,,,
product_variation,38,6.78,,,,,,,,,,,,B456_51302_51298,Classic Red / White,,,,,,
product_variation,38,6.78,,,,,,,,,,,,B456_51303_51298,French Navy / White,,,,,,
product_variation,38,6.78,,,,,,,,,,,,B456_51304_51298,Light Grey / Black / Off White,,,,,,
product_variation,38,6.78,,,,,,,,,,,,B456_51305_51298,Off White / Navy / Sky Blue,,,,,,
product,39,9.86,Gestreepte sjaal Stadium,"100% Soft-Touch acryl, gevoerde sjaal met franjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=219822&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Beechfield,Headwear & Accessoires,Sjaal / Stola / Nekwarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=219822&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,39,,,,,,,,,,,,,,,Color,Black / Classic Red,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Black / Gold,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Black / Heather Grey,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Black / White,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Bright Royal / White,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,Classic Red / White,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,French Navy / Sky Blue,RADIOBUTTONS,TRUE,,
product_option,39,,,,,,,,,,,,,,,Color,French Navy / White,RADIOBUTTONS,TRUE,,
