type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50656,Black,,,,,S,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50658,Black,,,,,M,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50659,Black,,,,,L,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50660,Black,,,,,XL,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50661,Black,,,,,XXL,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50657_50662,Black,,,,,3XL,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50656,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50658,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50659,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50660,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50661,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50663_50662,Dark Grey,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50656,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50658,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50659,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50660,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50661,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50664_50662,Navy,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50656,Red,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50658,Red,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50659,Red,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50660,Red,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50661,Red,,,,,,,,,,,,
product_variation,178,66.82,,,,,,,,,,CGJM961_50665_50662,Red,,,,,,,,,,,,
product,179,54.18,Ocean Shore,"100% taffeta nylon. Binnenkant 100% microfleece. Binnenkant mouwen 100% polyester taffeta. Waterafstotend, winddicht en warmte houdend. Capuchon verbrogen in de kraag. Ritssluiting gecombineerd Velcro®. 1 binnenzak en 2 buitenzakken. Mouwuiteinden verstelbaar met Velcro®. Drukkersrits.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=63994&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63994&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,179,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,179,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_1057,Black,,,,,S,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_1058,Black,,,,,M,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_1059,Black,,,,,L,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_1060,Black,,,,,XL,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_1061,Black,,,,,XXL,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1062_51655,Black,,,,,3XL,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1065_1057,Dark Grey,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1065_1058,Dark Grey,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1065_1059,Dark Grey,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1065_1060,Dark Grey,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1065_1061,Dark Grey,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_1057,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_1058,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_1059,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_1060,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_1061,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1063_51655,Navy,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_1057,Red,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_1058,Red,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_1059,Red,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_1060,Red,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_1061,Red,,,,,,,,,,,,
product_variation,179,54.18,,,,,,,,,,CGJU824_1064_51655,Red,,,,,,,,,,,,
product,180,69.16,Expert Pro Bodywarmer,"Buitenzijde: 100% rip-stop polyester windwerend, waterafstotend en waterdicht. Binnenzijde: 100% gevoerd met gewatteerd polyester. Zakken met fleece voering. Ritsluiting aan de voorkant met kinbescherming, Overslag  met Velcro en 2 drukknopen. 11 multifunctionele zakken (2 voorzakken, 2 zakken voor handen, 2 borstzakken, 1 GSM zakje, 3 balpenhouders en  1 binnenzak voor portefeuille). Kraag met fleecevoering.  Armsgaten afgewerkt met elastiek voor bescherming tegen de wind. Open kraag, lang rug paneel. Afgewerkt met dubbel stiksel, zakken  met overslag. Ritssluiting aan de onderkant en bij de linker borstzak om het bedrukken  te vergemakkelijken.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=63998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=63998&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,180,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Color,Brown,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,180,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25106,Black,,,,,S,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25107,Black,,,,,M,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25108,Black,,,,,L,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25109,Black,,,,,XL,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25110,Black,,,,,XXL,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25111,Black,,,,,3XL,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25121_25120,Black,,,,,4XL,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25106,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25107,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25108,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25109,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25110,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25111,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25124_25120,Brown,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25106,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25107,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25108,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25109,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25110,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25111,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25125_25120,Dark Grey,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25106,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25107,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25108,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25109,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25110,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25111,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25122_25120,Navy,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25106,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25107,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25108,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25109,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25110,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25111,Red,,,,,,,,,,,,
product_variation,180,69.16,,,,,,,,,,CGJUC40_25123_25120,Red,,,,,,,,,,,,
product,181,103.46,Shelter Pro,"Buitenkant: 100% polyester ripstop, waterafstotend (5000 mm) en winddicht. Binnenkant: 100% gewatteerde polyester voering (200g/m²). Lang achterpand. Opstaande kraag met microfleece en kinbeschermer. Stormoverslag. Reflecterende bies op de voor-en achterkant. Ergonomische capuchon met voering en elastisch aanrijgkoord met 2 stoppers verwerkt in de kraag. Verstelbare mouwuiteinden. Afwerking met dubbele stiksels op de schouders, armsgaten en de zakken ter hoogte van de taille. 12 multifunctionele zakken ( meerdere grote zakken met overslag, borstzak met ritssluiting, zak voor de smartphone aan de buitenkant, 3 penzakken en 2 voorzakken met dubbele insteek, zijdelingse toegang in fleece om de handen warm te houden en overslag, 1 opgenaaide zak met overslag voor de portefeuille aan de binnenkant en 1 zak met ritssluiting op de mouw. Drukkersrits.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=64000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64000&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,181,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,181,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50742,Black,,,,,S,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50744,Black,,,,,M,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50745,Black,,,,,L,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50746,Black,,,,,XL,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50747,Black,,,,,XXL,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50748,Black,,,,,3XL,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50743_50749,Black,,,,,4XL,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50742,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50744,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50745,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50746,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50747,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50748,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50750_50749,Dark Grey,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50742,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50744,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50745,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50746,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50747,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50748,Navy,,,,,,,,,,,,
product_variation,181,103.46,,,,,,,,,,CGJUC41_50751_50749,Navy,,,,,,,,,,,,
product,182,103.24,Shield Softshell Pro,"Buitenkant: 96% polyester / 4% elasthan hoogwaardige mini ripstop softshell Tussenlaag: gelamineerd TPU-membraan, waterdicht (2000 mm), ademend (1000g/m²/24h). Voering: 100% anti-pilling polyester microfleece. Langer achterpand. Opstaande kraag. Stormoverslag aan de binnenkant en kinbeschermer. Reflecterende bies op de schouders en onderkant van de rug. Verstevigde opzetstukken (zwart) op de schouders, ellebogen en zoom aan de achterkant in oxford Nylon. Afwerking met dubbele stiksels en SBS-ritsen. Voorgevormde mouwen en verstelbare mouwuiteinden. 5 multifunctionele en ruime zakken (3 aan de buitenkant met ritssluiting en 2 aan de binnenkant). Verstelbare onderzoom met aanrijgkoord en stoppers. Eenvoudige toegang om te bedrukken op de voorkant, achterkant en mouwen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=64002&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=64002&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,182,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,182,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50732,Black,,,,,S,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50734,Black,,,,,M,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50735,Black,,,,,L,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50736,Black,,,,,XL,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50737,Black,,,,,XXL,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50738,Black,,,,,3XL,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50733_50739,Black,,,,,4XL,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50732,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50734,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50735,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50736,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50737,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50738,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50740_50739,Dark Grey,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50732,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50734,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50735,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50736,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50737,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50738,Navy,,,,,,,,,,,,
product_variation,182,103.24,,,,,,,,,,CGJUC42_50741_50739,Navy,,,,,,,,,,,,
product,183,42.04,Windbreaker Id.601 / Men,Buitenkant 100% polyester taffetas 210T met acryl coating. Binnenvoering van 100% polyester. Mouwen zijn gevoerd met 100% polyester taffetas. Doorlopende ritssluiting met ritstrekker. Capuchon met ergonomische pasvorm verborgen in de kraag. Gewatteerde kraag. Naden voorop de schouders voor een betere bescherming. 2 voorzakken met klep. 1 binnenzak voor portefeuille. Elastische manchetten. Verstelbare onderzoom (met trekkoord en stoppers). Open rug voor gemakkelijke toegang voor bedrukking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276214&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,
product_option,183,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47905,Black,,,,,S,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47907,Black,,,,,M,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47908,Black,,,,,L,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47909,Black,,,,,XL,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47910,Black,,,,,XXL,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47906_47911,Black,,,,,3XL,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47905,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47907,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47908,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47909,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47910,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47912_47911,Dark Grey,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47905,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47907,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47908,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47909,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47910,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47913_47911,Navy,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47905,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47907,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47908,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47909,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47910,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47914_47911,Orange,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47905,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47907,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47908,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47909,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47910,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47915_47911,Red,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47905,White,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47907,White,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47908,White,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47909,White,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47910,White,,,,,,,,,,,,
product_variation,183,42.04,,,,,,,,,,CGJUI60_47916_47911,White,,,,,,,,,,,,
product,184,44.18,Id.701 Softshell / Men,Buitenkant: 96% polyester / 4% elasthan (2-laags softshell). Voering: 100% anti-pilling polyester microfleece in contrasterende kleur (behalve voor Black & White). Waterafstotende stof. 2 zijzakken met ritssluiting en 2 binnenzakken. Verstevigde naden door dubbele stiksels. SBS-ritsen. Drukkersrits.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276217&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276217&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276216&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276215&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,
product_option,184,,,,,,,,,,,,,Color,Atoll / Ghost Grey,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,
product_option,184,,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,,,
