type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_variation_option_Size,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_46319_42431,Orange / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_46319_42432,Orange / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42439_42428,Sky Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42439_42430,Sky Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42439_42431,Sky Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42439_42432,Sky Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42434_42428,Sporty Navy / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42434_42430,Sporty Navy / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42434_42431,Sporty Navy / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42434_42432,Sporty Navy / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42435_42428,Sporty Red / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42435_42430,Sporty Red / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42435_42431,Sporty Red / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42435_42432,Sporty Red / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42438_42428,Sporty Royal Blue / Sporty Yellow / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42438_42430,Sporty Royal Blue / Sporty Yellow / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42438_42431,Sporty Royal Blue / Sporty Yellow / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42438_42432,Sporty Royal Blue / Sporty Yellow / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42437_42428,Sporty Royal Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42437_42430,Sporty Royal Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42437_42431,Sporty Royal Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42437_42432,Sporty Royal Blue / White / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42442_42428,Sporty Yellow / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42442_42430,Sporty Yellow / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42442_42431,Sporty Yellow / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42442_42432,Sporty Yellow / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_55572_42428,White / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_55572_42430,White / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_55572_42431,White / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_55572_42432,White / Black / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42440_42428,White / Sporty Red / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42440_42430,White / Sporty Red / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42440_42431,White / Sporty Red / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42440_42432,White / Sporty Red / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42441_42428,White / Sporty Royal Blue / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42441_42430,White / Sporty Royal Blue / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42441_42431,White / Sporty Royal Blue / Storm Grey,,,,,,,,,,,,,,,,,
product_variation,1822,11.74,,,,,,,,,,,,,,,,,,,,,PA437_42441_42432,White / Sporty Royal Blue / Storm Grey,,,,,,,,,,,,,,,,,
product,1823,8,Functioneel sportshirt,"100% polyester. Sneldrogende lichte stof. Ronde hals. Nektape. Raglan mouwen met overstiksels. Afwerking met dubbele stiksels aan de mouwuiteinden en onderkant. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ 1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=201869&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201869&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201868&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201867&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201866&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201864&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201851&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201863&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201861&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201862&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201865&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=201850&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375028&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=375027&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Aqua Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Fine Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Kelly Green,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Turquoise,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Olive,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Sand,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Violet,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_option,1823,,,,,,,,,,,,,,,,,,,,,,,,Color,Wine,RADIOBUTTONS,TRUE,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42613,Aqua Blue,,,,,,,,,,,XS,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42615,Aqua Blue,,,,,,,,,,,S,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42616,Aqua Blue,,,,,,,,,,,M,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42617,Aqua Blue,,,,,,,,,,,L,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42618,Aqua Blue,,,,,,,,,,,XL,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42619,Aqua Blue,,,,,,,,,,,XXL,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42614_42620,Aqua Blue,,,,,,,,,,,3XL,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42613,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42615,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42616,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42617,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42618,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42619,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42621_42620,Black,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42613,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42615,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42616,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42617,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42618,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42619,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69712_42620,Coral,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42613,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42615,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42616,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42617,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42618,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42619,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69713_42620,Dark Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42613,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42615,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42616,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42617,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42618,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42619,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69714_42620,Dark Khaki,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42613,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42615,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42616,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42617,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42618,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42619,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42622_42620,Fine Grey,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42632,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42634,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42635,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42636,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42637,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42638,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42633_42639,Fluorescent Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42632,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42634,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42635,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42636,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42637,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42638,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8.64,,,,,,,,,,,,,,,,,,,,,PA438CC_42640_42639,Fluorescent Yellow,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42613,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42615,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42616,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42617,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42618,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42619,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_52384_42620,Fuchsia,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42613,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42615,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42616,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42617,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42618,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42619,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69715_42620,Ice Mint,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42613,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42615,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42616,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42617,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42618,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42619,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_55848_42620,Kelly Green,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42613,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42615,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42616,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42617,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42618,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42619,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_69716_42620,Light Turquoise,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42613,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42615,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42616,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42617,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42618,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42619,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42624_42620,Lime,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42613,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42615,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42616,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42617,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42618,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42619,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42623_42620,Olive,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42613,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42615,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42616,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42617,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42618,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42619,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42626_42620,Orange,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42613,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42615,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42616,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42617,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42618,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42619,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42627_42620,Red,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42628_42613,Sand,,,,,,,,,,,,,,,,,
product_variation,1823,8,,,,,,,,,,,,,,,,,,,,,PA438C_42628_42615,Sand,,,,,,,,,,,,,,,,,
