type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,xodBOsa0SPcTSWQR,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50556,28.18,Black / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50558,28.18,Black / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50559,28.18,Black / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50560,28.18,Black / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50561,28.18,Black / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50557_50562,28.18,Black / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50556,28.18,Black / Orange,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50558,28.18,Black / Orange,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50559,28.18,Black / Orange,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50560,28.18,Black / Orange,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50561,28.18,Black / Orange,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50563_50562,28.18,Black / Orange,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50556,28.18,Charcoal / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50558,28.18,Charcoal / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50559,28.18,Charcoal / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50560,28.18,Charcoal / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50561,28.18,Charcoal / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52470_50562,28.18,Charcoal / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50556,28.18,Navy / Navy,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50558,28.18,Navy / Navy,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50559,28.18,Navy / Navy,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50560,28.18,Navy / Navy,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50561,28.18,Navy / Navy,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50564_50562,28.18,Navy / Navy,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50556,28.18,Navy / Royal,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50558,28.18,Navy / Royal,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50559,28.18,Navy / Royal,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50560,28.18,Navy / Royal,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50561,28.18,Navy / Royal,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50565_50562,28.18,Navy / Royal,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50556,28.18,Purple / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50558,28.18,Purple / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50559,28.18,Purple / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50560,28.18,Purple / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50561,28.18,Purple / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50566_50562,28.18,Purple / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50556,28.18,Red / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50558,28.18,Red / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50559,28.18,Red / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50560,28.18,Red / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50561,28.18,Red / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50567_50562,28.18,Red / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50556,28.18,Vivid Green / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50558,28.18,Vivid Green / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50559,28.18,Vivid Green / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50560,28.18,Vivid Green / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50561,28.18,Vivid Green / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50568_50562,28.18,Vivid Green / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50556,28.18,White / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50558,28.18,White / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50559,28.18,White / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50560,28.18,White / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50561,28.18,White / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_52471_50562,28.18,White / Black,XXL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50556,28.18,Yellow / Black,XS,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50558,28.18,Yellow / Black,S,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50559,28.18,Yellow / Black,M,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50560,28.18,Yellow / Black,L,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50561,28.18,Yellow / Black,XL,,,,,,,,,,,,,,,
product_variation,xodBOsa0SPcTSWQR,,,,,,,,R231F_50569_50562,28.18,Yellow / Black,XXL,,,,,,,,,,,,,,,
product,bI5Idod2HHvl4QgA,Core Printable Soft Shell,"Tweelaagse functionele stof. Buitenkant: 100% polyester. Binnenkant: 100% polyester microfleece. Beschermt tegen lichte regen, ademend en is winddicht. Decoratieve overstiksels. Volledige ritssluiting. Zijzakken met YKK ritssluiting. Kinbeschermer. Elastische mouwuiteinden. Neutraal label. Wassen op 60 °C.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=392311&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Result,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392311&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Black / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Charcoal / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Navy / Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Navy / Royal,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Purple / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Red / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Vivid Green / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,White / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Color,Yellow / Black,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_option,bI5Idod2HHvl4QgA,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50542,28.18,Black / Black,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50544,28.18,Black / Black,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50545,28.18,Black / Black,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50546,28.18,Black / Black,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50547,28.18,Black / Black,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_50548,28.18,Black / Black,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50543_58007,28.18,Black / Black,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50542,28.18,Black / Orange,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50544,28.18,Black / Orange,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50545,28.18,Black / Orange,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50546,28.18,Black / Orange,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50547,28.18,Black / Orange,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_50548,28.18,Black / Orange,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50549_58007,28.18,Black / Orange,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50542,28.18,Charcoal / Black,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50544,28.18,Charcoal / Black,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50545,28.18,Charcoal / Black,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50546,28.18,Charcoal / Black,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50547,28.18,Charcoal / Black,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_50548,28.18,Charcoal / Black,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_52472_58007,28.18,Charcoal / Black,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50542,28.18,Navy / Navy,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50544,28.18,Navy / Navy,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50545,28.18,Navy / Navy,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50546,28.18,Navy / Navy,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50547,28.18,Navy / Navy,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_50548,28.18,Navy / Navy,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50550_58007,28.18,Navy / Navy,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50542,28.18,Navy / Royal,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50544,28.18,Navy / Royal,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50545,28.18,Navy / Royal,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50546,28.18,Navy / Royal,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50547,28.18,Navy / Royal,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_50548,28.18,Navy / Royal,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50551_58007,28.18,Navy / Royal,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50542,28.18,Purple / Black,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50544,28.18,Purple / Black,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50545,28.18,Purple / Black,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50546,28.18,Purple / Black,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50547,28.18,Purple / Black,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_50548,28.18,Purple / Black,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50552_58007,28.18,Purple / Black,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50542,28.18,Red / Black,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50544,28.18,Red / Black,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50545,28.18,Red / Black,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50546,28.18,Red / Black,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50547,28.18,Red / Black,XXL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_50548,28.18,Red / Black,3XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50553_58007,28.18,Red / Black,4XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50554_50542,28.18,Vivid Green / Black,S,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50554_50544,28.18,Vivid Green / Black,M,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50554_50545,28.18,Vivid Green / Black,L,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50554_50546,28.18,Vivid Green / Black,XL,,,,,,,,,,,,,,,
product_variation,bI5Idod2HHvl4QgA,,,,,,,,R231M_50554_50547,28.18,Vivid Green / Black,XXL,,,,,,,,,,,,,,,
