type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60560_60558,24.84,Ash Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60560_60559,24.84,Ash Heather,3XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60551,26.26,Night Blue Heather,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60550,26.26,Night Blue Heather,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60549,26.26,Night Blue Heather,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60552,26.26,Night Blue Heather,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60553,26.26,Night Blue Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60561_60548,26.26,Night Blue Heather,3XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60551,26.26,Slub Grey Heather,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60550,26.26,Slub Grey Heather,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60549,26.26,Slub Grey Heather,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60552,26.26,Slub Grey Heather,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60553,26.26,Slub Grey Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206A_60562_60548,26.26,Slub Grey Heather,3XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60554,24.84,Vintage Charcoal,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60555,24.84,Vintage Charcoal,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60556,24.84,Vintage Charcoal,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60557,24.84,Vintage Charcoal,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60558,24.84,Vintage Charcoal,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60563_60559,24.84,Vintage Charcoal,3XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60554,24.84,Vintage Dark Red,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60555,24.84,Vintage Dark Red,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60556,24.84,Vintage Dark Red,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60557,24.84,Vintage Dark Red,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60558,24.84,Vintage Dark Red,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60564_60559,24.84,Vintage Dark Red,3XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60554,24.84,Vintage Navy,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60555,24.84,Vintage Navy,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60556,24.84,Vintage Navy,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60557,24.84,Vintage Navy,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60558,24.84,Vintage Navy,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,G9JJXs8nq4IPxUQA,,,,,,,,,,,,,,,,,,KV2206_60565_60559,24.84,Vintage Navy,3XL,,,,,,,,,,,,,,,,,,,,,,
product,4lz9O0qoEeYfSiEB,Vintage damespolo met korte mouwen,"100% katoen (Ash Heather: 98% katoen / 2% viscose). Piquétricot met vintage look. Kraag in ribboord. Dubbel nektape met visgraatmotief aan halsopening en zijsplitten. Knooplijst met 3 contrasterende knopen. Dubbel stiksel aan de onderkant en ribboord aan de mouwuiteinden. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is. Geen merklabel in de kraag, maar enkel een maataanduiding voor eenvoudige personalisatie. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=240900&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240900&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240899&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240901&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240894&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199958&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199951&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199956&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199960&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240885&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240886&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243628&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243621&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240898&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240897&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240896&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240895&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199967&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199968&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199965&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199964&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199961&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199955&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=199953&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240887&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240884&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240902&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243620&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372635&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372634&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Ash Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Night Blue Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Slub Grey Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Vintage Charcoal,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Vintage Dark Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Color,Vintage Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60572,24.84,Ash Heather,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60573,24.84,Ash Heather,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60574,24.84,Ash Heather,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60575,24.84,Ash Heather,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60576,24.84,Ash Heather,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60578_60577,24.84,Ash Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60570,26.26,Night Blue Heather,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60568,26.26,Night Blue Heather,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60567,26.26,Night Blue Heather,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60566,26.26,Night Blue Heather,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60569,26.26,Night Blue Heather,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60579_60571,26.26,Night Blue Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60570,26.26,Slub Grey Heather,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60568,26.26,Slub Grey Heather,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60567,26.26,Slub Grey Heather,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60566,26.26,Slub Grey Heather,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60569,26.26,Slub Grey Heather,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207A_60580_60571,26.26,Slub Grey Heather,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60572,24.84,Vintage Charcoal,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60573,24.84,Vintage Charcoal,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60574,24.84,Vintage Charcoal,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60575,24.84,Vintage Charcoal,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60576,24.84,Vintage Charcoal,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60581_60577,24.84,Vintage Charcoal,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60572,24.84,Vintage Dark Red,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60573,24.84,Vintage Dark Red,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60574,24.84,Vintage Dark Red,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60575,24.84,Vintage Dark Red,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60576,24.84,Vintage Dark Red,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60582_60577,24.84,Vintage Dark Red,XXL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60572,24.84,Vintage Navy,XS,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60573,24.84,Vintage Navy,S,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60574,24.84,Vintage Navy,M,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60575,24.84,Vintage Navy,L,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60576,24.84,Vintage Navy,XL,,,,,,,,,,,,,,,,,,,,,,
product_variation,4lz9O0qoEeYfSiEB,,,,,,,,,,,,,,,,,,KV2207_60583_60577,24.84,Vintage Navy,XXL,,,,,,,,,,,,,,,,,,,,,,
product,4nJVp83MgjitqNvI,Vintage herensweater met rits en capuchon,"80% katoen / 20% polyester (Ash Heather: 79% katoen / 20% polyester / 1% viscose). Geborsteld fleece aan de binnenkant. Fluweelachtig met vintage look. Metalen ritssluiting. Gevoerde capuchon. Rond en contrasterend capuchonkoordje. Dubbel nektape met visgraatmotief. Kangoeroezakken. Ribboord aan de mouwuiteinden en de onderkant. Geen merklabel, maar enkel een maataanduiding voor eenvoudige personalisatie. Dit product kreeg een speciale behandeling om het er verouderd te laten uitzien. Dit ambachtelijke procedé maakt dat er kleurverschillen zijn tussen de producten, waardoor elk stuk uniek is. Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=240909&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Sweatshirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240909&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240907&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240908&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240903&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240920&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240921&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243617&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240906&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240905&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240904&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=240910&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=243618&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372633&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372666&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,4nJVp83MgjitqNvI,,,,,,,,,,,,,,,,,,,,,,Color,Ash Heather,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4nJVp83MgjitqNvI,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4nJVp83MgjitqNvI,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
product_option,4nJVp83MgjitqNvI,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,,,,
