type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_4502,23.14,True Indigo,M,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_4503,23.14,True Indigo,L,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_8164,23.14,True Indigo,XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_23706,23.14,True Indigo,XXL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_34210,23.14,True Indigo,3XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_73990_34211,23.14,True Indigo,4XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_73970,23.14,White,XS,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4501,23.14,White,S,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4502,23.14,White,M,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_4503,23.14,White,L,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_8164,23.14,White,XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_23706,23.14,White,XXL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_34210,23.14,White,3XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_55183_34211,23.14,White,4XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_73970,23.14,Yellow,XS,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4501,23.14,Yellow,S,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4502,23.14,Yellow,M,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_4503,23.14,Yellow,L,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_8164,23.14,Yellow,XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_23706,23.14,Yellow,XXL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_34210,23.14,Yellow,3XL,,,,,,,,,,,
product_variation,sWpryMNQ00j3DjU8,,,,,,,,,,,,,,,,,,,,,,,,,K907_46230_34211,23.14,Yellow,4XL,,,,,,,,,,,
product,EoBn7XwACJEGMPZ1,Microfleece met rits,"100% microfleece polyester. Ritssluiting en 2 ritszakken aan de voorkant.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=379062&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379062&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379052&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379053&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379055&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379057&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379058&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379061&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379064&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379065&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379066&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372654&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372653&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379050&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379049&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379054&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379056&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379059&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379060&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=379063&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49078,17,Black,XS,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49070,17,Black,S,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49072,17,Black,M,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49073,17,Black,L,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49074,17,Black,XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49075,17,Black,XXL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49076,17,Black,3XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49071_49077,17,Black,4XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49078,17,Convoy Grey,XS,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49070,17,Convoy Grey,S,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49072,17,Convoy Grey,M,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49073,17,Convoy Grey,L,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49074,17,Convoy Grey,XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49075,17,Convoy Grey,XXL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49076,17,Convoy Grey,3XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49079_49077,17,Convoy Grey,4XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49078,17,Navy,XS,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49070,17,Navy,S,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49072,17,Navy,M,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49073,17,Navy,L,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49074,17,Navy,XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49075,17,Navy,XXL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49076,17,Navy,3XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49080_49077,17,Navy,4XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49078,17,Red,XS,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49070,17,Red,S,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49072,17,Red,M,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49073,17,Red,L,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49074,17,Red,XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49075,17,Red,XXL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49076,17,Red,3XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49081_49077,17,Red,4XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49078,17,Royal Blue,XS,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49070,17,Royal Blue,S,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49072,17,Royal Blue,M,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49073,17,Royal Blue,L,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49074,17,Royal Blue,XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49075,17,Royal Blue,XXL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49076,17,Royal Blue,3XL,,,,,,,,,,,
product_variation,EoBn7XwACJEGMPZ1,,,,,,,,,,,,,,,,,,,,,,,,,K9102_49082_49077,17,Royal Blue,4XL,,,,,,,,,,,
product,8H6lDEQE8gqrCCeg,Heather herenvest met rits,"Geborstelde binnentricot 100% polyester. Raglanmouwen. Ritssluiting. 2 contrasterende ritszakken aan de voorkant en 1 contrasterende borstzak met rits. Overlocksteek op de inzetstukken. Heel comfortabele snit en stof.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/8, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=377656&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kariban,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377656&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377655&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377654&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377652&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377646&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377644&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377650&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377648&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372652&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=372651&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377653&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377649&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377647&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377645&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Grey Melange,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Khaki Melange,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Grey Melange,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue Melange,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,8H6lDEQE8gqrCCeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy Melange,RADIOBUTTONS,TRUE,,,,,,,
