type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Aqua Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,Violet,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_option,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42666,7.26,Aqua Blue,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42668,7.26,Aqua Blue,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42669,7.26,Aqua Blue,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42670,7.26,Aqua Blue,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42671,7.26,Aqua Blue,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_42672,7.26,Aqua Blue,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42667_54324,7.26,Aqua Blue,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42666,7.26,Black,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42668,7.26,Black,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42669,7.26,Black,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42670,7.26,Black,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42671,7.26,Black,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_42672,7.26,Black,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42673_54324,7.26,Black,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42680,7.66,Fluorescent Orange,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42682,7.66,Fluorescent Orange,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42683,7.66,Fluorescent Orange,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42684,7.66,Fluorescent Orange,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42685,7.66,Fluorescent Orange,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_42686,7.66,Fluorescent Orange,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42681_54325,7.66,Fluorescent Orange,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42680,7.66,Fluorescent Yellow,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42682,7.66,Fluorescent Yellow,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42683,7.66,Fluorescent Yellow,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42684,7.66,Fluorescent Yellow,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42685,7.66,Fluorescent Yellow,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_42686,7.66,Fluorescent Yellow,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441CC_42687_54325,7.66,Fluorescent Yellow,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42666,7.26,Lime,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42668,7.26,Lime,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42669,7.26,Lime,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42670,7.26,Lime,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42671,7.26,Lime,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_42672,7.26,Lime,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42674_54324,7.26,Lime,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42666,7.26,Orange,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42668,7.26,Orange,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42669,7.26,Orange,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42670,7.26,Orange,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42671,7.26,Orange,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_42672,7.26,Orange,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42676_54324,7.26,Orange,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42666,7.26,Red,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42668,7.26,Red,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42669,7.26,Red,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42670,7.26,Red,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42671,7.26,Red,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_42672,7.26,Red,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42677_54324,7.26,Red,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42666,7.26,Sporty Navy,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42668,7.26,Sporty Navy,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42669,7.26,Sporty Navy,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42670,7.26,Sporty Navy,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42671,7.26,Sporty Navy,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_42672,7.26,Sporty Navy,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42675_54324,7.26,Sporty Navy,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42666,7.26,Sporty Royal Blue,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42668,7.26,Sporty Royal Blue,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42669,7.26,Sporty Royal Blue,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42670,7.26,Sporty Royal Blue,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42671,7.26,Sporty Royal Blue,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_42672,7.26,Sporty Royal Blue,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_55575_54324,7.26,Sporty Royal Blue,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42666,7.26,True Yellow,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42668,7.26,True Yellow,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42669,7.26,True Yellow,M,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42670,7.26,True Yellow,L,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42671,7.26,True Yellow,XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_42672,7.26,True Yellow,XXL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42678_54324,7.26,True Yellow,3XL,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42679_42666,7.26,Violet,XS,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42679_42668,7.26,Violet,S,,,,,,,,,,,,,,,,
product_variation,YEbdWQTiWRpREgL3,,,,,,,,,,,,,,,,,,,,,PA441C_42679_42669,7.26,Violet,M,,,,,,,,,,,,,,,,
