type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58132_58128,92.18,Classic Red,3XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58132_58129,92.18,Classic Red,4XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14629,80.16,French Navy,XS,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14616,80.16,French Navy,S,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14617,80.16,French Navy,M,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14618,80.16,French Navy,L,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14619,80.16,French Navy,XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_14632_14620,80.16,French Navy,XXL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58133_58128,92.18,French Navy,3XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58133_58129,92.18,French Navy,4XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14629,80.16,Titanium,XS,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14616,80.16,Titanium,S,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14617,80.16,Titanium,M,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14618,80.16,Titanium,L,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14619,80.16,Titanium,XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140M_20716_14620,80.16,Titanium,XXL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58134_58128,92.18,Titanium,3XL,,,,,,,,,,,,,
product_variation,l6foanbvMNN42hV5,,,,,,,,,RU140MX_58134_58129,92.18,Titanium,4XL,,,,,,,,,,,,,
product,drRFb7JrxNlGXc8e,Ladies' Softshell Gilet,"92% polyester / 8% elasthan. Drie-laagse softshell met ademend membraan en microfleece voering, waterdicht t/m 5.000mm. Winddicht. Getailleerd model. 2 gevoerde zijzakken en 1 gevoerde borstzak allen met ritssluiting en ritstrekker. Volledige ritssluiting met stormoverslag aan de binnenkant en ritsbeschermer aan de kraag. Elastisch aanrijgkoord onderaan. Langer achterpand. Wasbaar op 40°C zonder wasverzachter en op een lage temperatuur drogen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387601&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Russell,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387601&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387600&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,drRFb7JrxNlGXc8e,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_14655,73.2,Azur Blue,XS,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_14642,73.2,Azur Blue,S,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_14643,73.2,Azur Blue,M,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_14644,73.2,Azur Blue,L,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_14645,73.2,Azur Blue,XL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20723_40589,73.2,Azur Blue,XXL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_14655,73.2,Black,XS,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_14642,73.2,Black,S,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_14643,73.2,Black,M,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_14644,73.2,Black,L,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_14645,73.2,Black,XL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14656_40589,73.2,Black,XXL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_14655,73.2,Classic Red,XS,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_14642,73.2,Classic Red,S,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_14643,73.2,Classic Red,M,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_14644,73.2,Classic Red,L,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_14645,73.2,Classic Red,XL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14657_40589,73.2,Classic Red,XXL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_14655,73.2,French Navy,XS,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_14642,73.2,French Navy,S,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_14643,73.2,French Navy,M,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_14644,73.2,French Navy,L,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_14645,73.2,French Navy,XL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_14658_40589,73.2,French Navy,XXL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_14655,73.2,Titanium,XS,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_14642,73.2,Titanium,S,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_14643,73.2,Titanium,M,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_14644,73.2,Titanium,L,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_14645,73.2,Titanium,XL,,,,,,,,,,,,,
product_variation,drRFb7JrxNlGXc8e,,,,,,,,,RU141F_20725_40589,73.2,Titanium,XXL,,,,,,,,,,,,,
product,VtVuontPqw9BnjIK,Men's Softshell Gilet,"92% polyester / 8% elasthan. Drie-laagse softshell met ademend membraan en microfleece voering, waterdicht t/m 5000MM. Winddicht. 2 gevoerde zijzakken en 1 gevoerde borstzak allen met ritssluiting en ritstrekker. Volledige ritssluiting met stormoverslag aan de binnenkant en ritsbeschermer aan de kraag. Elastisch aanrijgkoord onderaan. Langer achterpand. Wasbaar op 40°C zonder wasverzachter en op een lage temperatuur drogen. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387603&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Russell,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387603&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387602&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Color,Azur Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,VtVuontPqw9BnjIK,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14682,73.2,Azur Blue,XS,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14669,73.2,Azur Blue,S,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14670,73.2,Azur Blue,M,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14671,73.2,Azur Blue,L,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14672,73.2,Azur Blue,XL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20720_14673,73.2,Azur Blue,XXL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14682,73.2,Black,XS,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14669,73.2,Black,S,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14670,73.2,Black,M,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14671,73.2,Black,L,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14672,73.2,Black,XL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14683_14673,73.2,Black,XXL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14682,73.2,Classic Red,XS,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14669,73.2,Classic Red,S,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14670,73.2,Classic Red,M,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14671,73.2,Classic Red,L,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14672,73.2,Classic Red,XL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14684_14673,73.2,Classic Red,XXL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14682,73.2,French Navy,XS,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14669,73.2,French Navy,S,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14670,73.2,French Navy,M,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14671,73.2,French Navy,L,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14672,73.2,French Navy,XL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_14685_14673,73.2,French Navy,XXL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14682,73.2,Titanium,XS,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14669,73.2,Titanium,S,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14670,73.2,Titanium,M,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14671,73.2,Titanium,L,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14672,73.2,Titanium,XL,,,,,,,,,,,,,
product_variation,VtVuontPqw9BnjIK,,,,,,,,,RU141M_20722_14673,73.2,Titanium,XXL,,,,,,,,,,,,,
product,267DSPokTWnjbAUw,Ladies' HD crew neck T-shirt,"65% polyester / 35% ringgesponnen katoen. T-shirt geschikt voor sublimatie. Getailleerde snit. Ronde hals in rib. Zijnaden. Nektape van schouder tot schouder. Valt langer uit. Uitneembare sticker in de nek. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387605&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Russell,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387605&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387604&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Color,Blue Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Color,Silver Marl,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,267DSPokTWnjbAUw,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_44196,13.08,Black,XS,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_44191,13.08,Black,S,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_44193,13.08,Black,M,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_44194,13.08,Black,L,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_44195,13.08,Black,XL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_52679_58135,13.08,Black,XXL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_44196,13.08,Blue Marl,XS,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_44191,13.08,Blue Marl,S,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_44193,13.08,Blue Marl,M,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_44194,13.08,Blue Marl,L,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_44195,13.08,Blue Marl,XL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44192_58135,13.08,Blue Marl,XXL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_44196,13.08,Silver Marl,XS,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_44191,13.08,Silver Marl,S,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_44193,13.08,Silver Marl,M,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_44194,13.08,Silver Marl,L,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_44195,13.08,Silver Marl,XL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_47749_58135,13.08,Silver Marl,XXL,,,,,,,,,,,,,
product_variation,267DSPokTWnjbAUw,,,,,,,,,RU165F_44199_44196,13.08,White,XS,,,,,,,,,,,,,
